[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
352	H	(10)	7065.02	0.379	7.6%	0.743	7.6%	50.1	6.4%	2.098	4.1%	3.22%	52.1%	35.6%	12.3%	[1-0.58 0]
353	H	(10)	7085.90	0.383	8.1%	0.754	8.1%	50.8	6.9%	2.095	4.2%	3.22%	51.8%	35.8%	12.4%	[1-0.58 0]
354	H	(10)	7105.59	0.394	7.8%	0.778	7.8%	52.1	6.6%	2.100	4.2%	3.22%	51.4%	35.7%	12.8%	[1-0.59 0]
355	H	(10)	7125.29	0.395	8.0%	0.781	8.0%	52.4	6.9%	2.093	4.2%	3.21%	51.4%	35.8%	12.8%	[1-0.60 0]
356	H	(10)	7146.16	0.391	8.3%	0.775	8.3%	51.9	7.1%	2.092	4.2%	3.21%	51.2%	36.0%	12.7%	[1-0.58 0]
357	H	(10)	7165.88	0.378	7.7%	0.752	7.7%	50.4	6.5%	2.082	4.1%	3.21%	51.3%	36.3%	12.3%	[1-0.57 0]
358	H	(10)	7185.59	0.377	7.3%	0.753	7.3%	50.6	6.1%	2.073	4.1%	3.21%	51.1%	36.5%	12.4%	[1-0.55 0]
359	H	(10)	7205.31	0.371	7.3%	0.742	7.3%	49.8	6.1%	2.066	4.1%	3.20%	51.1%	36.8%	12.1%	[1-0.54 0]
360	H	(10)	7226.19	0.368	7.3%	0.739	7.3%	49.7	6.0%	2.057	4.1%	3.20%	50.7%	37.2%	12.1%	[1-0.52 0]
361	H	(10)	7245.90	0.369	7.3%	0.743	7.3%	50.0	6.0%	2.052	4.1%	3.20%	50.6%	37.3%	12.0%	[1-0.53 0]
362	H	(10)	7265.61	0.365	7.4%	0.736	7.4%	49.4	6.2%	2.052	4.1%	3.19%	50.6%	37.5%	11.9%	[1-0.53 0]
363	H	(10)	7285.32	0.361	7.9%	0.731	7.9%	49.0	6.8%	2.048	4.0%	3.19%	50.6%	37.6%	11.7%	[1-0.52 0]
364	H	(10)	7306.22	0.360	7.9%	0.730	7.9%	48.9	6.9%	2.044	4.0%	3.18%	50.5%	37.7%	11.8%	[1-0.51 0]
365	H	(10)	7325.93	0.357	8.1%	0.726	8.1%	48.6	7.1%	2.039	3.9%	3.18%	50.5%	37.7%	11.8%	[1-0.50 0]
366	H	(10)	7345.63	0.356	8.4%	0.727	8.4%	48.6	7.5%	2.036	3.8%	3.18%	50.3%	37.9%	11.8%	[1-0.49 0]
367	H	(10)	7366.51	0.361	8.3%	0.739	8.3%	49.4	7.4%	2.030	3.8%	3.17%	50.0%	38.0%	12.0%	[1-0.49 0]
368	H	(10)	7386.22	0.361	8.1%	0.741	8.1%	49.5	7.1%	2.025	3.8%	3.17%	49.8%	38.1%	12.1%	[1-0.49 0]
369	H	(10)	7405.92	0.356	8.0%	0.733	8.0%	49.0	7.0%	2.021	3.8%	3.17%	49.9%	38.2%	11.9%	[1-0.50 0]
370	H	(10)	7425.62	0.360	7.9%	0.744	7.9%	49.5	6.9%	2.022	3.8%	3.16%	49.6%	38.3%	12.0%	[1-0.50 0]
371	H	(10)	7446.51	0.356	7.8%	0.737	7.8%	48.9	6.8%	2.021	3.8%	3.16%	49.7%	38.4%	11.9%	[1-0.49 0]
372	H	(10)	7466.23	0.353	8.0%	0.732	8.0%	48.6	7.0%	2.020	3.8%	3.16%	49.7%	38.5%	11.8%	[1-0.49 0]
373	H	(10)	7485.95	0.348	8.0%	0.723	8.0%	47.9	7.0%	2.018	3.8%	3.16%	49.8%	38.7%	11.5%	[1-0.50 0]
374	H	(10)	7505.68	0.351	8.3%	0.732	8.3%	48.4	7.4%	2.015	3.8%	3.15%	49.5%	38.8%	11.7%	[1-0.50 0]
375	H	(10)	7526.57	0.355	8.1%	0.743	8.1%	48.9	7.1%	2.017	3.8%	3.15%	49.4%	38.8%	11.8%	[1-0.49 0]
376	H	(10)	7546.29	0.347	7.9%	0.728	7.9%	47.9	6.9%	2.015	3.8%	3.14%	49.6%	38.9%	11.5%	[1-0.48 0]
377	H	(10)	7566.02	0.348	8.0%	0.731	8.0%	47.9	7.0%	2.017	3.8%	3.14%	49.7%	38.9%	11.5%	[1-0.49 0]
378	H	(10)	7585.73	0.350	8.2%	0.738	8.2%	48.1	7.3%	2.021	3.7%	3.14%	49.8%	38.6%	11.6%	[1-0.50 0]
379	H	(10)	7606.60	0.351	8.4%	0.742	8.4%	48.2	7.5%	2.022	3.7%	3.13%	50.2%	38.3%	11.6%	[1-0.51 0]
380	H	(10)	7626.31	0.340	8.8%	0.720	8.8%	46.7	7.9%	2.019	3.7%	3.13%	50.6%	38.2%	11.2%	[1-0.52 0]
381	H	(10)	7646.02	0.343	9.2%	0.728	9.2%	47.3	8.5%	2.014	3.7%	3.13%	50.5%	38.2%	11.3%	[1-0.51 0]
382	H	(10)	7665.73	0.351	8.5%	0.746	8.5%	48.3	7.6%	2.016	3.8%	3.12%	50.3%	38.1%	11.6%	[1-0.49 0]
383	H	(10)	7686.61	0.349	8.2%	0.745	8.2%	48.3	7.3%	2.007	3.8%	3.12%	50.1%	38.3%	11.6%	[1-0.49 0]
384	H	(10)	7706.32	0.352	7.7%	0.754	7.7%	48.8	6.7%	2.003	3.8%	3.12%	49.8%	38.5%	11.7%	[1-0.49 0]
385	H	(10)	7726.03	0.360	7.2%	0.772	7.2%	49.9	6.1%	2.001	3.8%	3.12%	49.4%	38.5%	12.1%	[1-0.50 0]
386	H	(10)	7745.73	0.362	6.9%	0.779	6.9%	50.3	5.7%	2.001	3.8%	3.11%	49.3%	38.4%	12.2%	[1-0.49 0]
387	H	(10)	7766.61	0.358	7.2%	0.773	7.2%	49.8	6.1%	1.998	3.7%	3.11%	49.6%	38.3%	12.1%	[1-0.50 0]
388	H	(10)	7786.33	0.363	7.0%	0.784	7.0%	50.4	6.0%	1.998	3.7%	3.11%	49.5%	38.2%	12.3%	[1-0.51 0]
389	H	(10)	7806.03	0.357	7.2%	0.775	7.2%	49.8	6.2%	1.993	3.7%	3.11%	49.6%	38.3%	12.1%	[1-0.50 0]
390	H	(10)	7825.73	0.352	7.5%	0.765	7.5%	49.1	6.5%	1.991	3.7%	3.11%	49.8%	38.3%	11.9%	[1-0.51 0]
391	H	(10)	7846.66	0.357	7.3%	0.779	7.3%	49.9	6.3%	1.991	3.7%	3.10%	49.8%	38.1%	12.1%	[1-0.52 0]
392	H	(10)	7866.36	0.359	7.7%	0.783	7.7%	50.1	6.7%	1.987	3.7%	3.10%	49.7%	38.2%	12.1%	[1-0.52 0]
393	H	(10)	7886.08	0.355	7.8%	0.777	7.8%	49.5	6.9%	1.989	3.7%	3.10%	49.9%	38.2%	12.0%	[1-0.54 0]
394	H	(10)	7905.79	0.347	7.9%	0.761	7.9%	48.4	7.0%	1.988	3.7%	3.10%	50.3%	38.0%	11.7%	[1-0.55 0]
395	H	(10)	7926.67	0.349	7.8%	0.769	7.8%	48.8	6.8%	1.986	3.7%	3.10%	50.3%	37.9%	11.8%	[1-0.55 0]
396	H	(10)	7946.38	0.351	7.4%	0.775	7.4%	49.3	6.4%	1.981	3.8%	3.10%	50.3%	37.9%	11.9%	[1-0.56 0]
397	H	(10)	7966.08	0.341	7.3%	0.755	7.3%	48.0	6.2%	1.975	3.8%	3.10%	50.5%	37.9%	11.6%	[1-0.54 0]
398	H	(10)	7986.96	0.340	7.4%	0.755	7.4%	48.0	6.3%	1.967	3.8%	3.10%	50.4%	38.0%	11.6%	[1-0.54 0]
399	H	(10)	8006.68	0.348	6.9%	0.773	6.9%	49.1	5.8%	1.966	3.7%	3.10%	50.3%	37.9%	11.8%	[1-0.55 0]
400	H	(10)	8026.40	0.343	7.5%	0.765	7.5%	48.5	6.5%	1.965	3.7%	3.09%	50.3%	38.0%	11.7%	[1-0.55 0]
401	H	(10)	8046.10	0.333	8.2%	0.743	8.2%	47.0	7.3%	1.964	3.7%	3.09%	50.5%	38.1%	11.4%	[1-0.54 0]
402	H	(10)	8066.98	0.341	7.9%	0.763	7.9%	47.9	7.0%	1.976	3.7%	3.08%	50.6%	37.8%	11.6%	[1-0.59 0]
403	H	(10)	8086.71	0.341	8.0%	0.767	8.0%	47.7	7.1%	1.987	3.7%	3.08%	50.9%	37.6%	11.5%	[1-0.59 0]
404	H	(10)	8106.44	0.334	8.5%	0.752	8.5%	46.6	7.7%	1.991	3.7%	3.07%	51.1%	37.6%	11.2%	[1-0.59 0]
405	H	(10)	8126.16	0.338	7.9%	0.763	7.9%	47.0	7.1%	1.997	3.7%	3.06%	51.1%	37.6%	11.3%	[1-0.57 0]
406	H	(10)	8147.02	0.342	7.8%	0.773	7.8%	47.5	6.9%	1.998	3.6%	3.05%	50.9%	37.7%	11.5%	[1-0.54 0]
407	H	(10)	8166.72	0.332	8.2%	0.754	8.2%	46.3	7.3%	1.995	3.6%	3.05%	50.8%	38.1%	11.1%	[1-0.50 0]
408	H	(10)	8186.41	0.335	8.1%	0.761	8.1%	46.5	7.3%	1.999	3.6%	3.04%	50.4%	38.4%	11.2%	[1-0.54 0]
409	H	(10)	8207.27	0.340	7.8%	0.775	7.8%	47.3	6.9%	1.998	3.6%	3.03%	50.1%	38.6%	11.3%	[1-0.52 0]
410	H	(10)	8226.99	0.344	8.0%	0.786	8.0%	47.8	7.2%	2.000	3.6%	3.02%	49.8%	38.8%	11.5%	[1-0.54 0]
411	H	(10)	8246.72	0.341	8.3%	0.782	8.3%	47.4	7.5%	2.002	3.6%	3.01%	49.7%	38.9%	11.3%	[1-0.52 0]
412	H	(10)	8266.43	0.349	8.0%	0.801	8.0%	48.1	7.1%	2.014	3.6%	3.01%	49.6%	38.8%	11.6%	[1-0.55 0]
413	H	(10)	8287.34	0.351	7.6%	0.808	7.6%	48.3	6.7%	2.017	3.6%	3.00%	49.7%	38.8%	11.6%	[1-0.54 0]
414	H	(10)	8307.06	0.350	7.4%	0.808	7.4%	48.2	6.5%	2.020	3.6%	2.99%	49.6%	38.8%	11.6%	[1-0.51 0]
415	H	(10)	8326.77	0.334	7.8%	0.772	7.8%	46.0	6.9%	2.014	3.6%	2.98%	49.8%	39.1%	11.0%	[1-0.47 0]
416	H	(10)	8346.49	0.339	7.9%	0.785	7.9%	46.5	7.0%	2.021	3.6%	2.97%	49.6%	39.2%	11.2%	[1-0.49 0]
417	H	(10)	8367.37	0.348	7.9%	0.808	7.9%	47.8	7.1%	2.023	3.6%	2.97%	49.1%	39.4%	11.5%	[1-0.48 0]
418	H	(10)	8387.09	0.348	8.4%	0.811	8.4%	47.7	7.6%	2.025	3.6%	2.96%	48.9%	39.6%	11.5%	[1-0.48 0]
419	H	(10)	8406.79	0.346	9.4%	0.807	9.4%	47.4	8.7%	2.025	3.6%	2.95%	48.7%	39.9%	11.4%	[1-0.47 2]
420	H	(10)	8426.50	0.361	8.8%	0.844	8.8%	49.3	8.0%	2.031	3.6%	2.94%	48.3%	39.8%	11.9%	[1-0.45 2]
421	H	(10)	8447.38	0.362	8.3%	0.849	8.3%	49.5	7.5%	2.031	3.6%	2.94%	48.0%	40.0%	11.9%	[1-0.42 2]
422	H	(10)	8467.08	0.351	8.7%	0.826	8.7%	48.0	7.9%	2.031	3.6%	2.93%	48.2%	40.2%	11.5%	[1-0.42 2]
423	H	(10)	8486.78	0.343	8.7%	0.809	8.7%	46.9	8.0%	2.034	3.5%	2.92%	48.2%	40.5%	11.3%	[1-0.44 2]
424	H	(10)	8507.64	0.329	8.3%	0.777	8.3%	44.9	7.5%	2.034	3.5%	2.92%	48.5%	40.6%	10.9%	[1-0.42 2]
425	H	(10)	8527.35	0.320	8.6%	0.759	8.6%	43.8	7.8%	2.034	3.5%	2.91%	48.4%	41.0%	10.6%	[1-0.41 2]
426	H	(10)	8547.06	0.303	9.5%	0.718	9.5%	41.3	8.8%	2.033	3.5%	2.90%	48.7%	41.2%	10.0%	[1-0.40 2]
427	H	(10)	8566.78	0.293	9.7%	0.698	9.7%	40.2	9.1%	2.029	3.5%	2.89%	48.5%	41.7%	9.7%	[1-0.35 2]
428	H	(10)	8587.67	0.287	9.6%	0.685	9.6%	39.4	8.9%	2.025	3.5%	2.89%	48.4%	42.1%	9.5%	[1-0.34 2]
429	H	(10)	8607.39	0.291	10.0%	0.696	10.0%	40.0	9.4%	2.021	3.5%	2.88%	47.9%	42.4%	9.7%	[1-0.29 2]
430	H	(10)	8627.10	0.283	10.5%	0.678	10.5%	38.8	9.9%	2.025	3.5%	2.87%	48.0%	42.6%	9.4%	[1-0.34 2]
431	H	(10)	8646.79	0.286	9.8%	0.687	9.8%	39.2	9.1%	2.026	3.5%	2.87%	47.6%	42.9%	9.4%	[1-0.31 2]
432	H	(10)	8667.66	0.283	9.8%	0.682	9.8%	38.9	9.1%	2.021	3.5%	2.86%	47.6%	43.0%	9.4%	[1-0.27 2]
433	H	(10)	8687.37	0.288	9.5%	0.696	9.5%	39.7	8.8%	2.017	3.5%	2.86%	47.1%	43.4%	9.6%	[1-0.25 2]
434	H	(10)	8707.09	0.292	9.0%	0.705	9.0%	40.0	8.3%	2.026	3.5%	2.85%	46.9%	43.5%	9.6%	[1-0.29 2]
435	H	(10)	8726.80	0.308	8.5%	0.746	8.5%	42.1	7.7%	2.029	3.5%	2.84%	46.3%	43.7%	10.1%	[1-0.28 2]
436	H	(10)	8747.67	0.318	8.6%	0.774	8.6%	43.6	7.8%	2.030	3.5%	2.84%	45.9%	43.6%	10.5%	[1-0.26 2]
437	H	(10)	8767.37	0.326	8.4%	0.795	8.4%	44.5	7.7%	2.038	3.5%	2.83%	45.7%	43.7%	10.6%	[1-0.29 2]
438	H	(10)	8787.08	0.329	9.0%	0.804	9.0%	44.7	8.3%	2.046	3.5%	2.83%	45.8%	43.6%	10.6%	[1-0.28 2]
439	H	(10)	8806.79	0.335	8.5%	0.820	8.5%	45.4	7.8%	2.051	3.5%	2.82%	45.8%	43.4%	10.8%	[1-0.32 2]
440	H	(10)	8827.70	0.330	8.6%	0.808	8.6%	44.5	7.9%	2.055	3.5%	2.82%	45.9%	43.5%	10.5%	[1-0.31 2]
441	H	(10)	8847.42	0.322	8.7%	0.791	8.7%	43.5	8.0%	2.054	3.4%	2.81%	46.1%	43.6%	10.3%	[1-0.31 2]
442	H	(10)	8867.13	0.325	8.2%	0.800	8.2%	43.9	7.5%	2.058	3.4%	2.81%	46.1%	43.5%	10.4%	[1-0.32 2]
443	H	(10)	8886.82	0.327	7.7%	0.807	7.7%	44.1	6.9%	2.059	3.4%	2.80%	46.2%	43.3%	10.5%	[1-0.30 2]
444	H	(10)	8907.93	0.327	8.0%	0.809	8.0%	44.0	7.2%	2.063	3.4%	2.80%	46.2%	43.3%	10.5%	[1-0.29 2]
445	H	(10)	8927.65	0.326	7.5%	0.808	7.5%	43.9	6.7%	2.062	3.4%	2.79%	46.2%	43.3%	10.5%	[1-0.25 2]
446	H	(10)	8947.35	0.329	7.6%	0.817	7.6%	44.3	6.8%	2.063	3.4%	2.79%	46.0%	43.4%	10.6%	[1-0.21 2]
447	H	(10)	8967.07	0.324	8.0%	0.806	8.0%	43.7	7.2%	2.057	3.4%	2.78%	45.8%	43.8%	10.4%	[1-0.17 2]
448	H	(10)	8987.96	0.318	8.1%	0.795	8.1%	43.1	7.3%	2.054	3.4%	2.78%	45.6%	44.2%	10.1%	[1-0.11 2]
449	H	(10)	9007.69	0.317	8.3%	0.792	8.3%	42.8	7.6%	2.055	3.4%	2.77%	45.4%	44.6%	10.1%	[1-0.14 2]
450	H	(10)	9027.41	0.318	8.7%	0.797	8.7%	43.0	8.1%	2.056	3.4%	2.77%	45.1%	44.8%	10.1%	[1-0.17 2]
451	H	(10)	9047.13	0.307	9.1%	0.771	9.1%	41.6	8.5%	2.046	3.4%	2.76%	45.0%	45.3%	9.7%	[1-0.08 2]
452	H	(10)	9068.00	0.308	8.8%	0.776	8.8%	41.8	8.1%	2.048	3.4%	2.75%	44.7%	45.5%	9.8%	[1-0.12 2]
453	H	(10)	9087.70	0.301	9.0%	0.760	9.0%	40.8	8.4%	2.051	3.4%	2.75%	44.7%	45.8%	9.5%	[1-0.12 2]
454	H	(10)	9107.42	0.306	8.4%	0.775	8.4%	41.3	7.7%	2.058	3.4%	2.74%	44.5%	45.9%	9.7%	[1-0.16 2]
455	H	(10)	9127.12	0.307	8.3%	0.778	8.3%	41.4	7.6%	2.062	3.4%	2.74%	44.4%	46.0%	9.7%	[1-0.16 2]
456	H	(10)	9148.01	0.311	7.9%	0.789	7.9%	41.6	7.1%	2.072	3.4%	2.73%	44.5%	45.7%	9.8%	[1-0.19 2]
