[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
175	L	(3)	3523.87	0.041	20.7%	0.040	20.7%	109.5	6.7%	0.104	19.6%	19.28%	18.2%	49.5%	32.3%	[1-0.43 0]
176	L	(3)	3543.58	0.044	20.5%	0.044	20.5%	116.6	6.7%	0.105	19.4%	19.20%	20.4%	46.7%	33.0%	[1-0.43 0]
177	L	(3)	3564.42	0.047	20.2%	0.047	20.2%	121.4	6.4%	0.108	19.1%	19.00%	23.0%	44.2%	32.7%	[1-0.43 0]
178	L	(3)	3584.10	0.048	20.1%	0.048	20.1%	123.3	6.4%	0.108	19.1%	18.97%	23.2%	43.8%	33.0%	[1-0.43 0]
179	L	(3)	3603.81	0.048	20.2%	0.048	20.2%	125.2	6.5%	0.107	19.1%	18.97%	24.1%	42.6%	33.3%	[1-0.43 0]
180	L	(3)	3623.51	0.049	20.2%	0.049	20.2%	127.3	6.4%	0.107	19.2%	18.97%	24.7%	41.6%	33.7%	[1-0.43 0]
181	L	(3)	3644.42	0.050	19.9%	0.051	19.9%	128.3	5.9%	0.108	19.0%	18.90%	25.9%	40.4%	33.6%	[1-0.43 0]
182	L	(3)	3664.13	0.051	19.9%	0.052	19.9%	130.0	5.8%	0.108	19.1%	18.90%	26.7%	39.4%	34.0%	[1-0.43 0]
183	L	(3)	3683.83	0.051	19.8%	0.052	19.8%	130.5	5.7%	0.108	19.0%	18.86%	26.0%	39.7%	34.3%	[1-0.43 0]
184	L	(3)	3703.53	0.050	19.8%	0.051	19.8%	129.3	5.4%	0.107	19.1%	18.86%	24.6%	41.3%	34.1%	[1-0.43 0]
185	L	(3)	3724.41	0.050	19.7%	0.051	19.7%	130.0	5.5%	0.106	18.9%	18.76%	22.7%	42.7%	34.6%	[1-0.43 0]
186	L	(3)	3744.12	0.048	19.7%	0.050	19.7%	127.0	5.6%	0.105	18.9%	18.72%	21.2%	44.7%	34.2%	[1-0.43 0]
187	L	(3)	3763.83	0.048	19.6%	0.050	19.6%	126.0	6.0%	0.106	18.6%	18.58%	20.1%	45.8%	34.1%	[1-0.43 0]
188	L	(3)	3783.54	0.048	19.6%	0.050	19.6%	125.4	6.0%	0.105	18.7%	18.58%	20.6%	45.6%	33.8%	[1-0.43 0]
189	L	(3)	3804.43	0.048	19.7%	0.050	19.7%	125.0	6.5%	0.106	18.6%	18.55%	21.1%	45.0%	33.8%	[1-0.43 0]
190	L	(3)	3824.10	0.048	19.5%	0.051	19.5%	124.4	6.6%	0.107	18.4%	18.44%	21.4%	44.9%	33.6%	[1-0.43 0]
191	L	(3)	3843.80	0.048	19.8%	0.051	19.8%	124.2	7.2%	0.106	18.5%	18.44%	21.3%	45.1%	33.6%	[1-0.43 0]
192	L	(3)	3864.65	0.048	19.6%	0.051	19.6%	124.7	6.8%	0.106	18.5%	18.41%	20.4%	45.7%	34.0%	[1-0.43 0]
193	L	(3)	3884.33	0.047	19.6%	0.051	19.6%	124.3	6.8%	0.105	18.4%	18.38%	19.3%	46.5%	34.2%	[1-0.43 0]
194	L	(3)	3904.04	0.047	19.6%	0.051	19.6%	125.6	6.7%	0.105	18.4%	18.31%	18.4%	46.8%	34.9%	[1-0.43 0]
195	L	(3)	3923.75	0.047	19.7%	0.051	19.7%	125.6	7.0%	0.104	18.4%	18.28%	18.0%	47.0%	35.0%	[1-0.43 0]
196	L	(3)	3944.62	0.048	19.6%	0.052	19.6%	126.9	6.8%	0.104	18.4%	18.28%	17.8%	47.1%	35.1%	[1-0.43 0]
197	L	(3)	3964.34	0.047	19.7%	0.051	19.7%	124.6	6.8%	0.104	18.5%	18.28%	18.1%	47.7%	34.2%	[1-0.43 0]
198	L	(3)	3984.07	0.046	19.8%	0.051	19.8%	123.0	7.5%	0.104	18.3%	18.21%	18.0%	47.8%	34.2%	[1-0.43 0]
199	L	(3)	4003.78	0.046	19.6%	0.051	19.6%	121.6	7.3%	0.104	18.2%	18.15%	17.7%	48.3%	34.0%	[1-0.43 0]
200	L	(3)	4024.67	0.045	19.5%	0.051	19.5%	121.4	6.8%	0.104	18.3%	18.15%	17.7%	48.5%	33.9%	[1-0.43 0]
201	L	(3)	4044.37	0.045	19.6%	0.051	19.6%	120.6	7.5%	0.104	18.1%	18.06%	16.9%	48.4%	34.7%	[1-0.43 0]
202	L	(3)	4064.07	0.044	19.8%	0.050	19.8%	119.3	8.0%	0.103	18.2%	18.06%	16.1%	49.3%	34.6%	[1-0.43 0]
203	L	(3)	4083.77	0.045	19.7%	0.051	19.7%	121.4	7.5%	0.102	18.2%	18.06%	15.7%	49.1%	35.2%	[1-0.43 0]
204	L	(3)	4104.63	0.044	19.8%	0.050	19.8%	120.8	7.6%	0.102	18.3%	18.06%	15.5%	49.7%	34.8%	[1-0.43 0]
205	L	(3)	4124.35	0.045	19.7%	0.051	19.7%	122.0	7.6%	0.102	18.1%	17.97%	14.9%	49.2%	35.9%	[1-0.43 0]
206	L	(3)	4144.06	0.045	19.3%	0.051	19.3%	122.1	6.5%	0.102	18.1%	17.97%	15.4%	49.3%	35.3%	[1-0.43 0]
207	L	(3)	4164.91	0.046	19.2%	0.053	19.2%	126.4	6.2%	0.101	18.2%	17.97%	15.3%	47.7%	37.0%	[1-0.43 0]
208	L	(3)	4184.63	0.046	19.1%	0.053	19.1%	125.8	6.0%	0.101	18.1%	17.94%	15.5%	47.4%	37.1%	[1-0.43 0]
209	L	(3)	4204.34	0.046	19.0%	0.054	19.0%	126.1	6.0%	0.101	18.0%	17.89%	15.2%	47.2%	37.6%	[1-0.43 0]
210	L	(3)	4224.05	0.045	19.1%	0.053	19.1%	125.3	6.3%	0.101	18.1%	17.89%	14.9%	48.0%	37.1%	[1-0.43 0]
211	L	(3)	4244.93	0.046	19.1%	0.054	19.1%	126.3	6.5%	0.101	18.0%	17.83%	14.4%	48.1%	37.5%	[1-0.43 0]
212	L	(3)	4264.65	0.045	19.0%	0.054	19.0%	125.2	6.4%	0.101	17.9%	17.73%	14.3%	48.6%	37.1%	[1-0.43 0]
213	L	(3)	4284.36	0.045	19.2%	0.054	19.2%	125.3	6.7%	0.100	18.0%	17.73%	14.3%	48.9%	36.7%	[1-0.43 0]
214	L	(3)	4304.07	0.046	18.9%	0.055	18.9%	125.8	6.6%	0.101	17.7%	17.61%	14.3%	49.1%	36.6%	[1-0.43 0]
215	L	(3)	4324.95	0.046	19.1%	0.055	19.1%	126.1	7.1%	0.101	17.7%	17.59%	14.7%	48.4%	36.9%	[1-0.43 0]
216	L	(3)	4344.66	0.046	19.2%	0.055	19.2%	125.8	7.5%	0.102	17.6%	17.53%	14.5%	48.4%	37.1%	[1-0.43 0]
217	L	(3)	4364.35	0.045	19.3%	0.055	19.3%	123.7	7.7%	0.102	17.6%	17.51%	14.2%	49.8%	36.1%	[1-0.43 0]
218	L	(3)	4385.22	0.046	19.0%	0.056	19.0%	124.4	7.4%	0.102	17.5%	17.40%	14.0%	49.9%	36.2%	[1-0.43 0]
219	L	(3)	4404.91	0.047	19.0%	0.057	19.0%	124.9	7.7%	0.103	17.4%	17.27%	13.8%	49.9%	36.3%	[1-0.43 0]
220	L	(3)	4424.61	0.047	18.8%	0.058	18.8%	126.7	7.2%	0.103	17.4%	17.22%	13.5%	50.0%	36.6%	[1-0.43 0]
221	L	(3)	4444.33	0.047	18.8%	0.059	18.8%	128.1	7.0%	0.103	17.5%	17.22%	13.5%	49.9%	36.5%	[1-0.43 0]
222	L	(3)	4465.21	0.049	18.8%	0.060	18.8%	130.8	7.1%	0.103	17.4%	17.17%	14.2%	48.3%	37.4%	[1-0.43 0]
223	L	(3)	4484.94	0.048	19.1%	0.060	19.1%	130.8	7.7%	0.103	17.5%	17.17%	14.3%	48.3%	37.4%	[1-0.43 0]
224	L	(3)	4504.63	0.049	19.0%	0.061	19.0%	132.5	7.6%	0.102	17.5%	17.17%	14.3%	47.9%	37.8%	[1-0.43 0]
225	L	(3)	4524.34	0.048	18.8%	0.060	18.8%	130.3	7.3%	0.102	17.3%	17.10%	14.3%	48.8%	36.9%	[1-0.43 0]
226	L	(3)	4545.21	0.048	18.8%	0.060	18.8%	130.6	7.2%	0.102	17.4%	17.10%	14.1%	48.7%	37.2%	[1-0.43 0]
227	L	(3)	4564.89	0.047	18.8%	0.060	18.8%	129.0	7.1%	0.101	17.4%	17.10%	13.5%	49.7%	36.8%	[1-0.43 0]
228	L	(3)	4584.59	0.047	18.5%	0.060	18.5%	129.2	6.5%	0.101	17.3%	17.05%	13.6%	49.7%	36.7%	[1-0.43 0]
229	L	(3)	4605.44	0.047	18.4%	0.061	18.4%	128.8	6.7%	0.102	17.2%	17.00%	13.8%	49.6%	36.6%	[1-0.43 0]
230	L	(3)	4625.16	0.047	18.4%	0.060	18.4%	127.9	6.7%	0.102	17.1%	16.95%	13.9%	49.7%	36.4%	[1-0.43 0]
231	L	(3)	4644.87	0.046	18.4%	0.059	18.4%	125.9	6.7%	0.102	17.1%	16.95%	14.0%	50.1%	35.8%	[1-0.43 0]
232	L	(3)	4664.57	0.046	18.4%	0.060	18.4%	126.1	6.9%	0.101	17.1%	16.95%	14.2%	49.7%	36.1%	[1-0.43 0]
233	L	(3)	4685.43	0.045	18.7%	0.059	18.7%	124.6	7.6%	0.101	17.1%	16.95%	14.0%	49.7%	36.2%	[1-0.43 0]
234	L	(3)	4705.14	0.046	18.3%	0.060	18.3%	124.0	7.1%	0.102	16.8%	16.79%	13.9%	49.6%	36.5%	[1-0.43 0]
235	L	(3)	4724.84	0.045	18.4%	0.059	18.4%	122.7	7.4%	0.102	16.8%	16.77%	13.6%	50.1%	36.3%	[1-0.43 0]
236	L	(3)	4744.55	0.045	18.5%	0.059	18.5%	122.5	7.7%	0.102	16.8%	16.77%	13.3%	50.4%	36.3%	[1-0.43 0]
237	L	(3)	4765.42	0.044	18.6%	0.058	18.6%	120.1	8.0%	0.102	16.8%	16.72%	12.8%	51.3%	35.9%	[1-0.43 0]
238	L	(3)	4785.13	0.042	18.9%	0.055	18.9%	113.0	8.7%	0.102	16.8%	16.68%	12.1%	53.6%	34.3%	[1-0.43 0]
239	L	(3)	4804.82	0.039	19.3%	0.052	19.3%	106.3	9.5%	0.102	16.8%	16.68%	11.5%	56.1%	32.4%	[1-0.43 0]
240	L	(3)	4825.69	0.039	19.4%	0.052	19.4%	105.2	9.7%	0.102	16.8%	16.63%	11.3%	56.3%	32.5%	[1-0.43 0]
241	L	(3)	4845.40	0.039	19.5%	0.052	19.5%	104.9	10.1%	0.102	16.7%	16.49%	11.1%	55.7%	33.1%	[1-0.43 0]
242	L	(3)	4865.10	0.040	19.0%	0.054	19.0%	109.4	9.0%	0.102	16.8%	16.49%	11.0%	53.8%	35.2%	[1-0.43 0]
243	L	(3)	4884.79	0.042	18.9%	0.057	18.9%	114.2	9.0%	0.103	16.7%	16.43%	11.3%	52.4%	36.4%	[1-0.43 0]
244	L	(3)	4905.67	0.044	19.0%	0.060	19.0%	119.8	9.2%	0.103	16.7%	16.34%	11.9%	50.2%	37.9%	[1-0.43 0]
245	L	(3)	4925.38	0.045	18.8%	0.062	18.8%	122.6	8.6%	0.102	16.7%	16.30%	12.0%	48.9%	39.1%	[1-0.43 0]
246	L	(3)	4945.10	0.045	18.8%	0.062	18.8%	122.5	8.7%	0.102	16.7%	16.30%	12.2%	48.9%	39.0%	[1-0.43 0]
247	L	(3)	4964.81	0.042	19.0%	0.058	19.0%	114.8	9.1%	0.102	16.6%	16.30%	12.5%	52.4%	35.1%	[1-0.43 0]
248	L	(3)	4985.70	0.043	18.4%	0.060	18.4%	117.0	8.0%	0.102	16.5%	16.25%	12.4%	51.5%	36.0%	[1-0.43 0]
249	L	(3)	5005.41	0.043	18.1%	0.060	18.1%	118.2	7.3%	0.102	16.5%	16.23%	11.9%	51.1%	37.0%	[1-0.43 0]
250	L	(3)	5025.14	0.043	18.3%	0.060	18.3%	116.7	7.8%	0.101	16.6%	16.23%	11.7%	51.7%	36.6%	[1-0.43 0]
251	L	(3)	5044.82	0.042	17.8%	0.058	17.8%	112.9	6.7%	0.102	16.4%	16.13%	11.7%	53.8%	34.5%	[1-0.43 0]
252	L	(3)	5065.70	0.042	18.0%	0.059	18.0%	114.9	7.1%	0.102	16.5%	16.13%	11.8%	52.6%	35.6%	[1-0.43 0]
253	L	(3)	5085.40	0.041	17.8%	0.058	17.8%	111.6	6.9%	0.102	16.4%	16.07%	11.3%	54.0%	34.7%	[1-0.43 0]
254	L	(3)	5105.08	0.040	17.6%	0.057	17.6%	108.0	6.7%	0.103	16.3%	15.88%	12.1%	53.7%	34.3%	[1-0.43 0]
255	L	(3)	5125.96	0.039	17.6%	0.055	17.6%	105.3	6.4%	0.102	16.4%	15.84%	12.0%	53.7%	34.3%	[1-0.00 2]
256	L	(3)	5145.66	0.038	17.9%	0.054	17.9%	102.9	7.4%	0.103	16.3%	15.78%	11.9%	53.8%	34.3%	[1-0.00 2]
257	L	(3)	5165.37	0.038	17.9%	0.054	17.9%	102.1	7.7%	0.103	16.2%	15.73%	11.6%	54.1%	34.3%	[1-0.00 2]
258	L	(3)	5185.06	0.040	17.6%	0.057	17.6%	105.2	7.6%	0.105	15.9%	15.55%	12.5%	52.8%	34.7%	[1-0.00 2]
259	L	(3)	5205.93	0.040	17.6%	0.057	17.6%	104.4	8.0%	0.105	15.7%	15.50%	12.5%	54.9%	32.6%	[1-0.00 2]
260	L	(3)	5225.64	0.039	17.9%	0.057	17.9%	103.0	8.5%	0.106	15.7%	15.46%	13.3%	55.8%	30.8%	[1-0.00 2]
261	L	(3)	5245.35	0.040	17.9%	0.059	17.9%	106.1	8.8%	0.106	15.7%	15.43%	13.3%	54.9%	31.8%	[1-0.00 2]
262	L	(3)	5265.06	0.040	18.0%	0.059	18.0%	105.5	8.8%	0.105	15.7%	15.43%	13.3%	55.1%	31.6%	[1-0.00 2]
263	L	(3)	5285.93	0.038	18.7%	0.056	18.7%	100.4	10.1%	0.105	15.7%	15.41%	12.9%	56.4%	30.8%	[1-0.00 2]
264	L	(3)	5305.62	0.038	18.6%	0.057	18.6%	102.1	9.8%	0.105	15.8%	15.41%	12.2%	55.0%	32.8%	[1-0.00 2]
265	L	(3)	5325.32	0.039	18.7%	0.058	18.7%	104.3	10.0%	0.104	15.8%	15.39%	11.6%	54.1%	34.2%	[1-0.00 2]
266	L	(3)	5346.17	0.039	18.4%	0.058	18.4%	104.2	9.4%	0.104	15.7%	15.32%	11.9%	54.1%	34.0%	[1-0.00 2]
267	L	(3)	5365.86	0.040	17.9%	0.060	17.9%	107.9	8.4%	0.104	15.8%	15.32%	12.2%	52.5%	35.3%	[1-0.00 2]
268	L	(3)	5385.55	0.040	17.3%	0.061	17.3%	108.4	7.1%	0.104	15.8%	15.32%	12.5%	52.9%	34.6%	[1-0.00 2]
269	L	(3)	5405.26	0.040	17.4%	0.060	17.4%	106.7	7.5%	0.104	15.7%	15.32%	12.9%	54.3%	32.8%	[1-0.00 2]
270	L	(3)	5426.13	0.039	17.1%	0.059	17.1%	105.6	6.9%	0.104	15.7%	15.31%	13.0%	55.1%	31.9%	[1-0.00 2]
271	L	(3)	5445.83	0.040	17.0%	0.060	17.0%	106.8	6.6%	0.103	15.7%	15.28%	12.9%	54.6%	32.6%	[1-0.00 2]
272	L	(3)	5465.54	0.039	16.9%	0.059	16.9%	104.8	6.5%	0.103	15.6%	15.28%	12.8%	56.2%	31.0%	[1-0.00 2]
273	L	(3)	5485.28	0.039	17.1%	0.060	17.1%	105.6	7.1%	0.103	15.6%	15.25%	12.6%	55.4%	32.0%	[1-0.00 2]
274	L	(3)	5506.15	0.038	17.2%	0.058	17.2%	102.2	7.4%	0.103	15.5%	15.21%	12.5%	56.2%	31.3%	[1-0.00 2]
275	L	(3)	5525.84	0.038	17.6%	0.059	17.6%	103.5	8.2%	0.103	15.5%	15.21%	12.5%	55.8%	31.7%	[1-0.00 2]
276	L	(3)	5545.53	0.037	17.5%	0.057	17.5%	100.1	8.2%	0.103	15.5%	15.19%	12.7%	57.5%	29.8%	[1-0.00 2]
277	L	(3)	5566.41	0.037	17.5%	0.058	17.5%	99.6	8.5%	0.105	15.3%	15.12%	13.5%	56.8%	29.7%	[1-0.00 2]
278	L	(3)	5586.12	0.038	17.4%	0.059	17.4%	100.5	8.4%	0.105	15.2%	15.08%	14.6%	56.2%	29.2%	[1-0.00 2]
279	L	(3)	5605.82	0.040	17.1%	0.062	17.1%	104.6	7.7%	0.105	15.2%	15.08%	15.6%	54.2%	30.2%	[1-0.00 2]
280	L	(3)	5625.50	0.040	16.5%	0.063	16.5%	107.3	6.4%	0.105	15.2%	15.08%	16.3%	53.0%	30.7%	[1-0.00 2]
281	L	(3)	5646.38	0.043	16.1%	0.068	16.1%	112.0	6.3%	0.108	14.8%	14.97%	17.7%	50.3%	32.0%	[1-0.43 0]
282	L	(3)	5666.08	0.044	16.0%	0.070	16.0%	114.8	5.9%	0.108	14.9%	14.97%	18.5%	48.9%	32.6%	[1-0.43 0]
283	L	(3)	5685.80	0.045	15.9%	0.070	15.9%	115.3	5.4%	0.107	14.9%	14.97%	18.9%	48.7%	32.4%	[1-0.43 0]
284	L	(3)	5705.51	0.045	16.1%	0.072	16.1%	116.9	6.0%	0.108	14.9%	14.95%	19.4%	48.1%	32.5%	[1-0.43 0]
285	L	(3)	5726.44	0.045	16.1%	0.072	16.1%	116.0	5.9%	0.108	15.0%	14.95%	20.2%	48.0%	31.8%	[1-0.43 0]
286	L	(3)	5746.14	0.045	16.0%	0.072	16.0%	116.6	5.7%	0.108	14.9%	14.88%	20.3%	47.7%	32.0%	[1-0.43 0]
287	L	(3)	5765.82	0.045	15.9%	0.072	15.9%	113.8	5.8%	0.109	14.7%	14.80%	20.6%	48.3%	31.1%	[1-0.43 0]
288	L	(3)	5786.68	0.045	15.9%	0.072	15.9%	114.0	6.1%	0.109	14.7%	14.78%	20.8%	47.8%	31.4%	[1-0.43 0]
289	L	(3)	5806.37	0.044	15.9%	0.071	15.9%	113.2	5.9%	0.109	14.8%	14.78%	20.8%	48.1%	31.1%	[1-0.43 0]
290	L	(3)	5826.06	0.044	16.2%	0.072	16.2%	113.5	6.5%	0.108	14.8%	14.78%	20.6%	48.2%	31.2%	[1-0.43 0]
291	L	(3)	5845.78	0.044	16.4%	0.071	16.4%	112.0	7.1%	0.108	14.8%	14.77%	20.3%	48.7%	31.0%	[1-0.43 0]
292	L	(3)	5866.65	0.044	16.4%	0.071	16.4%	113.1	7.1%	0.107	14.8%	14.77%	19.8%	48.7%	31.4%	[1-0.43 0]
293	L	(3)	5886.36	0.043	16.4%	0.070	16.4%	111.8	7.0%	0.107	14.8%	14.77%	19.7%	49.6%	30.7%	[1-0.43 0]
294	L	(3)	5906.07	0.043	16.2%	0.071	16.2%	112.2	6.6%	0.107	14.8%	14.77%	19.4%	49.8%	30.8%	[1-0.43 0]
295	L	(3)	5925.78	0.043	16.0%	0.070	16.0%	111.4	6.3%	0.106	14.8%	14.75%	19.3%	50.0%	30.7%	[1-0.43 0]
296	L	(3)	5946.64	0.043	15.8%	0.071	15.8%	111.9	5.9%	0.107	14.7%	14.72%	19.2%	50.1%	30.7%	[1-0.43 0]
297	L	(3)	5966.36	0.044	16.1%	0.073	16.1%	113.2	6.8%	0.108	14.6%	14.63%	19.7%	49.2%	31.1%	[1-0.43 0]
298	L	(3)	5986.07	0.045	16.1%	0.075	16.1%	116.5	6.6%	0.107	14.6%	14.63%	20.1%	48.0%	31.9%	[1-0.43 0]
299	L	(3)	6006.93	0.045	16.0%	0.076	16.0%	117.1	6.4%	0.107	14.6%	14.63%	20.8%	47.3%	31.9%	[1-0.43 0]
300	L	(3)	6026.63	0.046	16.1%	0.076	16.1%	118.2	6.6%	0.107	14.7%	14.63%	21.3%	46.7%	32.0%	[1-0.43 0]
301	L	(3)	6046.33	0.046	16.0%	0.077	16.0%	118.6	6.4%	0.108	14.6%	14.61%	21.7%	46.2%	32.1%	[1-0.43 0]
302	L	(3)	6066.01	0.046	15.7%	0.078	15.7%	119.0	5.9%	0.108	14.5%	14.54%	21.3%	46.7%	32.1%	[1-0.43 0]
303	L	(3)	6086.88	0.047	15.6%	0.079	15.6%	120.2	5.9%	0.108	14.4%	14.49%	20.8%	46.7%	32.5%	[1-0.43 0]
304	L	(3)	6106.60	0.046	15.7%	0.079	15.7%	119.5	6.1%	0.108	14.5%	14.49%	20.3%	47.2%	32.5%	[1-0.43 0]
305	L	(3)	6126.28	0.047	15.8%	0.079	15.8%	119.9	6.2%	0.108	14.5%	14.44%	20.2%	47.0%	32.7%	[1-0.43 0]
306	L	(3)	6147.14	0.047	15.8%	0.081	15.8%	121.6	6.3%	0.108	14.4%	14.40%	19.6%	47.1%	33.2%	[1-0.43 0]
307	L	(3)	6166.86	0.047	15.8%	0.081	15.8%	122.2	6.2%	0.107	14.5%	14.40%	19.4%	47.1%	33.5%	[1-0.43 0]
308	L	(3)	6186.59	0.046	15.9%	0.080	15.9%	120.1	6.7%	0.107	14.5%	14.39%	18.9%	47.9%	33.2%	[1-0.43 0]
309	L	(3)	6206.32	0.046	15.8%	0.080	15.8%	120.0	6.4%	0.107	14.5%	14.37%	18.5%	48.3%	33.2%	[1-0.43 0]
310	L	(3)	6227.19	0.045	16.1%	0.078	16.1%	118.8	7.0%	0.106	14.5%	14.37%	17.8%	49.2%	33.0%	[1-0.43 0]
311	L	(3)	6246.90	0.045	16.2%	0.078	16.2%	117.4	7.3%	0.106	14.5%	14.36%	17.6%	49.4%	33.0%	[1-0.43 0]
312	L	(3)	6266.60	0.044	16.2%	0.077	16.2%	116.9	7.2%	0.106	14.4%	14.34%	17.1%	49.9%	33.0%	[1-0.43 0]
313	L	(3)	6286.31	0.045	15.9%	0.078	15.9%	118.1	6.7%	0.106	14.4%	14.31%	17.0%	49.3%	33.7%	[1-0.43 0]
314	L	(3)	6307.15	0.045	16.1%	0.079	16.1%	119.0	7.2%	0.105	14.4%	14.31%	17.1%	48.9%	34.0%	[1-0.43 0]
315	L	(3)	6326.86	0.045	15.7%	0.080	15.7%	119.9	6.1%	0.105	14.5%	14.31%	16.9%	48.9%	34.2%	[1-0.43 0]
316	L	(3)	6346.57	0.046	15.5%	0.080	15.5%	120.7	5.8%	0.105	14.4%	14.28%	17.1%	48.8%	34.1%	[1-0.43 0]
317	L	(3)	6367.41	0.047	15.5%	0.082	15.5%	122.3	5.8%	0.106	14.3%	14.24%	17.7%	48.0%	34.3%	[1-0.43 0]
318	L	(3)	6387.10	0.048	15.6%	0.085	15.6%	123.8	6.4%	0.107	14.2%	14.18%	17.9%	47.8%	34.2%	[1-0.43 0]
319	L	(3)	6406.79	0.049	15.6%	0.086	15.6%	125.7	6.4%	0.107	14.2%	14.15%	17.8%	47.4%	34.7%	[1-0.43 0]
320	L	(3)	6426.50	0.050	15.6%	0.088	15.6%	128.3	6.6%	0.107	14.2%	14.12%	17.9%	46.5%	35.6%	[1-0.43 0]
321	L	(3)	6447.37	0.050	15.9%	0.089	15.9%	129.7	7.1%	0.107	14.2%	14.11%	17.3%	46.2%	36.5%	[1-0.43 0]
322	L	(3)	6467.08	0.051	15.8%	0.091	15.8%	131.7	7.0%	0.107	14.2%	14.08%	17.0%	45.8%	37.2%	[1-0.43 0]
323	L	(3)	6486.82	0.051	15.8%	0.092	15.8%	133.0	7.0%	0.107	14.2%	14.07%	16.7%	45.7%	37.6%	[1-0.43 0]
324	L	(3)	6506.53	0.051	15.7%	0.092	15.7%	132.5	6.7%	0.106	14.2%	14.05%	16.6%	45.8%	37.6%	[1-0.43 0]
325	L	(3)	6527.40	0.051	15.4%	0.093	15.4%	133.0	6.3%	0.107	14.1%	14.00%	17.1%	45.3%	37.5%	[1-0.43 0]
326	L	(3)	6547.10	0.052	15.1%	0.095	15.1%	134.7	5.6%	0.107	14.1%	13.99%	17.6%	44.9%	37.6%	[1-0.43 0]
327	L	(3)	6566.81	0.052	15.0%	0.096	15.0%	135.3	5.4%	0.108	14.0%	13.96%	17.4%	44.9%	37.7%	[1-0.43 0]
328	L	(3)	6586.52	0.052	14.8%	0.095	14.8%	134.0	4.9%	0.108	14.0%	13.93%	17.8%	45.0%	37.2%	[1-0.43 0]
329	L	(3)	6607.43	0.053	14.8%	0.097	14.8%	135.9	4.9%	0.108	14.0%	13.93%	17.7%	44.7%	37.6%	[1-0.43 0]
330	L	(3)	6627.13	0.053	15.0%	0.097	15.0%	136.0	5.2%	0.107	14.0%	13.92%	17.0%	45.2%	37.8%	[1-0.43 0]
331	L	(3)	6646.84	0.053	14.9%	0.098	14.9%	136.8	5.4%	0.108	14.0%	13.86%	16.5%	45.5%	38.1%	[1-0.43 0]
332	L	(3)	6667.70	0.053	15.0%	0.098	15.0%	135.6	5.5%	0.108	14.0%	13.85%	16.5%	45.9%	37.6%	[1-0.43 0]
333	L	(3)	6687.40	0.053	15.0%	0.099	15.0%	136.9	5.3%	0.108	14.0%	13.84%	15.9%	45.9%	38.2%	[1-0.43 0]
334	L	(3)	6707.11	0.053	15.0%	0.099	15.0%	135.8	5.7%	0.109	13.9%	13.78%	15.8%	46.2%	38.0%	[1-0.43 0]
335	L	(3)	6726.84	0.054	15.2%	0.100	15.2%	137.2	6.1%	0.109	13.9%	13.75%	15.3%	46.2%	38.5%	[1-0.43 0]
336	L	(3)	6747.70	0.053	15.4%	0.100	15.4%	137.1	6.7%	0.108	13.9%	13.75%	15.0%	46.2%	38.7%	[1-0.43 0]
337	L	(3)	6767.39	0.054	15.4%	0.101	15.4%	138.1	6.8%	0.108	13.9%	13.70%	14.3%	46.7%	39.1%	[1-0.43 0]
338	L	(3)	6787.09	0.054	15.6%	0.102	15.6%	138.9	7.1%	0.108	13.8%	13.68%	14.1%	46.3%	39.7%	[1-0.43 0]
339	L	(3)	6806.78	0.055	15.4%	0.104	15.4%	141.2	6.8%	0.108	13.8%	13.66%	13.9%	45.8%	40.3%	[1-0.43 0]
340	L	(3)	6827.66	0.055	15.2%	0.105	15.2%	141.9	6.3%	0.108	13.9%	13.66%	14.3%	45.3%	40.5%	[1-0.43 0]
341	L	(3)	6847.36	0.055	15.1%	0.105	15.1%	141.4	6.0%	0.108	13.8%	13.64%	14.6%	45.0%	40.4%	[1-0.43 0]
342	L	(3)	6867.08	0.054	15.1%	0.103	15.1%	139.1	6.1%	0.108	13.8%	13.63%	15.1%	44.9%	40.0%	[1-0.43 0]
343	L	(3)	6887.93	0.054	14.9%	0.104	14.9%	139.3	5.8%	0.108	13.7%	13.61%	15.2%	44.5%	40.4%	[1-0.43 0]
344	L	(3)	6907.65	0.055	15.0%	0.105	15.0%	140.6	6.0%	0.108	13.7%	13.58%	15.2%	44.3%	40.5%	[1-0.43 0]
345	L	(3)	6927.36	0.055	14.9%	0.106	14.9%	141.8	5.9%	0.108	13.7%	13.58%	15.0%	44.2%	40.8%	[1-0.43 0]
346	L	(3)	6947.10	0.056	14.9%	0.107	14.9%	142.8	5.9%	0.108	13.7%	13.56%	15.3%	43.8%	40.9%	[1-0.43 0]
347	L	(3)	6967.96	0.057	15.1%	0.111	15.1%	147.3	6.3%	0.108	13.7%	13.56%	15.5%	42.3%	42.2%	[1-0.43 0]
348	L	(3)	6987.67	0.058	15.1%	0.112	15.1%	148.9	6.4%	0.108	13.7%	13.56%	15.8%	42.0%	42.2%	[1-0.43 0]
349	L	(3)	7007.37	0.058	15.0%	0.112	15.0%	148.6	6.1%	0.108	13.7%	13.55%	16.0%	41.8%	42.2%	[1-0.43 0]
350	L	(3)	7027.07	0.057	14.9%	0.112	14.9%	146.9	6.1%	0.108	13.6%	13.53%	16.5%	41.8%	41.7%	[1-0.43 0]
