[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
175	H	(10)	3523.01	2.416	6.8%	2.365	6.8%	79.1	6.1%	8.489	3.0%	2.16%	35.3%	43.0%	21.7%	[1-0.51 0]
176	H	(10)	3542.71	2.441	6.7%	2.403	6.7%	79.8	6.0%	8.494	2.9%	2.15%	35.1%	43.0%	21.9%	[1-0.50 0]
177	H	(10)	3562.42	2.419	6.6%	2.394	6.6%	79.1	5.9%	8.492	2.9%	2.15%	35.1%	43.1%	21.8%	[1-0.50 0]
178	H	(10)	3582.11	2.431	6.6%	2.419	6.6%	79.4	5.9%	8.508	2.9%	2.14%	35.1%	43.2%	21.8%	[1-0.50 0]
179	H	(10)	3602.98	2.460	6.8%	2.462	6.8%	80.2	6.1%	8.519	2.9%	2.13%	35.2%	42.8%	22.0%	[1-0.51 0]
180	H	(10)	3622.68	2.477	6.5%	2.492	6.5%	80.7	5.8%	8.526	2.9%	2.13%	35.2%	42.5%	22.3%	[1-0.49 0]
181	H	(10)	3642.39	2.493	6.8%	2.523	6.8%	81.5	6.1%	8.498	2.9%	2.12%	35.1%	42.5%	22.5%	[1-0.47 0]
182	H	(10)	3663.24	2.545	6.5%	2.590	6.5%	83.1	5.8%	8.512	2.9%	2.12%	34.9%	42.3%	22.8%	[1-0.49 0]
183	H	(10)	3682.96	2.537	6.6%	2.595	6.6%	83.0	6.0%	8.492	2.9%	2.11%	34.8%	42.5%	22.7%	[1-0.45 0]
184	H	(10)	3702.69	2.562	6.6%	2.635	6.6%	83.6	5.9%	8.513	2.9%	2.10%	34.7%	42.4%	22.9%	[1-0.48 0]
185	H	(10)	3722.39	2.578	6.6%	2.666	6.6%	84.1	5.9%	8.516	2.9%	2.10%	34.4%	42.6%	22.9%	[1-0.48 0]
186	H	(10)	3743.27	2.570	6.5%	2.673	6.5%	83.9	5.8%	8.507	2.9%	2.09%	34.5%	42.7%	22.8%	[1-0.46 0]
187	H	(10)	3762.99	2.502	6.6%	2.615	6.6%	81.9	5.9%	8.485	2.9%	2.09%	34.8%	42.9%	22.4%	[1-0.44 0]
188	H	(10)	3782.70	2.517	6.5%	2.645	6.5%	82.4	5.8%	8.483	2.9%	2.08%	34.8%	42.6%	22.6%	[1-0.43 0]
189	H	(10)	3802.41	2.465	6.4%	2.603	6.4%	80.9	5.8%	8.466	2.9%	2.07%	34.8%	42.9%	22.3%	[1-0.40 2]
190	H	(10)	3823.28	2.435	6.7%	2.586	6.7%	80.0	6.1%	8.460	2.9%	2.07%	34.9%	43.0%	22.1%	[1-0.43 2]
191	H	(10)	3842.99	2.405	6.7%	2.568	6.7%	78.8	6.0%	8.481	2.9%	2.06%	35.0%	43.2%	21.9%	[1-0.46 0]
192	H	(10)	3862.69	2.418	6.7%	2.595	6.7%	79.2	6.1%	8.483	2.9%	2.06%	34.9%	43.2%	22.0%	[1-0.43 0]
193	H	(10)	3882.40	2.382	6.8%	2.569	6.8%	78.1	6.1%	8.469	2.9%	2.05%	35.0%	43.5%	21.6%	[1-0.42 2]
194	H	(10)	3903.27	2.417	6.8%	2.621	6.8%	79.1	6.1%	8.493	2.9%	2.05%	34.9%	43.3%	21.8%	[1-0.41 2]
195	H	(10)	3922.98	2.468	6.6%	2.689	6.6%	80.5	6.0%	8.520	2.9%	2.04%	34.9%	42.9%	22.2%	[1-0.43 0]
196	H	(10)	3942.70	2.462	6.9%	2.696	6.9%	80.3	6.3%	8.515	2.9%	2.04%	35.0%	42.8%	22.2%	[1-0.43 2]
197	H	(10)	3962.40	2.486	7.0%	2.736	7.0%	81.1	6.4%	8.520	2.9%	2.03%	34.8%	42.8%	22.4%	[1-0.41 2]
198	H	(10)	3983.29	2.531	7.0%	2.801	7.0%	82.4	6.4%	8.536	2.8%	2.02%	34.6%	42.5%	22.9%	[1-0.44 0]
199	H	(10)	4003.01	2.532	6.8%	2.815	6.8%	82.5	6.2%	8.522	2.8%	2.02%	34.7%	42.4%	23.0%	[1-0.46 0]
200	H	(10)	4022.71	2.475	6.9%	2.766	6.9%	80.9	6.3%	8.502	2.8%	2.01%	34.7%	42.7%	22.5%	[1-0.46 0]
201	H	(10)	4043.57	2.491	6.8%	2.798	6.8%	81.5	6.2%	8.494	2.8%	2.01%	34.6%	42.8%	22.7%	[1-0.47 0]
202	H	(10)	4063.28	2.464	6.8%	2.781	6.8%	80.7	6.2%	8.482	2.8%	2.01%	34.6%	42.9%	22.4%	[1-0.45 0]
203	H	(10)	4082.98	2.440	6.8%	2.768	6.8%	79.9	6.2%	8.486	2.8%	2.00%	34.7%	43.2%	22.1%	[1-0.43 2]
204	H	(10)	4102.68	2.460	6.7%	2.804	6.7%	80.6	6.1%	8.478	2.8%	1.99%	34.5%	43.3%	22.2%	[1-0.43 2]
205	H	(10)	4123.56	2.500	6.7%	2.864	6.7%	81.9	6.1%	8.485	2.8%	1.99%	34.3%	43.4%	22.3%	[1-0.45 2]
206	H	(10)	4143.28	2.484	6.4%	2.858	6.4%	81.1	5.8%	8.506	2.8%	1.99%	34.4%	43.5%	22.1%	[1-0.46 0]
207	H	(10)	4163.00	2.486	6.5%	2.875	6.5%	81.3	5.9%	8.498	2.8%	1.98%	34.5%	43.4%	22.1%	[1-0.47 0]
208	H	(10)	4182.74	2.500	6.6%	2.904	6.6%	81.8	5.9%	8.492	2.8%	1.98%	34.5%	43.4%	22.1%	[1-0.47 0]
209	H	(10)	4203.62	2.480	6.8%	2.896	6.8%	81.1	6.2%	8.497	2.8%	1.97%	34.5%	43.5%	22.0%	[1-0.49 0]
210	H	(10)	4223.34	2.510	6.6%	2.944	6.6%	81.9	6.0%	8.512	2.8%	1.97%	34.4%	43.2%	22.3%	[1-0.51 0]
211	H	(10)	4243.06	2.515	7.0%	2.964	7.0%	82.0	6.4%	8.513	2.8%	1.96%	34.3%	43.2%	22.5%	[1-0.51 0]
212	H	(10)	4262.78	2.530	6.9%	2.996	6.9%	82.3	6.3%	8.534	2.8%	1.96%	34.3%	43.2%	22.5%	[1-0.53 0]
213	H	(10)	4283.66	2.569	6.9%	3.057	6.9%	83.3	6.3%	8.566	2.8%	1.95%	34.2%	43.0%	22.8%	[1-0.53 0]
214	H	(10)	4303.37	2.563	6.8%	3.064	6.8%	83.2	6.2%	8.561	2.8%	1.95%	34.4%	42.9%	22.7%	[1-0.54 0]
215	H	(10)	4323.07	2.531	6.8%	3.040	6.8%	82.1	6.2%	8.562	2.8%	1.94%	34.6%	43.0%	22.5%	[1-0.52 0]
216	H	(10)	4343.94	2.553	6.7%	3.081	6.7%	82.9	6.0%	8.558	2.8%	1.94%	34.6%	42.7%	22.7%	[1-0.53 0]
217	H	(10)	4363.63	2.517	6.8%	3.051	6.8%	81.8	6.1%	8.544	2.8%	1.93%	34.5%	43.0%	22.5%	[1-0.51 0]
218	H	(10)	4383.33	2.466	6.7%	3.002	6.7%	80.5	6.1%	8.511	2.8%	1.93%	34.4%	43.5%	22.1%	[1-0.51 0]
219	H	(10)	4403.06	2.439	6.7%	2.983	6.7%	79.8	6.1%	8.494	2.8%	1.93%	34.2%	43.8%	22.0%	[1-0.50 0]
220	H	(10)	4423.94	2.421	7.1%	2.976	7.1%	79.3	6.6%	8.487	2.8%	1.92%	34.0%	44.4%	21.7%	[1-0.51 0]
221	H	(10)	4443.66	2.380	7.2%	2.938	7.2%	78.0	6.6%	8.481	2.8%	1.92%	34.0%	44.8%	21.2%	[1-0.50 0]
222	H	(10)	4463.38	2.415	7.3%	2.994	7.3%	78.9	6.7%	8.507	2.8%	1.91%	34.2%	44.3%	21.5%	[1-0.51 0]
223	H	(10)	4483.11	2.424	7.3%	3.019	7.3%	79.0	6.8%	8.523	2.8%	1.91%	34.3%	44.1%	21.6%	[1-0.52 0]
224	H	(10)	4504.00	2.456	7.1%	3.073	7.1%	79.9	6.5%	8.536	2.8%	1.90%	34.6%	43.5%	21.8%	[1-0.51 0]
225	H	(10)	4523.71	2.487	6.4%	3.125	6.4%	80.9	5.7%	8.545	2.8%	1.90%	34.8%	43.1%	22.2%	[1-0.50 0]
226	H	(10)	4543.43	2.516	6.3%	3.176	6.3%	81.8	5.7%	8.541	2.8%	1.89%	34.7%	42.8%	22.5%	[1-0.48 0]
227	H	(10)	4563.15	2.522	6.0%	3.197	6.0%	82.1	5.3%	8.530	2.8%	1.89%	34.6%	42.7%	22.7%	[1-0.48 0]
228	H	(10)	4584.02	2.554	5.9%	3.252	5.9%	83.1	5.3%	8.538	2.8%	1.89%	34.5%	42.3%	23.1%	[1-0.49 0]
229	H	(10)	4603.75	2.538	6.2%	3.246	6.2%	82.4	5.6%	8.558	2.8%	1.88%	34.3%	42.7%	23.0%	[1-0.51 0]
230	H	(10)	4623.45	2.525	6.7%	3.243	6.7%	82.1	6.1%	8.546	2.7%	1.88%	34.4%	42.7%	22.9%	[1-0.52 0]
231	H	(10)	4643.17	2.560	6.5%	3.301	6.5%	83.1	5.9%	8.553	2.7%	1.87%	34.5%	42.4%	23.1%	[1-0.54 0]
232	H	(10)	4664.05	2.560	6.5%	3.317	6.5%	83.0	5.9%	8.564	2.7%	1.87%	34.5%	42.6%	22.8%	[1-0.54 0]
233	H	(10)	4683.77	2.532	6.6%	3.294	6.6%	82.1	6.0%	8.562	2.7%	1.87%	34.8%	42.8%	22.4%	[1-0.56 0]
234	H	(10)	4703.48	2.519	6.5%	3.292	6.5%	81.8	5.9%	8.554	2.7%	1.86%	35.0%	42.7%	22.3%	[1-0.56 0]
235	H	(10)	4723.20	2.533	6.3%	3.323	6.3%	82.1	5.7%	8.570	2.7%	1.86%	34.9%	42.7%	22.4%	[1-0.56 0]
236	H	(10)	4744.06	2.491	6.4%	3.282	6.4%	80.8	5.8%	8.564	2.7%	1.85%	35.1%	42.7%	22.2%	[1-0.54 0]
237	H	(10)	4763.77	2.490	6.5%	3.295	6.5%	80.7	5.9%	8.570	2.7%	1.85%	35.2%	42.5%	22.3%	[1-0.56 0]
238	H	(10)	4783.46	2.521	6.4%	3.350	6.4%	81.8	5.8%	8.561	2.7%	1.85%	35.1%	42.4%	22.5%	[1-0.56 0]
239	H	(10)	4804.32	2.534	6.4%	3.382	6.4%	82.2	5.8%	8.558	2.7%	1.84%	34.9%	42.5%	22.6%	[1-0.56 0]
240	H	(10)	4824.03	2.546	6.2%	3.412	6.2%	82.8	5.5%	8.543	2.7%	1.84%	34.9%	42.2%	22.8%	[1-0.55 0]
241	H	(10)	4843.74	2.543	6.5%	3.421	6.5%	82.6	5.9%	8.552	2.7%	1.83%	34.8%	42.4%	22.8%	[1-0.56 0]
242	H	(10)	4863.46	2.560	6.4%	3.459	6.4%	83.3	5.8%	8.542	2.7%	1.83%	34.6%	42.5%	22.9%	[1-0.55 0]
243	H	(10)	4884.35	2.516	6.5%	3.414	6.5%	81.9	5.9%	8.530	2.7%	1.83%	34.5%	42.9%	22.6%	[1-0.53 0]
244	H	(10)	4904.09	2.490	6.7%	3.392	6.7%	81.0	6.2%	8.533	2.7%	1.82%	34.3%	43.4%	22.3%	[1-0.54 0]
245	H	(10)	4923.84	2.464	7.2%	3.370	7.2%	80.4	6.6%	8.509	2.7%	1.82%	34.3%	43.6%	22.1%	[1-0.54 0]
246	H	(10)	4943.56	2.464	6.7%	3.383	6.7%	80.2	6.1%	8.531	2.7%	1.81%	34.1%	43.8%	22.0%	[1-0.54 0]
247	H	(10)	4964.45	2.452	6.8%	3.381	6.8%	79.9	6.2%	8.525	2.7%	1.81%	34.2%	43.9%	21.9%	[1-0.53 0]
248	H	(10)	4984.18	2.436	6.9%	3.372	6.9%	79.5	6.3%	8.509	2.7%	1.81%	34.3%	43.9%	21.8%	[1-0.54 0]
249	H	(10)	5003.89	2.475	7.0%	3.440	7.0%	80.8	6.4%	8.513	2.7%	1.80%	34.3%	43.4%	22.3%	[1-0.54 0]
250	H	(10)	5023.61	2.474	6.8%	3.453	6.8%	80.6	6.3%	8.529	2.7%	1.80%	34.4%	43.3%	22.3%	[1-0.53 0]
251	H	(10)	5044.47	2.488	7.0%	3.486	7.0%	81.0	6.4%	8.533	2.7%	1.80%	34.4%	43.2%	22.4%	[1-0.54 0]
252	H	(10)	5064.18	2.503	6.8%	3.520	6.8%	81.3	6.3%	8.554	2.7%	1.79%	34.5%	42.9%	22.6%	[1-0.55 0]
253	H	(10)	5083.87	2.540	6.6%	3.587	6.6%	82.3	6.0%	8.575	2.7%	1.79%	34.4%	42.7%	22.9%	[1-0.55 0]
254	H	(10)	5103.58	2.575	6.2%	3.651	6.2%	83.3	5.6%	8.583	2.7%	1.79%	34.4%	42.5%	23.1%	[1-0.54 0]
255	H	(10)	5124.45	2.607	6.1%	3.710	6.1%	84.3	5.5%	8.593	2.7%	1.78%	34.4%	42.4%	23.3%	[1-0.55 0]
256	H	(10)	5144.16	2.642	6.3%	3.776	6.3%	85.4	5.7%	8.590	2.7%	1.78%	34.4%	42.1%	23.5%	[1-0.56 0]
257	H	(10)	5163.89	2.616	6.2%	3.752	6.2%	84.5	5.6%	8.595	2.7%	1.77%	34.5%	42.3%	23.2%	[1-0.57 0]
258	H	(10)	5183.60	2.631	6.4%	3.789	6.4%	85.0	5.9%	8.600	2.7%	1.77%	34.5%	42.2%	23.3%	[1-0.55 0]
259	H	(10)	5204.51	2.628	6.6%	3.799	6.6%	84.9	6.1%	8.599	2.7%	1.77%	34.7%	42.1%	23.2%	[1-0.56 0]
260	H	(10)	5224.23	2.578	6.6%	3.741	6.6%	83.3	6.0%	8.592	2.7%	1.76%	34.8%	42.2%	23.0%	[1-0.57 0]
261	H	(10)	5243.94	2.600	6.3%	3.788	6.3%	84.0	5.8%	8.600	2.7%	1.76%	34.7%	42.1%	23.2%	[1-0.57 0]
262	H	(10)	5263.65	2.625	6.4%	3.839	6.4%	84.8	5.8%	8.595	2.7%	1.76%	34.6%	42.0%	23.4%	[1-0.57 0]
263	H	(10)	5284.52	2.614	6.1%	3.837	6.1%	84.6	5.5%	8.587	2.7%	1.75%	34.7%	42.1%	23.3%	[1-0.57 0]
264	H	(10)	5304.24	2.600	5.9%	3.831	5.9%	84.1	5.3%	8.592	2.7%	1.75%	34.8%	41.9%	23.3%	[1-0.59 0]
265	H	(10)	5323.95	2.652	6.1%	3.922	6.1%	85.5	5.5%	8.617	2.7%	1.75%	34.8%	41.7%	23.6%	[1-0.60 0]
266	H	(10)	5344.80	2.624	6.4%	3.896	6.4%	84.7	5.8%	8.609	2.7%	1.75%	35.0%	41.7%	23.3%	[1-0.59 0]
267	H	(10)	5364.51	2.649	6.3%	3.948	6.3%	85.1	5.7%	8.651	2.7%	1.74%	35.0%	41.5%	23.5%	[1-0.59 0]
268	H	(10)	5384.21	2.634	6.4%	3.939	6.4%	84.6	5.9%	8.646	2.7%	1.74%	35.3%	41.3%	23.4%	[1-0.60 0]
269	H	(10)	5403.95	2.609	6.5%	3.916	6.5%	83.8	5.9%	8.643	2.7%	1.74%	35.3%	41.6%	23.1%	[1-0.59 0]
270	H	(10)	5424.84	2.621	6.1%	3.950	6.1%	84.4	5.5%	8.629	2.7%	1.73%	35.3%	41.5%	23.2%	[1-0.58 0]
271	H	(10)	5444.56	2.608	6.1%	3.945	6.1%	84.0	5.5%	8.630	2.7%	1.73%	35.3%	41.6%	23.1%	[1-0.58 0]
272	H	(10)	5464.29	2.561	6.3%	3.887	6.3%	82.6	5.7%	8.614	2.6%	1.73%	35.3%	41.9%	22.7%	[1-0.59 0]
273	H	(10)	5484.00	2.557	6.4%	3.896	6.4%	82.5	5.8%	8.609	2.6%	1.72%	35.3%	42.0%	22.8%	[1-0.58 0]
274	H	(10)	5504.86	2.594	6.5%	3.966	6.5%	83.7	6.0%	8.604	2.6%	1.72%	35.1%	41.9%	23.0%	[1-0.58 0]
275	H	(10)	5524.56	2.546	6.7%	3.907	6.7%	82.1	6.1%	8.611	2.6%	1.72%	35.2%	42.2%	22.6%	[1-0.57 0]
276	H	(10)	5544.26	2.512	6.5%	3.869	6.5%	81.2	5.9%	8.596	2.6%	1.71%	35.3%	42.3%	22.3%	[1-0.58 0]
277	H	(10)	5565.13	2.542	6.6%	3.930	6.6%	82.3	6.0%	8.582	2.6%	1.71%	35.3%	42.2%	22.6%	[1-0.58 0]
278	H	(10)	5584.83	2.561	6.5%	3.974	6.5%	82.9	5.9%	8.587	2.6%	1.71%	35.2%	42.1%	22.7%	[1-0.58 0]
279	H	(10)	5604.55	2.568	6.2%	3.998	6.2%	83.0	5.7%	8.594	2.6%	1.70%	35.1%	42.1%	22.7%	[1-0.58 0]
280	H	(10)	5624.26	2.602	6.4%	4.065	6.4%	84.3	5.9%	8.576	2.6%	1.70%	35.1%	41.9%	22.9%	[1-0.59 0]
281	H	(10)	5645.15	2.636	6.5%	4.133	6.5%	85.4	5.9%	8.574	2.6%	1.70%	35.0%	41.8%	23.2%	[1-0.58 0]
282	H	(10)	5664.87	2.622	6.2%	4.127	6.2%	85.0	5.6%	8.567	2.6%	1.70%	35.1%	41.7%	23.1%	[1-0.56 0]
283	H	(10)	5684.58	2.638	6.1%	4.166	6.1%	85.4	5.5%	8.585	2.6%	1.69%	35.2%	41.7%	23.2%	[1-0.57 0]
284	H	(10)	5704.30	2.628	6.3%	4.165	6.3%	85.1	5.7%	8.582	2.6%	1.69%	35.2%	41.6%	23.1%	[1-0.58 0]
285	H	(10)	5725.18	2.648	6.2%	4.212	6.2%	85.5	5.6%	8.609	2.6%	1.69%	35.0%	41.6%	23.4%	[1-0.60 0]
286	H	(10)	5744.87	2.637	6.2%	4.209	6.2%	84.9	5.6%	8.626	2.6%	1.68%	35.0%	41.6%	23.3%	[1-0.60 0]
287	H	(10)	5764.57	2.686	6.5%	4.301	6.5%	86.4	6.0%	8.631	2.6%	1.68%	35.0%	41.4%	23.5%	[1-0.61 0]
288	H	(10)	5784.28	2.652	6.4%	4.262	6.4%	85.2	5.8%	8.648	2.6%	1.68%	35.4%	41.3%	23.3%	[1-0.63 0]
289	H	(10)	5805.13	2.657	6.2%	4.285	6.2%	85.3	5.6%	8.654	2.6%	1.67%	35.4%	41.2%	23.4%	[1-0.63 0]
290	H	(10)	5824.83	2.614	6.3%	4.229	6.3%	83.9	5.8%	8.653	2.6%	1.67%	35.8%	41.1%	23.1%	[1-0.63 0]
291	H	(10)	5844.53	2.615	6.2%	4.245	6.2%	84.2	5.6%	8.627	2.6%	1.67%	36.0%	41.0%	23.1%	[1-0.63 0]
292	H	(10)	5865.39	2.547	5.9%	4.150	5.9%	82.4	5.3%	8.588	2.6%	1.67%	36.2%	41.0%	22.8%	[1-0.63 0]
293	H	(10)	5885.10	2.522	6.3%	4.123	6.3%	81.9	5.7%	8.549	2.6%	1.67%	36.2%	41.1%	22.7%	[1-0.63 0]
294	H	(10)	5904.84	2.485	6.5%	4.076	6.5%	80.9	5.9%	8.531	2.6%	1.67%	36.4%	41.1%	22.5%	[1-0.63 0]
295	H	(10)	5924.58	2.505	6.1%	4.122	6.1%	81.9	5.5%	8.501	2.6%	1.67%	36.2%	41.1%	22.7%	[1-0.63 0]
296	H	(10)	5945.47	2.488	6.1%	4.109	6.1%	81.7	5.6%	8.456	2.6%	1.67%	36.3%	41.1%	22.7%	[1-0.63 0]
297	H	(10)	5965.20	2.508	6.4%	4.156	6.4%	82.5	5.8%	8.441	2.6%	1.67%	36.0%	41.2%	22.8%	[1-0.63 0]
298	H	(10)	5984.89	2.550	6.2%	4.239	6.2%	84.2	5.6%	8.408	2.6%	1.67%	35.8%	40.9%	23.3%	[1-0.63 0]
299	H	(10)	6004.60	2.616	6.2%	4.364	6.2%	86.7	5.6%	8.384	2.6%	1.67%	35.4%	40.6%	24.0%	[1-0.63 0]
300	H	(10)	6025.47	2.564	6.5%	4.291	6.5%	85.2	6.0%	8.358	2.6%	1.67%	35.7%	40.7%	23.6%	[1-0.63 0]
301	H	(10)	6045.17	2.565	6.8%	4.306	6.8%	85.4	6.3%	8.342	2.6%	1.67%	35.6%	40.6%	23.8%	[1-0.63 0]
302	H	(10)	6064.88	2.523	6.7%	4.250	6.7%	84.3	6.2%	8.312	2.6%	1.67%	36.0%	40.5%	23.5%	[1-0.63 0]
303	H	(10)	6084.59	2.523	6.8%	4.265	6.8%	84.6	6.2%	8.283	2.6%	1.67%	35.9%	40.6%	23.5%	[1-0.63 0]
304	H	(10)	6105.46	2.452	6.7%	4.158	6.7%	82.6	6.2%	8.250	2.6%	1.67%	36.3%	40.9%	22.8%	[1-0.63 0]
305	H	(10)	6125.18	2.452	6.8%	4.172	6.8%	82.7	6.3%	8.232	2.6%	1.67%	36.1%	41.0%	22.9%	[1-0.63 0]
306	H	(10)	6144.89	2.452	6.5%	4.186	6.5%	83.0	5.9%	8.205	2.6%	1.67%	36.1%	40.9%	22.9%	[1-0.63 0]
307	H	(10)	6164.61	2.452	6.6%	4.199	6.6%	83.3	6.1%	8.173	2.6%	1.67%	35.9%	41.1%	23.0%	[1-0.64 0]
308	H	(10)	6185.50	2.421	6.5%	4.159	6.5%	82.4	6.0%	8.161	2.6%	1.67%	36.1%	41.1%	22.8%	[1-0.64 0]
309	H	(10)	6205.22	2.419	6.6%	4.170	6.6%	82.6	6.1%	8.134	2.6%	1.67%	36.0%	41.1%	22.9%	[1-0.64 0]
310	H	(10)	6224.92	2.446	6.5%	4.229	6.5%	83.8	6.0%	8.109	2.6%	1.67%	36.0%	40.9%	23.2%	[1-0.64 0]
311	H	(10)	6244.63	2.437	6.8%	4.227	6.8%	83.7	6.2%	8.088	2.6%	1.67%	35.9%	41.0%	23.1%	[1-0.63 0]
312	H	(10)	6264.65	2.457	6.7%	4.275	6.7%	84.5	6.1%	8.072	2.6%	1.67%	35.7%	41.0%	23.2%	[1-0.63 0]
313	H	(10)	6285.54	2.469	6.7%	4.311	6.7%	85.2	6.2%	8.053	2.6%	1.67%	35.6%	41.0%	23.4%	[1-0.63 0]
314	H	(10)	6305.26	2.503	6.5%	4.385	6.5%	86.4	5.9%	8.045	2.6%	1.67%	35.5%	40.8%	23.7%	[1-0.62 0]
315	H	(10)	6324.97	2.487	6.2%	4.369	6.2%	85.9	5.6%	8.045	2.6%	1.66%	35.5%	41.0%	23.6%	[1-0.63 0]
316	H	(10)	6345.85	2.482	5.9%	4.376	5.9%	85.8	5.3%	8.034	2.6%	1.66%	35.4%	41.1%	23.6%	[1-0.62 0]
317	H	(10)	6365.55	2.487	5.7%	4.397	5.7%	85.8	5.1%	8.049	2.6%	1.66%	35.5%	40.8%	23.7%	[1-0.62 0]
318	H	(10)	6385.26	2.471	5.6%	4.383	5.6%	85.4	5.0%	8.039	2.6%	1.66%	35.7%	40.7%	23.7%	[1-0.63 0]
319	H	(10)	6404.96	2.439	5.9%	4.340	5.9%	84.2	5.3%	8.047	2.6%	1.65%	35.8%	40.8%	23.4%	[1-0.62 0]
320	H	(10)	6425.83	2.468	6.3%	4.406	6.3%	85.1	5.7%	8.059	2.6%	1.65%	35.8%	40.7%	23.6%	[1-0.62 0]
321	H	(10)	6445.54	2.463	6.4%	4.411	6.4%	84.6	5.9%	8.084	2.6%	1.64%	36.0%	40.6%	23.5%	[1-0.61 0]
322	H	(10)	6465.25	2.452	6.4%	4.404	6.4%	84.1	5.9%	8.096	2.6%	1.64%	35.9%	40.7%	23.4%	[1-0.60 0]
323	H	(10)	6484.97	2.472	6.6%	4.452	6.6%	84.8	6.1%	8.093	2.6%	1.64%	35.7%	41.0%	23.4%	[1-0.60 0]
324	H	(10)	6505.85	2.485	6.5%	4.491	6.5%	85.4	6.0%	8.086	2.6%	1.64%	35.6%	41.0%	23.4%	[1-0.60 0]
325	H	(10)	6525.57	2.445	6.5%	4.433	6.5%	84.3	5.9%	8.060	2.6%	1.63%	35.7%	41.2%	23.1%	[1-0.59 0]
326	H	(10)	6545.30	2.470	6.2%	4.492	6.2%	85.3	5.6%	8.046	2.6%	1.63%	35.6%	41.2%	23.2%	[1-0.59 0]
327	H	(10)	6565.00	2.479	6.5%	4.520	6.5%	85.8	6.0%	8.024	2.6%	1.63%	35.6%	41.3%	23.1%	[1-0.59 0]
328	H	(10)	6585.89	2.452	6.6%	4.485	6.6%	84.6	6.1%	8.052	2.6%	1.63%	35.8%	41.4%	22.8%	[1-0.60 0]
329	H	(10)	6605.62	2.416	6.7%	4.433	6.7%	83.2	6.2%	8.066	2.6%	1.62%	35.8%	41.6%	22.6%	[1-0.60 0]
330	H	(10)	6625.32	2.457	6.5%	4.522	6.5%	84.3	6.0%	8.094	2.6%	1.62%	35.6%	41.4%	22.9%	[1-0.60 0]
331	H	(10)	6645.03	2.427	6.7%	4.481	6.7%	83.2	6.1%	8.100	2.6%	1.62%	35.6%	41.8%	22.7%	[1-0.59 0]
332	H	(10)	6665.90	2.426	6.6%	4.493	6.6%	83.2	6.1%	8.097	2.6%	1.62%	35.4%	41.7%	22.9%	[1-0.59 0]
333	H	(10)	6685.60	2.445	6.2%	4.541	6.2%	83.9	5.6%	8.100	2.6%	1.61%	35.3%	41.6%	23.1%	[1-0.59 0]
334	H	(10)	6705.32	2.447	6.1%	4.557	6.1%	84.0	5.5%	8.087	2.6%	1.61%	35.3%	41.5%	23.2%	[1-0.59 0]
335	H	(10)	6725.07	2.416	6.0%	4.513	6.0%	83.1	5.4%	8.079	2.6%	1.61%	35.5%	41.6%	22.9%	[1-0.60 0]
336	H	(10)	6745.96	2.437	6.3%	4.566	6.3%	83.9	5.7%	8.069	2.6%	1.61%	35.4%	41.3%	23.2%	[1-0.59 0]
337	H	(10)	6765.67	2.428	6.2%	4.562	6.2%	83.3	5.6%	8.095	2.6%	1.60%	35.7%	41.3%	23.0%	[1-0.60 0]
338	H	(10)	6785.41	2.423	6.5%	4.567	6.5%	83.2	6.0%	8.092	2.6%	1.60%	35.7%	41.3%	23.0%	[1-0.60 0]
339	H	(10)	6805.14	2.457	6.4%	4.644	6.4%	84.2	5.9%	8.100	2.6%	1.60%	35.7%	41.1%	23.2%	[1-0.61 0]
340	H	(10)	6826.02	2.469	6.5%	4.682	6.5%	84.5	5.9%	8.116	2.6%	1.59%	35.8%	41.0%	23.2%	[1-0.61 0]
341	H	(10)	6845.72	2.460	6.3%	4.678	6.3%	84.0	5.7%	8.135	2.6%	1.59%	35.9%	41.0%	23.1%	[1-0.60 0]
342	H	(10)	6865.42	2.467	6.2%	4.704	6.2%	84.4	5.7%	8.117	2.6%	1.59%	35.7%	41.0%	23.3%	[1-0.59 0]
343	H	(10)	6885.13	2.492	6.2%	4.767	6.2%	85.5	5.7%	8.099	2.6%	1.59%	35.5%	41.1%	23.4%	[1-0.59 0]
344	H	(10)	6906.00	2.471	6.5%	4.740	6.5%	84.7	6.0%	8.101	2.6%	1.58%	35.3%	41.3%	23.3%	[1-0.59 0]
345	H	(10)	6925.68	2.473	6.4%	4.757	6.4%	84.9	5.9%	8.091	2.6%	1.58%	35.0%	41.5%	23.5%	[1-0.59 0]
346	H	(10)	6945.39	2.469	6.5%	4.763	6.5%	84.8	6.0%	8.088	2.6%	1.58%	35.0%	41.6%	23.4%	[1-0.59 0]
347	H	(10)	6966.27	2.458	6.5%	4.757	6.5%	84.3	6.0%	8.096	2.5%	1.58%	35.0%	41.8%	23.2%	[1-0.58 0]
348	H	(10)	6985.97	2.429	6.5%	4.713	6.5%	83.3	6.0%	8.099	2.5%	1.57%	35.1%	41.8%	23.1%	[1-0.58 0]
349	H	(10)	7005.69	2.392	6.3%	4.656	6.3%	82.2	5.8%	8.088	2.5%	1.57%	35.4%	41.8%	22.8%	[1-0.57 0]
350	H	(10)	7025.41	2.388	6.3%	4.660	6.3%	82.2	5.7%	8.073	2.6%	1.57%	35.4%	42.0%	22.6%	[1-0.58 0]
