[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
175	L	(3)	3703.29	0.005	47.4%	0.005	47.4%	71.7	11.3%	0.019	46.0%	42.09%	35.9%	46.7%	17.4%	[1-0.43 0]
176	L	(3)	3723.00	0.005	47.4%	0.006	47.4%	77.9	11.5%	0.019	46.0%	42.09%	36.0%	44.9%	19.1%	[1-0.43 0]
177	L	(3)	3743.87	0.006	47.5%	0.006	47.5%	83.4	11.6%	0.019	46.1%	42.09%	36.3%	43.1%	20.6%	[1-0.43 0]
178	L	(3)	3763.57	0.006	47.6%	0.006	47.6%	87.7	11.6%	0.019	46.2%	42.09%	36.9%	41.3%	21.9%	[1-0.43 0]
179	L	(3)	3783.26	0.006	47.4%	0.007	47.4%	90.1	11.9%	0.019	45.8%	41.75%	37.7%	39.7%	22.5%	[1-0.43 0]
180	L	(3)	3802.96	0.007	47.1%	0.007	47.1%	94.9	11.9%	0.020	45.6%	41.75%	39.3%	37.1%	23.6%	[1-0.43 0]
181	L	(3)	3823.83	0.007	47.0%	0.008	47.0%	99.4	12.0%	0.020	45.4%	41.75%	40.9%	34.3%	24.8%	[1-0.43 0]
182	L	(3)	3843.51	0.008	46.7%	0.008	46.7%	104.3	12.0%	0.020	45.2%	41.75%	42.3%	31.8%	25.9%	[1-0.43 0]
183	L	(3)	3863.20	0.008	46.6%	0.009	46.6%	109.7	12.0%	0.020	45.0%	41.75%	43.6%	29.4%	27.1%	[1-0.43 0]
184	L	(3)	3884.05	0.008	46.5%	0.008	46.5%	108.3	11.8%	0.020	45.0%	41.75%	43.9%	29.4%	26.7%	[1-0.43 0]
185	L	(3)	3903.77	0.008	46.5%	0.008	46.5%	107.8	11.8%	0.020	45.0%	41.75%	43.9%	29.6%	26.6%	[1-0.43 0]
186	L	(3)	3923.47	0.008	46.4%	0.008	46.4%	107.3	11.6%	0.020	45.0%	41.75%	43.9%	29.6%	26.4%	[1-0.43 0]
187	L	(3)	3943.18	0.008	46.4%	0.008	46.4%	106.9	11.6%	0.020	45.0%	41.75%	44.0%	29.6%	26.4%	[1-0.43 0]
188	L	(3)	3964.07	0.008	46.4%	0.008	46.4%	107.3	11.6%	0.020	44.9%	41.75%	44.1%	29.4%	26.5%	[1-0.43 0]
189	L	(3)	3983.78	0.008	46.4%	0.009	46.4%	108.9	11.7%	0.020	44.9%	41.75%	43.8%	29.3%	26.8%	[1-0.43 0]
190	L	(3)	4003.50	0.008	46.5%	0.008	46.5%	108.6	11.8%	0.020	44.9%	41.75%	43.9%	29.3%	26.8%	[1-0.43 0]
191	L	(3)	4023.19	0.008	46.5%	0.009	46.5%	109.2	11.9%	0.019	44.9%	41.75%	43.7%	29.4%	26.9%	[1-0.43 0]
192	L	(3)	4044.06	0.008	46.5%	0.009	46.5%	109.1	11.7%	0.019	45.0%	41.75%	43.7%	29.4%	26.9%	[1-0.43 0]
193	L	(3)	4063.78	0.007	46.5%	0.008	46.5%	108.5	11.7%	0.019	45.0%	41.75%	43.7%	29.6%	26.7%	[1-0.43 0]
194	L	(3)	4083.47	0.007	46.4%	0.008	46.4%	108.1	11.6%	0.019	45.0%	41.75%	43.7%	29.7%	26.6%	[1-0.43 0]
195	L	(3)	4104.35	0.007	46.5%	0.008	46.5%	108.8	11.6%	0.019	45.0%	41.75%	43.6%	29.6%	26.8%	[1-0.43 0]
196	L	(3)	4124.04	0.007	46.5%	0.008	46.5%	108.4	11.7%	0.019	45.0%	41.75%	43.6%	29.7%	26.7%	[1-0.43 0]
197	L	(3)	4143.73	0.007	45.5%	0.009	45.5%	106.8	11.7%	0.019	44.0%	41.25%	43.2%	30.5%	26.3%	[1-0.43 0]
198	L	(3)	4163.44	0.007	45.7%	0.008	45.7%	105.9	11.6%	0.019	44.2%	41.25%	42.6%	31.3%	26.1%	[1-0.43 0]
199	L	(3)	4184.32	0.007	45.9%	0.008	45.9%	104.3	11.7%	0.019	44.3%	41.25%	42.2%	32.1%	25.7%	[1-0.43 0]
200	L	(3)	4204.05	0.007	46.0%	0.008	46.0%	102.8	11.4%	0.019	44.5%	41.25%	41.8%	33.0%	25.3%	[1-0.43 0]
201	L	(3)	4223.75	0.007	46.2%	0.008	46.2%	101.0	11.4%	0.019	44.7%	41.25%	41.3%	33.9%	24.8%	[1-0.43 0]
202	L	(3)	4243.49	0.007	46.2%	0.008	46.2%	100.6	11.5%	0.019	44.7%	41.25%	41.5%	33.9%	24.7%	[1-0.43 0]
203	L	(3)	4264.37	0.007	46.2%	0.008	46.2%	99.7	11.6%	0.018	44.7%	41.25%	41.7%	33.8%	24.5%	[1-0.43 0]
204	L	(3)	4284.06	0.007	44.9%	0.008	44.9%	98.5	11.7%	0.019	43.3%	40.60%	40.5%	35.2%	24.3%	[1-0.43 0]
205	L	(3)	4303.77	0.007	43.7%	0.008	43.7%	95.5	11.9%	0.020	42.1%	39.81%	41.9%	34.6%	23.6%	[1-0.43 0]
206	L	(3)	4324.62	0.007	43.9%	0.008	43.9%	92.3	11.6%	0.020	42.3%	39.81%	43.2%	33.9%	22.9%	[1-0.43 0]
207	L	(3)	4344.31	0.006	44.1%	0.008	44.1%	90.8	11.6%	0.020	42.6%	39.81%	44.2%	33.3%	22.5%	[1-0.43 0]
208	L	(3)	4364.01	0.006	44.3%	0.008	44.3%	87.9	11.3%	0.020	42.8%	39.81%	45.5%	32.7%	21.9%	[1-0.43 0]
209	L	(3)	4383.72	0.007	43.3%	0.008	43.3%	93.8	10.9%	0.020	41.9%	39.31%	47.5%	29.3%	23.2%	[1-0.43 0]
210	L	(3)	4404.59	0.007	43.3%	0.009	43.3%	100.7	10.9%	0.020	41.9%	39.31%	47.3%	27.9%	24.9%	[1-0.43 0]
211	L	(3)	4424.29	0.009	42.6%	0.011	42.6%	114.9	10.9%	0.021	41.2%	38.90%	46.8%	25.0%	28.2%	[1-0.43 0]
212	L	(3)	4444.01	0.010	42.5%	0.012	42.5%	128.1	10.8%	0.021	41.1%	38.90%	46.7%	21.9%	31.4%	[1-0.43 0]
213	L	(3)	4463.72	0.011	42.4%	0.014	42.4%	142.7	10.8%	0.022	41.0%	38.90%	46.3%	18.8%	34.9%	[1-0.43 0]
214	L	(3)	4484.60	0.012	42.5%	0.015	42.5%	149.9	11.0%	0.022	41.0%	38.90%	46.2%	17.1%	36.6%	[1-0.43 0]
215	L	(3)	4504.30	0.012	42.5%	0.015	42.5%	156.8	10.9%	0.022	41.0%	38.90%	46.1%	15.6%	38.3%	[1-0.43 0]
216	L	(3)	4524.01	0.012	42.5%	0.015	42.5%	157.0	11.0%	0.022	41.0%	38.90%	46.2%	15.5%	38.3%	[1-0.43 0]
217	L	(3)	4544.88	0.012	42.5%	0.015	42.5%	157.1	11.0%	0.022	41.1%	38.90%	45.9%	15.7%	38.4%	[1-0.43 0]
218	L	(3)	4564.60	0.012	42.5%	0.015	42.5%	156.5	11.0%	0.021	41.1%	38.90%	45.8%	15.9%	38.2%	[1-0.43 0]
219	L	(3)	4584.32	0.012	42.5%	0.015	42.5%	156.5	10.9%	0.021	41.1%	38.90%	46.0%	15.7%	38.3%	[1-0.43 0]
220	L	(3)	4604.02	0.012	41.6%	0.016	41.6%	155.6	11.1%	0.022	40.1%	38.39%	45.3%	16.6%	38.1%	[1-0.43 0]
221	L	(3)	4624.88	0.012	41.7%	0.015	41.7%	154.0	11.0%	0.022	40.2%	38.39%	44.7%	17.5%	37.7%	[1-0.43 0]
222	L	(3)	4644.58	0.012	41.9%	0.015	41.9%	152.6	10.9%	0.021	40.4%	38.39%	44.0%	18.5%	37.4%	[1-0.43 0]
223	L	(3)	4664.31	0.012	42.0%	0.015	42.0%	152.2	10.9%	0.021	40.6%	38.39%	43.7%	18.9%	37.4%	[1-0.43 0]
224	L	(3)	4684.03	0.011	42.2%	0.015	42.2%	150.8	10.8%	0.021	40.8%	38.39%	42.8%	20.2%	37.0%	[1-0.43 0]
225	L	(3)	4704.91	0.011	42.1%	0.015	42.1%	150.2	10.6%	0.021	40.7%	38.39%	43.0%	20.1%	36.9%	[1-0.43 0]
226	L	(3)	4724.62	0.011	42.1%	0.015	42.1%	150.5	10.6%	0.021	40.8%	38.39%	42.8%	20.2%	36.9%	[1-0.43 0]
227	L	(3)	4744.35	0.011	42.1%	0.015	42.1%	150.3	10.7%	0.021	40.7%	38.39%	43.0%	20.1%	36.9%	[1-0.43 0]
228	L	(3)	4764.05	0.011	42.1%	0.015	42.1%	149.4	10.6%	0.021	40.8%	38.39%	42.6%	20.7%	36.7%	[1-0.43 0]
229	L	(3)	4784.92	0.011	42.1%	0.015	42.1%	149.5	10.6%	0.020	40.8%	38.39%	42.7%	20.6%	36.7%	[1-0.43 0]
230	L	(3)	4804.63	0.011	42.1%	0.015	42.1%	149.3	10.6%	0.020	40.8%	38.39%	42.6%	20.7%	36.7%	[1-0.43 0]
231	L	(3)	4824.35	0.011	42.2%	0.015	42.2%	149.1	10.7%	0.020	40.8%	38.39%	42.6%	20.7%	36.7%	[1-0.43 0]
232	L	(3)	4845.19	0.011	42.2%	0.014	42.2%	148.3	10.8%	0.020	40.8%	38.39%	42.8%	20.7%	36.5%	[1-0.43 0]
233	L	(3)	4864.88	0.011	42.2%	0.014	42.2%	148.1	11.0%	0.020	40.8%	38.39%	42.9%	20.5%	36.5%	[1-0.43 0]
234	L	(3)	4884.58	0.011	42.2%	0.014	42.2%	148.1	11.0%	0.020	40.8%	38.39%	42.9%	20.6%	36.5%	[1-0.43 0]
235	L	(3)	4904.30	0.011	42.3%	0.014	42.3%	148.0	11.0%	0.020	40.8%	38.39%	42.7%	20.8%	36.5%	[1-0.43 0]
236	L	(3)	4925.17	0.010	42.2%	0.014	42.2%	147.3	11.0%	0.020	40.8%	38.39%	43.0%	20.5%	36.4%	[1-0.43 0]
237	L	(3)	4944.90	0.010	42.2%	0.014	42.2%	147.8	11.0%	0.020	40.8%	38.39%	42.9%	20.6%	36.5%	[1-0.43 0]
238	L	(3)	4964.62	0.010	42.2%	0.014	42.2%	147.3	10.9%	0.020	40.8%	38.39%	43.0%	20.6%	36.4%	[1-0.43 0]
239	L	(3)	4984.33	0.010	42.2%	0.014	42.2%	145.5	10.9%	0.019	40.8%	38.39%	43.3%	20.4%	36.2%	[1-0.43 0]
240	L	(3)	5005.20	0.011	40.8%	0.015	40.8%	151.0	10.9%	0.020	39.3%	37.65%	43.0%	19.4%	37.6%	[1-0.43 0]
241	L	(3)	5024.89	0.011	40.9%	0.016	40.9%	156.5	10.8%	0.020	39.5%	37.65%	42.4%	18.8%	38.8%	[1-0.43 0]
242	L	(3)	5044.60	0.012	41.1%	0.017	41.1%	161.6	10.7%	0.020	39.7%	37.65%	42.0%	17.9%	40.1%	[1-0.43 0]
243	L	(3)	5065.46	0.012	41.2%	0.017	41.2%	165.3	10.7%	0.020	39.8%	37.65%	41.9%	17.1%	41.0%	[1-0.43 0]
244	L	(3)	5085.16	0.013	40.6%	0.018	40.6%	167.6	10.7%	0.021	39.1%	37.31%	43.1%	15.5%	41.4%	[1-0.43 0]
245	L	(3)	5104.86	0.013	40.4%	0.018	40.4%	165.5	10.6%	0.021	39.0%	37.31%	44.6%	14.5%	40.8%	[1-0.43 0]
246	L	(3)	5124.56	0.012	40.4%	0.018	40.4%	163.4	10.5%	0.021	39.0%	37.31%	45.7%	14.1%	40.3%	[1-0.43 0]
247	L	(3)	5145.42	0.012	40.2%	0.018	40.2%	162.3	10.6%	0.021	38.8%	37.31%	47.8%	12.4%	39.8%	[1-0.43 0]
248	L	(3)	5165.13	0.012	40.2%	0.018	40.2%	161.5	10.5%	0.021	38.7%	37.31%	49.4%	11.0%	39.5%	[1-0.43 0]
249	L	(3)	5184.84	0.012	40.2%	0.018	40.2%	162.4	10.3%	0.021	38.8%	37.31%	48.8%	11.6%	39.7%	[1-0.43 0]
250	L	(3)	5204.55	0.013	40.1%	0.018	40.1%	163.2	10.4%	0.021	38.7%	37.31%	49.5%	10.8%	39.7%	[1-0.43 0]
251	L	(3)	5225.43	0.013	40.1%	0.018	40.1%	163.7	10.6%	0.021	38.7%	37.31%	49.9%	10.3%	39.9%	[1-0.43 0]
252	L	(3)	5245.16	0.012	40.2%	0.018	40.2%	160.9	10.6%	0.021	38.8%	37.31%	49.6%	11.0%	39.4%	[1-0.43 0]
253	L	(3)	5264.86	0.012	40.2%	0.018	40.2%	160.3	10.7%	0.021	38.7%	37.31%	49.9%	10.9%	39.2%	[1-0.43 0]
254	L	(3)	5285.72	0.012	40.3%	0.018	40.3%	160.9	10.8%	0.021	38.8%	37.31%	49.7%	10.8%	39.5%	[1-0.43 0]
255	L	(3)	5305.42	0.012	40.3%	0.018	40.3%	160.4	10.9%	0.021	38.8%	37.31%	49.1%	11.3%	39.6%	[1-0.43 0]
256	L	(3)	5325.11	0.012	40.3%	0.017	40.3%	159.1	10.8%	0.021	38.8%	37.31%	49.3%	11.4%	39.2%	[1-0.43 0]
257	L	(3)	5344.81	0.012	39.9%	0.018	39.9%	161.1	10.7%	0.021	38.4%	37.07%	50.9%	9.6%	39.5%	[1-0.43 0]
258	L	(3)	5365.66	0.012	38.5%	0.018	38.5%	159.4	10.7%	0.022	37.0%	36.19%	49.2%	11.7%	39.2%	[1-0.43 0]
259	L	(3)	5385.36	0.012	38.6%	0.018	38.6%	157.4	10.5%	0.022	37.2%	36.19%	48.8%	12.7%	38.5%	[1-0.43 0]
260	L	(3)	5405.07	0.012	38.9%	0.018	38.9%	153.9	10.6%	0.021	37.4%	36.19%	48.5%	13.9%	37.6%	[1-0.43 0]
261	L	(3)	5425.92	0.012	39.2%	0.017	39.2%	152.3	10.5%	0.021	37.8%	36.19%	47.3%	15.5%	37.3%	[1-0.43 0]
262	L	(3)	5445.63	0.011	39.5%	0.017	39.5%	148.6	10.6%	0.020	38.0%	36.19%	45.0%	18.5%	36.6%	[1-0.43 0]
263	L	(3)	5465.34	0.011	39.4%	0.017	39.4%	148.6	10.5%	0.020	38.0%	36.19%	45.0%	18.4%	36.5%	[1-0.43 0]
264	L	(3)	5485.03	0.011	39.5%	0.016	39.5%	148.2	10.6%	0.020	38.0%	36.19%	45.0%	18.5%	36.5%	[1-0.43 0]
265	L	(3)	5505.92	0.011	38.3%	0.016	38.3%	141.3	10.4%	0.021	36.9%	35.54%	45.1%	20.2%	34.7%	[1-0.43 0]
266	L	(3)	5525.64	0.010	38.5%	0.015	38.5%	135.6	10.9%	0.021	36.9%	35.54%	45.7%	21.1%	33.3%	[1-0.43 0]
267	L	(3)	5545.35	0.010	38.6%	0.015	38.6%	134.3	10.8%	0.020	37.0%	35.54%	45.3%	21.9%	32.8%	[1-0.43 0]
268	L	(3)	5565.09	0.009	38.8%	0.015	38.8%	129.6	11.2%	0.020	37.2%	35.54%	44.9%	23.5%	31.6%	[1-0.43 0]
269	L	(3)	5585.94	0.009	38.9%	0.014	38.9%	121.8	11.3%	0.020	37.3%	35.54%	45.5%	24.9%	29.6%	[1-0.43 0]
270	L	(3)	5605.65	0.009	38.9%	0.014	38.9%	121.4	11.1%	0.020	37.3%	35.54%	45.0%	25.5%	29.5%	[1-0.43 0]
271	L	(3)	5625.37	0.009	38.1%	0.014	38.1%	119.1	10.8%	0.020	36.5%	35.13%	44.3%	26.7%	29.0%	[1-0.43 0]
272	L	(3)	5645.08	0.008	38.2%	0.013	38.2%	112.9	10.5%	0.020	36.7%	35.13%	43.7%	28.9%	27.5%	[1-0.43 0]
273	L	(3)	5665.95	0.008	38.2%	0.013	38.2%	112.3	10.1%	0.020	36.8%	35.13%	43.3%	29.4%	27.3%	[1-0.43 0]
274	L	(3)	5685.67	0.008	38.3%	0.013	38.3%	113.2	10.0%	0.020	37.0%	35.13%	42.1%	30.3%	27.6%	[1-0.43 0]
275	L	(3)	5705.39	0.008	38.5%	0.013	38.5%	114.7	10.0%	0.019	37.1%	35.13%	41.1%	31.0%	28.0%	[1-0.43 0]
276	L	(3)	5725.08	0.008	38.5%	0.013	38.5%	116.6	10.3%	0.019	37.1%	35.13%	40.8%	30.7%	28.5%	[1-0.43 0]
277	L	(3)	5745.98	0.008	38.6%	0.013	38.6%	118.1	10.5%	0.019	37.2%	35.13%	40.6%	30.5%	28.9%	[1-0.43 0]
278	L	(3)	5765.69	0.008	38.6%	0.013	38.6%	114.8	10.4%	0.019	37.2%	35.13%	40.9%	30.9%	28.2%	[1-0.43 0]
279	L	(3)	5785.39	0.008	38.6%	0.013	38.6%	114.9	10.5%	0.019	37.1%	35.13%	41.4%	30.4%	28.2%	[1-0.43 0]
280	L	(3)	5806.23	0.008	38.6%	0.013	38.6%	114.6	10.5%	0.019	37.1%	35.13%	41.3%	30.6%	28.0%	[1-0.43 0]
281	L	(3)	5825.94	0.008	38.6%	0.013	38.6%	113.6	10.8%	0.019	37.1%	35.13%	41.8%	30.5%	27.7%	[1-0.43 0]
282	L	(3)	5845.66	0.008	38.6%	0.012	38.6%	111.3	10.7%	0.019	37.1%	35.13%	42.2%	30.6%	27.2%	[1-0.43 0]
283	L	(3)	5865.37	0.008	38.6%	0.013	38.6%	115.3	10.9%	0.019	37.1%	35.13%	41.6%	30.2%	28.2%	[1-0.43 0]
284	L	(3)	5886.24	0.008	38.7%	0.013	38.7%	115.2	10.8%	0.019	37.1%	35.13%	41.2%	30.7%	28.2%	[1-0.43 0]
285	L	(3)	5905.96	0.008	38.6%	0.013	38.6%	114.7	10.7%	0.019	37.1%	35.13%	41.4%	30.5%	28.0%	[1-0.43 0]
286	L	(3)	5925.69	0.008	38.6%	0.013	38.6%	116.4	10.3%	0.019	37.2%	35.13%	40.8%	30.7%	28.5%	[1-0.43 0]
287	L	(3)	5945.39	0.008	38.6%	0.013	38.6%	118.4	10.5%	0.019	37.2%	35.13%	40.5%	30.6%	29.0%	[1-0.43 0]
288	L	(3)	5966.27	0.008	38.5%	0.013	38.5%	113.4	10.3%	0.019	37.1%	35.13%	41.3%	31.0%	27.7%	[1-0.43 0]
289	L	(3)	5985.97	0.008	38.5%	0.013	38.5%	113.1	10.3%	0.019	37.1%	35.13%	41.5%	31.0%	27.5%	[1-0.43 0]
290	L	(3)	6005.69	0.007	38.5%	0.012	38.5%	110.8	10.4%	0.018	37.1%	35.13%	41.8%	31.3%	26.9%	[1-0.43 0]
291	L	(3)	6025.38	0.007	38.5%	0.012	38.5%	107.0	10.2%	0.018	37.1%	35.13%	42.3%	31.6%	26.0%	[1-0.43 0]
292	L	(3)	6046.25	0.007	38.5%	0.012	38.5%	106.4	10.1%	0.018	37.1%	35.13%	42.6%	31.6%	25.8%	[1-0.43 0]
293	L	(3)	6065.94	0.007	38.5%	0.012	38.5%	109.5	10.2%	0.018	37.1%	35.13%	41.9%	31.4%	26.7%	[1-0.43 0]
294	L	(3)	6085.65	0.007	37.9%	0.012	37.9%	108.4	10.4%	0.018	36.4%	34.80%	41.2%	32.2%	26.6%	[1-0.43 0]
295	L	(3)	6106.51	0.007	38.0%	0.012	38.0%	109.5	10.4%	0.018	36.6%	34.80%	40.2%	33.0%	26.9%	[1-0.43 0]
296	L	(3)	6126.22	0.007	38.2%	0.012	38.2%	108.7	10.5%	0.018	36.7%	34.80%	39.6%	33.7%	26.8%	[1-0.43 0]
297	L	(3)	6145.92	0.007	38.4%	0.012	38.4%	108.0	10.5%	0.018	36.9%	34.80%	38.7%	34.6%	26.7%	[1-0.43 0]
298	L	(3)	6165.65	0.006	37.6%	0.011	37.6%	99.6	10.5%	0.018	36.2%	34.29%	37.4%	38.0%	24.6%	[1-0.43 0]
299	L	(3)	6186.55	0.006	37.3%	0.010	37.3%	91.4	10.2%	0.018	35.9%	34.01%	36.0%	41.6%	22.5%	[1-0.43 0]
300	L	(3)	6206.28	0.005	37.6%	0.009	37.6%	82.4	10.1%	0.018	36.3%	34.01%	34.7%	45.1%	20.2%	[1-0.43 0]
301	L	(3)	6225.97	0.005	38.0%	0.008	38.0%	76.1	10.0%	0.017	36.6%	34.01%	33.5%	48.1%	18.5%	[1-0.43 0]
302	L	(3)	6245.69	0.005	38.6%	0.008	38.6%	72.8	11.6%	0.017	36.8%	34.01%	33.3%	49.3%	17.5%	[1-0.43 0]
303	L	(3)	6266.56	0.004	37.9%	0.008	37.9%	70.8	11.4%	0.018	36.1%	33.60%	32.4%	50.6%	16.9%	[1-0.43 0]
304	L	(3)	6286.28	0.004	38.0%	0.008	38.0%	70.8	11.4%	0.017	36.2%	33.60%	32.8%	50.4%	16.8%	[1-0.43 0]
305	L	(3)	6305.97	0.005	37.5%	0.008	37.5%	74.1	11.2%	0.018	35.8%	33.38%	34.2%	48.2%	17.6%	[1-0.43 0]
306	L	(3)	6326.84	0.005	37.5%	0.009	37.5%	77.2	10.9%	0.018	35.8%	33.38%	34.9%	46.7%	18.4%	[1-0.43 0]
307	L	(3)	6346.53	0.005	36.4%	0.009	36.4%	80.3	9.0%	0.018	35.3%	33.14%	36.8%	44.0%	19.2%	[1-0.43 0]
308	L	(3)	6366.24	0.006	36.2%	0.011	36.2%	88.6	9.1%	0.019	35.0%	33.14%	39.4%	39.3%	21.3%	[1-0.43 0]
309	L	(3)	6385.94	0.007	35.9%	0.012	35.9%	98.4	9.1%	0.019	34.7%	33.14%	41.5%	34.7%	23.8%	[1-0.43 0]
310	L	(3)	6406.82	0.007	36.0%	0.013	36.0%	101.3	9.5%	0.019	34.7%	33.14%	41.7%	33.7%	24.6%	[1-0.43 0]
311	L	(3)	6426.52	0.007	36.0%	0.013	36.0%	104.3	10.0%	0.019	34.6%	33.14%	42.6%	31.9%	25.4%	[1-0.43 0]
312	L	(3)	6446.25	0.007	36.2%	0.013	36.2%	101.9	10.2%	0.019	34.8%	33.14%	41.0%	34.0%	25.0%	[1-0.43 0]
313	L	(3)	6465.96	0.007	36.3%	0.012	36.3%	98.5	10.3%	0.019	34.8%	33.14%	40.7%	35.2%	24.2%	[1-0.43 0]
314	L	(3)	6486.82	0.006	36.5%	0.011	36.5%	92.8	10.3%	0.019	35.0%	33.14%	39.7%	37.5%	22.8%	[1-0.43 0]
315	L	(3)	6506.51	0.007	36.3%	0.012	36.3%	95.3	10.2%	0.019	34.8%	33.14%	41.3%	35.3%	23.3%	[1-0.43 0]
316	L	(3)	6526.22	0.006	36.2%	0.012	36.2%	94.9	9.9%	0.019	34.8%	33.14%	41.2%	35.6%	23.2%	[1-0.43 0]
317	L	(3)	6547.10	0.006	36.2%	0.012	36.2%	94.4	9.7%	0.019	34.9%	33.14%	40.9%	36.1%	23.0%	[1-0.43 0]
318	L	(3)	6566.81	0.006	35.8%	0.011	35.8%	91.0	10.6%	0.019	34.2%	32.73%	39.7%	38.3%	22.0%	[1-0.43 0]
319	L	(3)	6586.51	0.006	36.1%	0.011	36.1%	87.2	10.6%	0.019	34.5%	32.73%	38.4%	40.5%	21.1%	[1-0.43 0]
320	L	(3)	6606.21	0.005	36.5%	0.009	36.5%	78.4	10.6%	0.018	34.9%	32.73%	35.3%	45.8%	18.9%	[1-0.43 0]
321	L	(3)	6627.09	0.005	36.7%	0.008	36.7%	72.3	10.3%	0.018	35.3%	32.73%	33.2%	49.3%	17.4%	[1-0.43 0]
322	L	(3)	6646.81	0.004	37.0%	0.008	37.0%	66.1	10.3%	0.017	35.5%	32.73%	31.9%	52.2%	15.8%	[1-0.43 0]
323	L	(3)	6666.52	0.004	36.7%	0.007	36.7%	64.4	8.8%	0.017	35.6%	32.73%	31.4%	53.1%	15.5%	[1-0.43 0]
324	L	(3)	6686.20	0.004	36.8%	0.007	36.8%	63.0	8.8%	0.017	35.7%	32.73%	31.0%	53.9%	15.1%	[1-0.43 0]
325	L	(3)	6707.08	0.004	36.5%	0.007	36.5%	64.5	8.9%	0.017	35.4%	32.54%	32.4%	52.2%	15.4%	[1-0.43 0]
326	L	(3)	6726.78	0.004	36.0%	0.008	36.0%	69.1	9.4%	0.018	34.7%	32.33%	34.0%	49.5%	16.5%	[1-0.43 0]
327	L	(3)	6746.49	0.005	35.4%	0.009	35.4%	74.9	9.3%	0.018	34.2%	32.14%	36.6%	45.5%	17.9%	[1-0.43 0]
328	L	(3)	6767.34	0.005	35.4%	0.010	35.4%	79.8	9.7%	0.019	34.0%	32.14%	38.9%	41.9%	19.2%	[1-0.43 0]
329	L	(3)	6787.03	0.006	34.9%	0.012	34.9%	86.2	9.7%	0.020	33.5%	31.97%	44.9%	34.4%	20.7%	[1-0.43 0]
330	L	(3)	6806.72	0.007	34.7%	0.013	34.7%	90.6	9.5%	0.020	33.3%	31.97%	49.3%	28.9%	21.8%	[1-0.43 0]
331	L	(3)	6826.43	0.007	34.4%	0.013	34.4%	91.4	9.0%	0.021	33.2%	31.97%	53.7%	24.5%	21.8%	[1-0.43 0]
332	L	(3)	6847.30	0.007	34.3%	0.014	34.3%	92.1	9.0%	0.021	33.1%	31.97%	56.9%	21.2%	21.9%	[1-0.43 0]
333	L	(3)	6867.02	0.007	33.6%	0.014	33.6%	91.6	8.5%	0.022	32.4%	31.64%	59.0%	19.3%	21.7%	[1-0.43 0]
334	L	(3)	6886.74	0.007	33.6%	0.014	33.6%	90.2	8.4%	0.022	32.5%	31.64%	57.8%	20.9%	21.3%	[1-0.43 0]
335	L	(3)	6906.45	0.007	33.8%	0.013	33.8%	88.2	8.6%	0.022	32.6%	31.64%	56.6%	22.5%	20.9%	[1-0.43 0]
336	L	(3)	6927.34	0.007	33.8%	0.013	33.8%	86.9	8.5%	0.021	32.8%	31.64%	55.2%	24.3%	20.6%	[1-0.43 0]
337	L	(3)	6947.05	0.006	34.0%	0.012	34.0%	84.4	8.7%	0.021	32.8%	31.64%	54.0%	26.0%	20.1%	[1-0.43 0]
338	L	(3)	6966.75	0.006	34.0%	0.012	34.0%	84.0	8.9%	0.021	32.8%	31.64%	53.9%	26.1%	20.0%	[1-0.43 0]
339	L	(3)	6986.46	0.006	34.1%	0.012	34.1%	84.1	9.1%	0.021	32.8%	31.64%	54.0%	25.9%	20.1%	[1-0.43 0]
340	L	(3)	7007.37	0.006	34.0%	0.012	34.0%	85.0	8.7%	0.021	32.8%	31.64%	53.6%	26.1%	20.3%	[1-0.43 0]
341	L	(3)	7027.07	0.006	34.0%	0.012	34.0%	84.9	8.9%	0.021	32.8%	31.64%	53.7%	26.1%	20.3%	[1-0.43 0]
342	L	(3)	7046.76	0.006	34.0%	0.012	34.0%	85.3	8.7%	0.021	32.8%	31.64%	53.9%	25.8%	20.3%	[1-0.43 0]
343	L	(3)	7067.63	0.006	33.9%	0.012	33.9%	85.6	8.5%	0.021	32.8%	31.64%	53.9%	25.8%	20.4%	[1-0.43 0]
344	L	(3)	7087.31	0.006	33.9%	0.012	33.9%	85.1	8.3%	0.021	32.8%	31.64%	53.9%	25.9%	20.2%	[1-0.43 0]
345	L	(3)	7106.99	0.006	33.9%	0.012	33.9%	84.9	8.4%	0.021	32.8%	31.64%	54.2%	25.6%	20.2%	[1-0.43 0]
346	L	(3)	7126.69	0.006	33.9%	0.012	33.9%	84.7	8.4%	0.020	32.8%	31.64%	54.2%	25.6%	20.2%	[1-0.43 0]
347	L	(3)	7147.58	0.006	33.6%	0.013	33.6%	85.4	8.4%	0.021	32.6%	31.49%	55.4%	24.3%	20.3%	[1-0.43 0]
348	L	(3)	7167.30	0.006	33.7%	0.013	33.7%	85.7	8.5%	0.021	32.6%	31.49%	56.9%	22.8%	20.3%	[1-0.43 0]
349	L	(3)	7187.02	0.007	33.7%	0.013	33.7%	86.0	8.6%	0.021	32.6%	31.49%	58.3%	21.4%	20.4%	[1-0.43 0]
350	L	(3)	7206.74	0.007	33.7%	0.013	33.7%	86.0	8.6%	0.021	32.6%	31.49%	59.7%	20.0%	20.3%	[1-0.43 0]
