[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
175	L	(3)	3803.30	0.003	60.4%	0.003	60.4%	64.3	13.6%	0.012	58.8%	52.99%	29.4%	54.6%	15.9%	[1-0.43 0]
176	L	(3)	3823.01	0.003	60.5%	0.003	60.5%	63.5	13.6%	0.012	59.0%	52.99%	29.7%	54.6%	15.7%	[1-0.43 0]
177	L	(3)	3843.87	0.003	60.7%	0.003	60.7%	62.9	13.6%	0.012	59.2%	52.99%	29.9%	54.8%	15.3%	[1-0.43 0]
178	L	(3)	3863.59	0.003	60.8%	0.003	60.8%	62.8	13.5%	0.012	59.3%	52.99%	29.6%	55.0%	15.4%	[1-0.43 0]
179	L	(3)	3883.28	0.003	60.9%	0.003	60.9%	63.3	13.5%	0.012	59.4%	52.99%	29.1%	55.3%	15.6%	[1-0.43 0]
180	L	(3)	3904.14	0.003	61.0%	0.003	61.0%	64.5	13.5%	0.012	59.5%	52.99%	28.6%	55.3%	16.1%	[1-0.43 0]
181	L	(3)	3923.85	0.003	61.1%	0.003	61.1%	65.2	13.5%	0.012	59.6%	52.99%	28.3%	55.4%	16.4%	[1-0.43 0]
182	L	(3)	3943.54	0.003	61.2%	0.003	61.2%	65.7	13.5%	0.012	59.7%	52.99%	27.9%	55.5%	16.6%	[1-0.43 0]
183	L	(3)	3963.24	0.003	60.2%	0.003	60.2%	64.9	13.5%	0.012	58.6%	52.34%	28.2%	55.5%	16.3%	[1-0.43 0]
184	L	(3)	3984.14	0.003	60.3%	0.003	60.3%	65.2	13.5%	0.012	58.8%	52.34%	28.3%	55.3%	16.4%	[1-0.43 0]
185	L	(3)	4003.85	0.003	60.5%	0.003	60.5%	64.1	13.4%	0.012	59.0%	52.34%	28.6%	55.3%	16.1%	[1-0.43 0]
186	L	(3)	4023.54	0.003	60.5%	0.003	60.5%	63.1	13.4%	0.012	59.0%	52.34%	29.3%	55.1%	15.6%	[1-0.43 0]
187	L	(3)	4043.24	0.003	60.6%	0.003	60.6%	62.1	13.4%	0.012	59.1%	52.34%	29.8%	55.0%	15.3%	[1-0.43 0]
188	L	(3)	4064.12	0.003	59.1%	0.003	59.1%	63.4	13.5%	0.012	57.6%	51.05%	30.2%	54.3%	15.5%	[1-0.43 0]
189	L	(3)	4083.85	0.003	59.3%	0.003	59.3%	64.1	13.5%	0.012	57.8%	51.05%	30.5%	53.9%	15.6%	[1-0.43 0]
190	L	(3)	4103.55	0.003	59.6%	0.003	59.6%	65.1	13.7%	0.012	58.0%	51.05%	30.8%	53.5%	15.7%	[1-0.43 0]
191	L	(3)	4124.42	0.003	59.9%	0.003	59.9%	66.2	13.8%	0.012	58.3%	51.05%	30.8%	53.2%	16.0%	[1-0.43 0]
192	L	(3)	4144.13	0.003	60.2%	0.003	60.2%	67.7	13.8%	0.012	58.6%	51.05%	30.9%	52.7%	16.4%	[1-0.43 0]
193	L	(3)	4163.83	0.003	60.2%	0.003	60.2%	68.4	13.8%	0.012	58.6%	51.05%	30.5%	52.9%	16.6%	[1-0.43 0]
194	L	(3)	4183.54	0.003	60.3%	0.003	60.3%	69.0	13.9%	0.012	58.6%	51.05%	30.6%	52.6%	16.9%	[1-0.43 0]
195	L	(3)	4204.41	0.003	60.2%	0.003	60.2%	69.2	13.9%	0.012	58.6%	51.05%	30.8%	52.3%	16.9%	[1-0.43 0]
196	L	(3)	4224.14	0.003	60.3%	0.003	60.3%	69.3	14.2%	0.012	58.6%	51.05%	30.8%	52.3%	16.9%	[1-0.43 0]
197	L	(3)	4243.83	0.003	60.3%	0.003	60.3%	68.7	14.2%	0.012	58.6%	51.05%	30.9%	52.4%	16.7%	[1-0.43 0]
198	L	(3)	4263.52	0.003	60.3%	0.003	60.3%	68.4	14.3%	0.011	58.6%	51.05%	30.9%	52.5%	16.6%	[1-0.43 0]
199	L	(3)	4284.39	0.003	60.3%	0.003	60.3%	68.0	14.1%	0.011	58.6%	51.05%	30.6%	52.9%	16.5%	[1-0.43 0]
200	L	(3)	4304.11	0.003	60.3%	0.003	60.3%	68.2	14.1%	0.011	58.6%	51.05%	30.5%	52.9%	16.6%	[1-0.43 0]
201	L	(3)	4323.81	0.003	60.2%	0.003	60.2%	68.3	13.7%	0.011	58.6%	51.05%	30.4%	52.9%	16.7%	[1-0.43 0]
202	L	(3)	4344.67	0.003	58.9%	0.004	58.9%	73.6	13.8%	0.012	57.3%	50.17%	32.7%	49.4%	17.9%	[1-0.43 0]
203	L	(3)	4364.36	0.003	58.7%	0.004	58.7%	78.8	13.9%	0.012	57.0%	50.17%	34.6%	46.2%	19.1%	[1-0.43 0]
204	L	(3)	4384.08	0.004	58.5%	0.004	58.5%	83.1	14.1%	0.012	56.7%	50.17%	37.4%	42.6%	20.0%	[1-0.43 0]
205	L	(3)	4403.80	0.004	58.2%	0.005	58.2%	87.5	14.1%	0.012	56.4%	50.17%	39.9%	39.2%	20.9%	[1-0.43 0]
206	L	(3)	4424.68	0.004	58.0%	0.005	58.0%	91.9	14.2%	0.012	56.2%	50.17%	41.6%	36.6%	21.8%	[1-0.43 0]
207	L	(3)	4444.39	0.004	58.0%	0.005	58.0%	91.7	14.2%	0.012	56.2%	50.17%	42.1%	36.2%	21.7%	[1-0.43 0]
208	L	(3)	4464.13	0.004	57.9%	0.005	57.9%	91.1	14.1%	0.012	56.1%	50.17%	42.9%	35.6%	21.5%	[1-0.43 0]
209	L	(3)	4483.83	0.004	57.9%	0.005	57.9%	90.8	14.0%	0.012	56.2%	50.17%	42.9%	35.7%	21.4%	[1-0.43 0]
210	L	(3)	4504.69	0.004	57.7%	0.005	57.7%	91.6	13.9%	0.012	56.0%	50.17%	43.7%	34.7%	21.6%	[1-0.43 0]
211	L	(3)	4524.41	0.004	57.7%	0.005	57.7%	90.9	14.0%	0.012	55.9%	50.17%	44.8%	33.8%	21.4%	[1-0.43 0]
212	L	(3)	4544.11	0.004	57.7%	0.005	57.7%	91.4	14.0%	0.012	56.0%	50.17%	44.0%	34.5%	21.6%	[1-0.43 0]
213	L	(3)	4563.79	0.004	57.8%	0.005	57.8%	90.7	14.0%	0.012	56.1%	50.17%	43.6%	35.0%	21.4%	[1-0.43 0]
214	L	(3)	4584.66	0.004	57.8%	0.005	57.8%	90.4	14.1%	0.012	56.1%	50.17%	44.2%	34.5%	21.3%	[1-0.43 0]
215	L	(3)	4604.36	0.004	57.9%	0.005	57.9%	89.7	14.2%	0.012	56.1%	50.17%	43.5%	35.2%	21.2%	[1-0.43 0]
216	L	(3)	4624.06	0.004	57.9%	0.005	57.9%	90.0	14.1%	0.012	56.2%	50.17%	43.0%	35.7%	21.3%	[1-0.43 0]
217	L	(3)	4644.93	0.004	57.9%	0.005	57.9%	89.1	14.2%	0.012	56.2%	50.17%	43.5%	35.4%	21.1%	[1-0.43 0]
218	L	(3)	4664.64	0.004	57.9%	0.005	57.9%	89.5	14.4%	0.012	56.1%	50.17%	43.5%	35.2%	21.3%	[1-0.43 0]
219	L	(3)	4684.33	0.004	57.9%	0.005	57.9%	89.5	14.4%	0.012	56.1%	50.17%	44.0%	34.6%	21.3%	[1-0.43 0]
220	L	(3)	4705.21	0.004	57.9%	0.005	57.9%	89.9	14.4%	0.012	56.1%	50.17%	44.1%	34.5%	21.4%	[1-0.43 0]
221	L	(3)	4724.93	0.004	57.9%	0.005	57.9%	90.8	14.4%	0.012	56.1%	50.17%	43.4%	34.9%	21.6%	[1-0.43 0]
222	L	(3)	4744.67	0.004	57.7%	0.005	57.7%	90.8	14.2%	0.012	55.9%	50.17%	45.3%	33.1%	21.6%	[1-0.43 0]
223	L	(3)	4764.38	0.004	57.7%	0.005	57.7%	90.4	14.1%	0.012	56.0%	50.17%	45.0%	33.5%	21.5%	[1-0.43 0]
224	L	(3)	4785.24	0.004	57.7%	0.005	57.7%	92.5	13.9%	0.012	56.0%	50.17%	43.4%	34.6%	22.0%	[1-0.43 0]
225	L	(3)	4804.94	0.004	57.7%	0.005	57.7%	92.0	13.9%	0.012	56.0%	50.17%	43.6%	34.5%	21.8%	[1-0.43 0]
226	L	(3)	4824.65	0.004	57.6%	0.005	57.6%	91.7	13.8%	0.012	56.0%	50.17%	44.3%	34.0%	21.8%	[1-0.43 0]
227	L	(3)	4844.35	0.004	57.7%	0.005	57.7%	93.8	13.8%	0.011	56.0%	50.17%	42.0%	35.7%	22.3%	[1-0.43 0]
228	L	(3)	4865.20	0.004	57.6%	0.005	57.6%	93.9	13.8%	0.012	55.9%	50.17%	43.1%	34.6%	22.3%	[1-0.43 0]
229	L	(3)	4884.90	0.004	57.7%	0.005	57.7%	93.1	13.9%	0.011	56.0%	50.17%	43.1%	34.8%	22.1%	[1-0.43 0]
230	L	(3)	4904.62	0.004	57.6%	0.005	57.6%	93.8	13.9%	0.011	55.9%	50.17%	43.2%	34.5%	22.3%	[1-0.43 0]
231	L	(3)	4925.46	0.004	57.7%	0.005	57.7%	93.3	14.0%	0.011	56.0%	50.17%	42.7%	35.1%	22.2%	[1-0.43 0]
232	L	(3)	4945.18	0.004	57.7%	0.005	57.7%	92.4	14.1%	0.011	55.9%	50.17%	43.6%	34.4%	22.0%	[1-0.43 0]
233	L	(3)	4964.90	0.004	57.8%	0.005	57.8%	93.1	14.1%	0.011	56.0%	50.17%	42.2%	35.6%	22.2%	[1-0.43 0]
234	L	(3)	4984.62	0.004	57.8%	0.005	57.8%	92.1	14.0%	0.011	56.1%	50.17%	42.7%	35.5%	21.9%	[1-0.43 0]
235	L	(3)	5005.47	0.004	58.0%	0.005	58.0%	90.8	14.1%	0.011	56.2%	50.17%	41.9%	36.6%	21.5%	[1-0.43 0]
236	L	(3)	5025.18	0.004	58.2%	0.005	58.2%	89.8	14.2%	0.011	56.4%	50.17%	41.0%	37.7%	21.4%	[1-0.43 0]
237	L	(3)	5044.89	0.003	58.3%	0.005	58.3%	88.5	14.1%	0.011	56.5%	50.17%	40.7%	38.3%	21.0%	[1-0.43 0]
238	L	(3)	5064.61	0.003	58.2%	0.005	58.2%	88.6	14.1%	0.011	56.4%	50.17%	41.4%	37.6%	21.0%	[1-0.43 0]
239	L	(3)	5085.48	0.003	58.1%	0.005	58.1%	89.8	14.2%	0.011	56.4%	50.17%	41.1%	37.5%	21.3%	[1-0.43 0]
240	L	(3)	5105.18	0.003	58.2%	0.005	58.2%	90.4	14.2%	0.011	56.4%	50.17%	40.8%	37.7%	21.5%	[1-0.43 0]
241	L	(3)	5124.88	0.004	57.9%	0.005	57.9%	92.6	14.3%	0.011	56.1%	50.17%	42.0%	36.0%	22.0%	[1-0.43 0]
242	L	(3)	5144.59	0.004	57.8%	0.005	57.8%	93.3	14.3%	0.011	56.0%	50.17%	42.7%	35.1%	22.2%	[1-0.43 0]
243	L	(3)	5165.47	0.004	56.8%	0.006	56.8%	106.4	14.6%	0.012	54.9%	49.66%	46.7%	28.2%	25.1%	[1-0.43 0]
244	L	(3)	5185.17	0.005	56.7%	0.008	56.7%	120.0	15.1%	0.012	54.6%	49.66%	50.4%	21.5%	28.1%	[1-0.43 0]
245	L	(3)	5204.88	0.006	56.0%	0.009	56.0%	132.7	15.0%	0.013	54.0%	49.66%	55.1%	13.9%	31.0%	[1-0.43 0]
246	L	(3)	5224.61	0.007	55.4%	0.010	55.4%	144.7	14.9%	0.014	53.4%	49.66%	59.5%	6.8%	33.7%	[1-0.43 0]
247	L	(3)	5245.54	0.008	54.7%	0.011	54.7%	153.7	15.0%	0.014	52.6%	49.26%	61.1%	3.0%	35.9%	[1-0.43 0]
248	L	(3)	5265.24	0.008	55.0%	0.011	55.0%	154.1	15.5%	0.014	52.7%	49.26%	60.6%	3.8%	35.6%	[1-0.43 0]
249	L	(3)	5284.94	0.008	51.4%	0.012	51.4%	151.3	15.5%	0.015	49.1%	47.09%	59.3%	5.9%	34.8%	[1-0.43 0]
250	L	(3)	5305.80	0.008	52.1%	0.011	52.1%	145.8	15.4%	0.015	49.7%	47.09%	59.5%	7.0%	33.4%	[1-0.43 0]
251	L	(3)	5325.49	0.007	52.8%	0.011	52.8%	141.8	16.2%	0.015	50.3%	47.09%	58.9%	8.7%	32.4%	[1-0.43 0]
252	L	(3)	5345.20	0.008	53.3%	0.011	53.3%	143.7	16.3%	0.015	50.7%	47.09%	59.3%	8.2%	32.5%	[1-0.43 0]
253	L	(3)	5364.90	0.007	53.3%	0.011	53.3%	138.9	15.5%	0.014	51.0%	47.09%	59.0%	9.5%	31.6%	[1-0.43 0]
254	L	(3)	5385.78	0.007	53.4%	0.011	53.4%	136.9	15.5%	0.014	51.1%	47.09%	59.8%	9.0%	31.2%	[1-0.43 0]
255	L	(3)	5405.49	0.007	53.4%	0.011	53.4%	136.7	15.5%	0.014	51.1%	47.09%	59.9%	8.9%	31.2%	[1-0.43 0]
256	L	(3)	5425.19	0.007	53.3%	0.011	53.3%	136.6	15.2%	0.014	51.1%	47.09%	60.3%	8.5%	31.2%	[1-0.43 0]
257	L	(3)	5444.91	0.006	51.4%	0.010	51.4%	126.7	15.0%	0.014	49.2%	45.56%	54.2%	16.4%	29.4%	[1-0.43 0]
258	L	(3)	5465.79	0.006	52.3%	0.009	52.3%	117.4	15.2%	0.013	50.0%	45.56%	48.0%	24.5%	27.5%	[1-0.43 0]
259	L	(3)	5485.51	0.005	52.5%	0.008	52.5%	112.1	14.6%	0.013	50.5%	45.56%	43.7%	29.8%	26.5%	[1-0.43 0]
260	L	(3)	5505.22	0.005	53.0%	0.007	53.0%	105.8	14.7%	0.012	50.9%	45.56%	36.2%	38.6%	25.2%	[1-0.43 0]
261	L	(3)	5524.93	0.004	53.2%	0.006	53.2%	98.8	14.2%	0.011	51.3%	45.56%	30.1%	46.0%	23.9%	[1-0.43 0]
262	L	(3)	5545.85	0.004	49.0%	0.007	49.0%	95.0	13.7%	0.012	47.1%	44.27%	29.4%	47.5%	23.1%	[1-0.43 0]
263	L	(3)	5565.54	0.004	49.1%	0.006	49.1%	93.3	13.2%	0.012	47.3%	44.27%	28.9%	48.2%	22.9%	[1-0.43 0]
264	L	(3)	5585.24	0.004	49.5%	0.006	49.5%	87.2	13.0%	0.012	47.8%	44.27%	26.0%	52.2%	21.8%	[1-0.43 0]
265	L	(3)	5606.09	0.004	49.6%	0.006	49.6%	83.9	12.4%	0.012	48.1%	44.27%	25.6%	53.3%	21.2%	[1-0.43 0]
266	L	(3)	5625.81	0.003	49.8%	0.005	49.8%	79.6	11.7%	0.012	48.4%	44.27%	24.4%	55.2%	20.3%	[1-0.43 0]
267	L	(3)	5645.51	0.003	49.8%	0.005	49.8%	80.0	11.6%	0.012	48.4%	44.27%	24.3%	55.2%	20.5%	[1-0.43 0]
268	L	(3)	5665.21	0.003	49.8%	0.005	49.8%	80.1	11.5%	0.012	48.5%	44.27%	23.9%	55.5%	20.7%	[1-0.43 0]
269	L	(3)	5686.08	0.003	49.8%	0.005	49.8%	80.1	11.6%	0.012	48.4%	44.27%	24.0%	55.4%	20.5%	[1-0.43 0]
270	L	(3)	5705.81	0.003	49.8%	0.005	49.8%	80.0	11.6%	0.012	48.4%	44.27%	23.9%	55.7%	20.5%	[1-0.43 0]
271	L	(3)	5725.53	0.003	49.8%	0.005	49.8%	80.1	11.7%	0.011	48.4%	44.27%	24.0%	55.5%	20.5%	[1-0.43 0]
272	L	(3)	5745.24	0.003	49.7%	0.005	49.7%	80.2	11.7%	0.011	48.3%	44.27%	24.3%	55.3%	20.4%	[1-0.43 0]
273	L	(3)	5766.11	0.003	49.8%	0.005	49.8%	80.7	11.9%	0.011	48.3%	44.27%	24.4%	55.2%	20.4%	[1-0.43 0]
274	L	(3)	5785.82	0.003	49.7%	0.005	49.7%	80.4	11.9%	0.011	48.3%	44.27%	24.7%	54.9%	20.3%	[1-0.43 0]
275	L	(3)	5805.55	0.003	49.7%	0.005	49.7%	80.7	11.9%	0.011	48.2%	44.27%	24.9%	54.8%	20.4%	[1-0.43 0]
276	L	(3)	5825.24	0.003	49.8%	0.005	49.8%	80.8	11.9%	0.011	48.3%	44.27%	24.2%	55.4%	20.4%	[1-0.43 0]
277	L	(3)	5846.12	0.003	49.9%	0.005	49.9%	80.9	11.9%	0.011	48.4%	44.27%	23.8%	55.7%	20.5%	[1-0.43 0]
278	L	(3)	5865.83	0.003	48.7%	0.005	48.7%	80.5	11.7%	0.011	47.2%	43.77%	23.8%	55.7%	20.6%	[1-0.43 0]
279	L	(3)	5885.53	0.003	48.8%	0.005	48.8%	80.4	11.6%	0.011	47.4%	43.77%	23.5%	55.9%	20.6%	[1-0.43 0]
280	L	(3)	5906.37	0.003	47.9%	0.005	47.9%	78.6	11.3%	0.012	46.6%	42.89%	24.1%	55.6%	20.2%	[1-0.43 0]
281	L	(3)	5926.09	0.003	48.1%	0.005	48.1%	76.8	11.3%	0.012	46.7%	42.89%	25.2%	55.1%	19.7%	[1-0.43 0]
282	L	(3)	5945.81	0.004	44.5%	0.006	44.5%	84.0	11.3%	0.013	43.1%	41.60%	28.1%	50.4%	21.5%	[1-0.43 0]
283	L	(3)	5965.50	0.004	44.7%	0.007	44.7%	91.0	11.4%	0.013	43.2%	41.60%	31.3%	45.4%	23.3%	[1-0.43 0]
284	L	(3)	5986.36	0.005	44.9%	0.008	44.9%	98.8	11.4%	0.013	43.4%	41.60%	34.2%	40.6%	25.2%	[1-0.43 0]
285	L	(3)	6006.07	0.005	45.1%	0.009	45.1%	109.1	11.6%	0.013	43.6%	41.60%	35.7%	36.4%	27.9%	[1-0.43 0]
286	L	(3)	6025.79	0.006	45.2%	0.010	45.2%	118.6	11.6%	0.014	43.7%	41.60%	37.8%	31.8%	30.4%	[1-0.43 0]
287	L	(3)	6045.51	0.006	45.1%	0.010	45.1%	118.7	11.6%	0.014	43.6%	41.60%	37.8%	31.8%	30.4%	[1-0.43 0]
288	L	(3)	6066.38	0.006	45.2%	0.010	45.2%	119.3	11.6%	0.014	43.7%	41.60%	37.3%	32.0%	30.6%	[1-0.43 0]
289	L	(3)	6086.11	0.006	45.2%	0.010	45.2%	119.1	11.6%	0.013	43.7%	41.60%	37.4%	32.0%	30.5%	[1-0.43 0]
290	L	(3)	6105.83	0.006	45.2%	0.010	45.2%	118.3	11.6%	0.013	43.7%	41.60%	37.7%	32.0%	30.4%	[1-0.43 0]
291	L	(3)	6125.54	0.006	45.2%	0.010	45.2%	117.9	11.6%	0.013	43.7%	41.60%	37.7%	32.1%	30.2%	[1-0.43 0]
292	L	(3)	6146.41	0.006	45.2%	0.010	45.2%	117.7	11.6%	0.013	43.7%	41.60%	37.9%	31.9%	30.2%	[1-0.43 0]
293	L	(3)	6166.13	0.006	45.2%	0.010	45.2%	117.5	11.6%	0.013	43.7%	41.60%	37.7%	32.2%	30.1%	[1-0.43 0]
294	L	(3)	6185.85	0.006	45.3%	0.010	45.3%	118.8	11.6%	0.013	43.8%	41.60%	37.2%	32.3%	30.5%	[1-0.43 0]
295	L	(3)	6205.56	0.006	45.2%	0.010	45.2%	118.2	11.6%	0.013	43.7%	41.60%	37.8%	32.0%	30.2%	[1-0.43 0]
296	L	(3)	6226.42	0.006	45.1%	0.010	45.1%	117.9	11.6%	0.013	43.6%	41.60%	38.2%	31.7%	30.1%	[1-0.43 0]
297	L	(3)	6246.13	0.006	45.1%	0.010	45.1%	117.0	11.7%	0.013	43.6%	41.60%	38.5%	31.7%	29.9%	[1-0.43 0]
298	L	(3)	6265.82	0.006	45.1%	0.010	45.1%	116.5	11.6%	0.013	43.5%	41.60%	38.9%	31.4%	29.7%	[1-0.43 0]
299	L	(3)	6286.69	0.005	44.2%	0.009	44.2%	105.4	11.4%	0.013	42.7%	40.95%	37.6%	35.6%	26.8%	[1-0.43 0]
300	L	(3)	6306.40	0.005	44.5%	0.008	44.5%	96.1	11.3%	0.013	43.0%	40.95%	35.1%	40.5%	24.4%	[1-0.43 0]
301	L	(3)	6326.09	0.004	44.8%	0.007	44.8%	86.4	11.0%	0.013	43.4%	40.95%	32.5%	45.6%	21.9%	[1-0.43 0]
302	L	(3)	6345.79	0.004	45.0%	0.006	45.0%	77.4	10.7%	0.013	43.7%	40.95%	30.4%	50.1%	19.4%	[1-0.43 0]
303	L	(3)	6366.67	0.003	45.2%	0.005	45.2%	67.2	10.4%	0.012	44.0%	40.95%	28.6%	54.7%	16.7%	[1-0.43 0]
304	L	(3)	6386.39	0.003	45.3%	0.005	45.3%	67.9	10.5%	0.012	44.0%	40.95%	28.3%	54.9%	16.9%	[1-0.43 0]
305	L	(3)	6406.09	0.003	45.2%	0.005	45.2%	67.7	10.4%	0.012	44.0%	40.95%	28.4%	54.7%	16.9%	[1-0.43 0]
306	L	(3)	6425.82	0.003	45.1%	0.005	45.1%	67.4	10.3%	0.012	43.9%	40.95%	29.1%	54.2%	16.8%	[1-0.43 0]
307	L	(3)	6446.70	0.003	45.1%	0.005	45.1%	66.3	10.3%	0.012	43.9%	40.95%	29.0%	54.6%	16.4%	[1-0.43 0]
308	L	(3)	6466.42	0.004	43.1%	0.006	43.1%	75.0	10.4%	0.013	41.9%	40.30%	31.0%	50.3%	18.7%	[1-0.43 0]
309	L	(3)	6486.13	0.004	43.1%	0.007	43.1%	82.7	10.6%	0.013	41.8%	40.30%	33.4%	45.9%	20.8%	[1-0.43 0]
310	L	(3)	6505.83	0.004	42.7%	0.008	42.7%	90.6	10.7%	0.013	41.3%	39.96%	35.7%	41.6%	22.8%	[1-0.43 0]
311	L	(3)	6526.71	0.005	42.9%	0.009	42.9%	98.8	10.9%	0.014	41.5%	39.96%	37.4%	37.6%	25.0%	[1-0.43 0]
312	L	(3)	6546.42	0.006	42.1%	0.010	42.1%	109.4	11.0%	0.014	40.6%	39.31%	38.8%	33.4%	27.8%	[1-0.43 0]
313	L	(3)	6566.12	0.006	42.3%	0.010	42.3%	111.0	11.0%	0.014	40.9%	39.31%	38.4%	33.3%	28.2%	[1-0.43 0]
314	L	(3)	6587.00	0.006	42.6%	0.010	42.6%	112.1	11.0%	0.014	41.2%	39.31%	37.7%	33.7%	28.6%	[1-0.43 0]
315	L	(3)	6606.70	0.006	42.9%	0.010	42.9%	114.2	11.0%	0.014	41.5%	39.31%	37.3%	33.6%	29.2%	[1-0.43 0]
316	L	(3)	6626.41	0.006	43.2%	0.011	43.2%	117.7	11.1%	0.014	41.8%	39.31%	36.8%	33.1%	30.1%	[1-0.43 0]
317	L	(3)	6646.11	0.006	43.2%	0.011	43.2%	118.1	11.1%	0.014	41.7%	39.31%	37.0%	32.8%	30.2%	[1-0.43 0]
318	L	(3)	6666.97	0.006	43.3%	0.011	43.3%	117.9	11.1%	0.014	41.8%	39.31%	36.7%	33.2%	30.2%	[1-0.43 0]
319	L	(3)	6686.69	0.006	43.2%	0.011	43.2%	118.3	11.1%	0.014	41.7%	39.31%	36.9%	32.8%	30.3%	[1-0.43 0]
320	L	(3)	6706.40	0.006	43.2%	0.011	43.2%	117.8	11.1%	0.014	41.7%	39.31%	36.7%	33.1%	30.1%	[1-0.43 0]
321	L	(3)	6726.13	0.006	43.2%	0.011	43.2%	116.4	11.0%	0.013	41.7%	39.31%	36.6%	33.6%	29.8%	[1-0.43 0]
322	L	(3)	6747.02	0.006	43.2%	0.011	43.2%	116.0	11.0%	0.013	41.8%	39.31%	36.4%	33.8%	29.8%	[1-0.43 0]
323	L	(3)	6766.73	0.006	43.2%	0.011	43.2%	116.1	11.0%	0.013	41.8%	39.31%	36.4%	33.8%	29.8%	[1-0.43 0]
324	L	(3)	6786.45	0.006	43.2%	0.011	43.2%	116.7	11.0%	0.013	41.8%	39.31%	36.3%	33.8%	29.9%	[1-0.43 0]
325	L	(3)	6806.16	0.006	43.2%	0.011	43.2%	116.7	11.0%	0.013	41.8%	39.31%	36.4%	33.7%	30.0%	[1-0.43 0]
326	L	(3)	6827.04	0.006	43.2%	0.011	43.2%	116.3	11.0%	0.013	41.8%	39.31%	36.5%	33.6%	29.9%	[1-0.43 0]
327	L	(3)	6846.75	0.005	42.5%	0.010	42.5%	107.9	10.9%	0.013	41.1%	38.81%	34.1%	38.3%	27.6%	[1-0.43 0]
328	L	(3)	6866.45	0.005	42.8%	0.009	42.8%	98.8	10.8%	0.013	41.4%	38.81%	31.6%	43.2%	25.1%	[1-0.43 0]
329	L	(3)	6886.15	0.004	43.1%	0.008	43.1%	88.9	10.6%	0.013	41.7%	38.81%	29.2%	48.4%	22.4%	[1-0.43 0]
330	L	(3)	6907.05	0.004	43.3%	0.007	43.3%	80.5	10.4%	0.013	42.0%	38.81%	27.1%	52.8%	20.1%	[1-0.43 0]
331	L	(3)	6926.75	0.003	43.5%	0.006	43.5%	71.4	10.1%	0.012	42.3%	38.81%	24.7%	57.7%	17.5%	[1-0.43 0]
332	L	(3)	6946.45	0.003	43.5%	0.006	43.5%	71.0	10.1%	0.012	42.3%	38.81%	25.1%	57.5%	17.3%	[1-0.43 0]
333	L	(3)	6967.29	0.003	43.5%	0.006	43.5%	71.5	10.1%	0.012	42.3%	38.81%	25.1%	57.4%	17.5%	[1-0.43 0]
334	L	(3)	6987.01	0.003	43.5%	0.006	43.5%	73.3	10.1%	0.012	42.3%	38.81%	25.0%	56.7%	18.3%	[1-0.43 0]
335	L	(3)	7006.73	0.003	43.5%	0.006	43.5%	73.7	10.1%	0.012	42.3%	38.81%	24.8%	56.8%	18.4%	[1-0.43 0]
336	L	(3)	7026.43	0.003	43.5%	0.006	43.5%	74.2	10.1%	0.012	42.4%	38.81%	24.7%	56.7%	18.6%	[1-0.43 0]
337	L	(3)	7047.29	0.003	43.6%	0.006	43.6%	74.0	10.1%	0.012	42.4%	38.81%	24.5%	56.9%	18.6%	[1-0.43 0]
338	L	(3)	7067.01	0.003	43.6%	0.006	43.6%	73.8	10.1%	0.012	42.4%	38.81%	24.6%	56.9%	18.5%	[1-0.43 0]
339	L	(3)	7086.73	0.003	43.6%	0.006	43.6%	72.5	10.2%	0.012	42.4%	38.81%	24.7%	57.3%	18.0%	[1-0.43 0]
340	L	(3)	7106.46	0.003	43.6%	0.006	43.6%	71.9	10.2%	0.012	42.4%	38.81%	24.7%	57.5%	17.8%	[1-0.43 0]
341	L	(3)	7127.33	0.003	43.5%	0.006	43.5%	71.7	10.2%	0.012	42.3%	38.81%	25.0%	57.3%	17.7%	[1-0.43 0]
342	L	(3)	7147.06	0.003	43.5%	0.006	43.5%	72.4	10.2%	0.012	42.3%	38.81%	24.9%	57.2%	17.9%	[1-0.43 0]
343	L	(3)	7166.77	0.003	43.4%	0.006	43.4%	72.2	10.2%	0.012	42.2%	38.81%	25.5%	56.6%	17.9%	[1-0.43 0]
344	L	(3)	7186.48	0.003	43.4%	0.006	43.4%	72.5	10.2%	0.012	42.2%	38.81%	25.5%	56.6%	17.9%	[1-0.43 0]
345	L	(3)	7207.35	0.003	43.4%	0.006	43.4%	72.0	10.2%	0.012	42.2%	38.81%	25.5%	56.8%	17.7%	[1-0.43 0]
346	L	(3)	7227.05	0.003	43.4%	0.006	43.4%	72.6	10.2%	0.012	42.2%	38.81%	25.6%	56.4%	18.0%	[1-0.43 0]
347	L	(3)	7246.76	0.003	43.4%	0.006	43.4%	73.6	10.1%	0.012	42.2%	38.81%	25.8%	55.8%	18.3%	[1-0.43 0]
348	L	(3)	7266.46	0.003	42.7%	0.006	42.7%	73.4	10.1%	0.012	41.5%	38.47%	25.3%	56.3%	18.4%	[1-0.43 0]
349	L	(3)	7287.32	0.003	42.6%	0.006	42.6%	72.8	10.0%	0.012	41.4%	38.47%	26.0%	55.8%	18.1%	[1-0.43 0]
350	L	(3)	7307.03	0.003	42.7%	0.006	42.7%	74.0	10.0%	0.012	41.5%	38.47%	26.2%	55.2%	18.6%	[1-0.43 0]
