[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
175	H	(10)	3522.79	1.778	7.9%	1.740	7.9%	84.8	6.6%	5.826	4.3%	2.74%	39.9%	36.6%	23.6%	[1-1.00 1]
176	H	(10)	3542.50	1.789	7.7%	1.760	7.7%	85.4	6.4%	5.818	4.3%	2.73%	39.8%	36.5%	23.7%	[1-1.00 1]
177	H	(10)	3562.20	1.797	7.6%	1.778	7.6%	85.7	6.4%	5.825	4.2%	2.72%	40.0%	36.1%	23.8%	[1-1.00 1]
178	H	(10)	3583.08	1.793	7.7%	1.784	7.7%	85.7	6.5%	5.812	4.2%	2.71%	40.1%	36.1%	23.8%	[1-1.00 1]
179	H	(10)	3602.80	1.803	7.8%	1.805	7.8%	86.0	6.6%	5.826	4.2%	2.71%	40.2%	35.9%	23.9%	[1-1.00 1]
180	H	(10)	3622.52	1.799	7.7%	1.810	7.7%	85.8	6.4%	5.825	4.2%	2.70%	40.3%	35.7%	23.9%	[1-1.00 1]
181	H	(10)	3642.21	1.771	8.1%	1.792	8.1%	84.3	7.1%	5.838	4.0%	2.69%	40.4%	36.0%	23.6%	[1-1.00 1]
182	H	(10)	3663.10	1.748	8.3%	1.779	8.3%	83.3	7.3%	5.829	3.9%	2.68%	40.3%	36.2%	23.6%	[1-1.00 1]
183	H	(10)	3682.81	1.719	8.3%	1.758	8.3%	82.0	7.4%	5.819	3.7%	2.67%	40.2%	36.4%	23.4%	[1-1.00 1]
184	H	(10)	3702.51	1.726	8.0%	1.775	8.0%	82.4	7.1%	5.819	3.7%	2.67%	40.0%	36.5%	23.5%	[1-1.00 1]
185	H	(10)	3723.37	1.716	7.7%	1.775	7.7%	81.9	6.8%	5.817	3.6%	2.66%	40.0%	36.6%	23.4%	[1-1.00 1]
186	H	(10)	3743.08	1.708	7.4%	1.776	7.4%	81.7	6.5%	5.809	3.6%	2.65%	40.0%	36.5%	23.5%	[1-1.00 1]
187	H	(10)	3762.80	1.665	7.3%	1.740	7.3%	79.7	6.4%	5.801	3.5%	2.64%	40.4%	36.7%	22.9%	[1-1.00 1]
188	H	(10)	3782.51	1.657	7.0%	1.741	7.0%	79.3	6.0%	5.804	3.5%	2.64%	40.6%	36.6%	22.7%	[1-1.00 1]
189	H	(10)	3803.39	1.613	7.1%	1.704	7.1%	77.3	6.2%	5.799	3.3%	2.63%	40.9%	36.9%	22.2%	[1-1.00 1]
190	H	(10)	3823.16	1.601	7.4%	1.700	7.4%	76.7	6.6%	5.798	3.3%	2.62%	41.0%	37.0%	22.1%	[1-1.00 1]
191	H	(10)	3842.88	1.611	7.4%	1.720	7.4%	77.0	6.6%	5.812	3.3%	2.61%	40.9%	36.9%	22.2%	[1-1.00 1]
192	H	(10)	3862.61	1.631	7.4%	1.750	7.4%	77.9	6.6%	5.816	3.3%	2.61%	40.8%	36.8%	22.4%	[1-1.00 1]
193	H	(10)	3883.48	1.624	7.8%	1.752	7.8%	77.7	7.1%	5.809	3.4%	2.60%	40.7%	36.9%	22.4%	[1-1.00 1]
194	H	(10)	3903.20	1.630	8.1%	1.767	8.1%	78.0	7.3%	5.806	3.4%	2.60%	40.6%	36.7%	22.6%	[1-1.00 1]
195	H	(10)	3922.92	1.644	8.0%	1.792	8.0%	78.6	7.2%	5.810	3.4%	2.59%	40.6%	36.6%	22.8%	[1-1.00 1]
196	H	(10)	3942.61	1.610	8.1%	1.764	8.1%	77.2	7.4%	5.796	3.4%	2.58%	40.8%	36.8%	22.4%	[1-1.00 1]
197	H	(10)	3963.49	1.617	8.0%	1.780	8.0%	77.4	7.2%	5.798	3.4%	2.58%	40.7%	36.7%	22.6%	[1-1.00 1]
198	H	(10)	3983.21	1.614	7.9%	1.785	7.9%	77.4	7.2%	5.792	3.4%	2.57%	40.8%	36.5%	22.7%	[1-1.00 1]
199	H	(10)	4002.91	1.633	8.0%	1.816	8.0%	78.2	7.2%	5.798	3.5%	2.57%	40.7%	36.6%	22.7%	[1-1.00 1]
200	H	(10)	4022.62	1.650	8.1%	1.844	8.1%	78.9	7.3%	5.812	3.5%	2.56%	40.6%	36.7%	22.8%	[1-1.00 1]
201	H	(10)	4043.50	1.677	8.0%	1.884	8.0%	80.2	7.1%	5.812	3.6%	2.55%	40.4%	36.6%	23.0%	[1-1.00 1]
202	H	(10)	4063.21	1.661	8.2%	1.875	8.2%	79.5	7.4%	5.802	3.5%	2.54%	40.2%	37.0%	22.8%	[1-1.00 1]
203	H	(10)	4082.93	1.677	8.3%	1.901	8.3%	80.2	7.5%	5.808	3.6%	2.54%	40.1%	37.0%	22.9%	[1-1.00 1]
204	H	(10)	4102.64	1.672	8.2%	1.905	8.2%	80.1	7.4%	5.800	3.6%	2.53%	40.1%	37.1%	22.8%	[1-1.00 1]
