[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
175	H	(6)	3503.06	0.751	6.4%	0.731	6.4%	74.3	4.8%	2.809	4.2%	3.73%	22.2%	55.9%	21.9%	[1-0.55 2]
176	H	(6)	3522.79	0.743	6.6%	0.727	6.6%	73.7	5.1%	2.801	4.2%	3.72%	22.4%	55.8%	21.8%	[1-0.54 2]
177	H	(6)	3542.47	0.732	6.5%	0.720	6.5%	72.7	4.9%	2.797	4.2%	3.71%	22.5%	56.0%	21.5%	[1-0.51 2]
178	H	(6)	3563.34	0.736	6.5%	0.728	6.5%	73.0	4.9%	2.801	4.2%	3.70%	22.5%	56.1%	21.4%	[1-0.53 2]
179	H	(6)	3583.06	0.732	6.3%	0.728	6.3%	72.6	4.7%	2.799	4.2%	3.69%	22.7%	56.1%	21.2%	[1-0.53 2]
180	H	(6)	3602.78	0.723	6.3%	0.724	6.3%	72.1	4.7%	2.785	4.2%	3.68%	22.6%	56.3%	21.0%	[1-0.51 2]
181	H	(6)	3622.50	0.717	6.1%	0.721	6.1%	71.4	4.4%	2.787	4.2%	3.67%	22.6%	56.6%	20.8%	[1-0.52 2]
182	H	(6)	3643.36	0.730	6.4%	0.739	6.4%	72.7	4.8%	2.788	4.2%	3.66%	22.5%	56.5%	21.1%	[1-0.54 2]
183	H	(6)	3663.07	0.724	6.5%	0.736	6.5%	72.3	4.9%	2.781	4.2%	3.65%	22.5%	56.5%	21.0%	[1-0.55 2]
184	H	(6)	3682.81	0.716	7.0%	0.732	7.0%	71.5	5.6%	2.782	4.2%	3.64%	22.6%	56.5%	20.8%	[1-0.57 2]
185	H	(6)	3702.53	0.721	7.1%	0.741	7.1%	71.8	5.7%	2.786	4.2%	3.64%	22.8%	56.2%	21.0%	[1-0.60 2]
186	H	(6)	3723.40	0.724	7.0%	0.748	7.0%	72.0	5.7%	2.791	4.2%	3.63%	23.0%	56.1%	20.9%	[1-0.58 2]
187	H	(6)	3743.12	0.717	7.0%	0.745	7.0%	71.5	5.7%	2.787	4.2%	3.62%	23.1%	56.1%	20.7%	[1-0.55 2]
188	H	(6)	3762.82	0.716	7.1%	0.748	7.1%	71.0	5.8%	2.799	4.1%	3.61%	23.3%	56.0%	20.7%	[1-0.58 2]
189	H	(6)	3782.53	0.732	6.6%	0.769	6.6%	72.4	5.1%	2.808	4.1%	3.60%	23.2%	55.8%	21.0%	[1-0.60 2]
190	H	(6)	3803.39	0.737	6.5%	0.779	6.5%	73.1	5.1%	2.801	4.1%	3.59%	23.0%	56.1%	21.0%	[1-0.57 2]
191	H	(6)	3823.10	0.730	6.5%	0.776	6.5%	72.7	5.0%	2.792	4.1%	3.58%	23.0%	56.3%	20.7%	[1-0.53 2]
192	H	(6)	3842.80	0.729	6.3%	0.778	6.3%	72.6	4.8%	2.789	4.1%	3.57%	22.9%	56.4%	20.7%	[1-0.52 2]
193	H	(6)	3862.52	0.723	6.5%	0.776	6.5%	72.3	5.1%	2.777	4.1%	3.56%	22.8%	56.7%	20.5%	[1-0.51 2]
194	H	(6)	3883.37	0.713	6.4%	0.769	6.4%	71.2	4.9%	2.782	4.1%	3.55%	22.9%	56.9%	20.2%	[1-0.52 2]
195	H	(6)	3903.10	0.707	6.7%	0.766	6.7%	70.5	5.3%	2.783	4.1%	3.54%	22.9%	57.0%	20.1%	[1-0.53 2]
196	H	(6)	3922.83	0.701	6.8%	0.764	6.8%	70.1	5.4%	2.778	4.1%	3.53%	22.9%	56.9%	20.2%	[1-0.53 2]
197	H	(6)	3942.56	0.691	6.7%	0.757	6.7%	69.1	5.4%	2.777	4.1%	3.53%	23.1%	56.9%	20.0%	[1-0.51 2]
198	H	(6)	3963.45	0.693	6.3%	0.762	6.3%	69.1	4.8%	2.783	4.1%	3.52%	23.1%	56.7%	20.2%	[1-0.53 2]
199	H	(6)	3983.17	0.690	6.5%	0.764	6.5%	69.0	5.0%	2.779	4.0%	3.51%	23.1%	56.6%	20.3%	[1-0.55 2]
200	H	(6)	4002.89	0.682	6.4%	0.758	6.4%	68.2	4.9%	2.779	4.0%	3.50%	23.2%	56.7%	20.1%	[1-0.57 2]
201	H	(6)	4022.60	0.687	6.3%	0.768	6.3%	68.5	4.9%	2.789	4.0%	3.49%	23.3%	56.5%	20.2%	[1-0.57 2]
202	H	(6)	4043.47	0.687	6.4%	0.771	6.4%	68.5	5.0%	2.783	4.0%	3.48%	23.3%	56.6%	20.1%	[1-0.50 2]
203	H	(6)	4063.19	0.681	6.5%	0.769	6.5%	68.1	5.2%	2.778	4.0%	3.47%	23.3%	56.7%	20.0%	[1-0.47 2]
204	H	(6)	4082.92	0.668	6.6%	0.757	6.6%	67.0	5.2%	2.768	4.0%	3.47%	23.4%	57.1%	19.5%	[1-0.45 2]
205	H	(6)	4102.63	0.667	6.2%	0.760	6.2%	66.8	4.7%	2.770	4.0%	3.46%	23.4%	57.1%	19.5%	[1-0.48 2]
206	H	(6)	4123.50	0.661	6.3%	0.757	6.3%	66.3	4.9%	2.770	4.0%	3.45%	23.3%	57.3%	19.4%	[1-0.45 2]
207	H	(6)	4143.22	0.661	6.3%	0.760	6.3%	66.2	4.8%	2.771	4.0%	3.44%	23.2%	57.4%	19.4%	[1-0.42 2]
208	H	(6)	4162.95	0.660	6.1%	0.763	6.1%	66.3	4.6%	2.768	4.0%	3.44%	23.0%	57.6%	19.4%	[1-0.43 2]
209	H	(6)	4182.66	0.655	6.1%	0.761	6.1%	65.8	4.6%	2.768	4.0%	3.43%	22.9%	57.7%	19.4%	[1-0.44 2]
210	H	(6)	4203.55	0.650	6.1%	0.759	6.1%	65.2	4.6%	2.772	4.0%	3.42%	22.7%	58.1%	19.1%	[1-0.47 2]
211	H	(6)	4223.26	0.640	6.0%	0.750	6.0%	64.4	4.5%	2.757	4.0%	3.41%	22.5%	58.7%	18.8%	[1-0.46 2]
212	H	(6)	4242.97	0.632	6.2%	0.745	6.2%	63.8	4.8%	2.752	4.0%	3.40%	22.4%	59.0%	18.6%	[1-0.45 2]
213	H	(6)	4263.85	0.628	6.4%	0.744	6.4%	63.5	5.1%	2.748	3.9%	3.39%	22.3%	59.1%	18.5%	[1-0.43 2]
214	H	(6)	4283.56	0.635	6.6%	0.756	6.6%	64.1	5.3%	2.752	3.9%	3.39%	22.4%	59.1%	18.5%	[1-0.45 2]
215	H	(6)	4303.29	0.632	6.6%	0.756	6.6%	64.1	5.2%	2.740	3.9%	3.38%	22.4%	59.1%	18.5%	[1-0.41 2]
216	H	(6)	4323.00	0.649	6.8%	0.779	6.8%	65.4	5.6%	2.755	3.9%	3.37%	22.5%	58.7%	18.8%	[1-0.47 2]
217	H	(6)	4343.88	0.651	6.6%	0.786	6.6%	65.6	5.3%	2.757	3.9%	3.36%	22.7%	58.4%	18.9%	[1-0.48 2]
218	H	(6)	4363.59	0.647	6.5%	0.784	6.5%	65.2	5.2%	2.757	3.9%	3.36%	23.0%	58.3%	18.8%	[1-0.48 2]
219	H	(6)	4383.31	0.642	6.6%	0.782	6.6%	64.8	5.3%	2.752	3.9%	3.36%	23.0%	58.2%	18.8%	[1-0.50 2]
220	H	(6)	4403.03	0.642	6.6%	0.785	6.6%	64.6	5.3%	2.761	3.9%	3.35%	23.4%	57.9%	18.8%	[1-0.54 2]
221	H	(6)	4423.93	0.637	6.3%	0.782	6.3%	64.1	4.9%	2.760	3.9%	3.34%	23.3%	57.9%	18.8%	[1-0.53 2]
222	H	(6)	4443.66	0.636	6.2%	0.785	6.2%	64.1	4.9%	2.757	3.9%	3.33%	23.3%	57.8%	18.8%	[1-0.52 2]
223	H	(6)	4463.39	0.637	6.2%	0.789	6.2%	64.2	4.8%	2.753	3.9%	3.32%	23.3%	57.9%	18.8%	[1-0.48 2]
224	H	(6)	4483.10	0.635	6.1%	0.791	6.1%	63.9	4.8%	2.759	3.9%	3.32%	23.5%	57.7%	18.8%	[1-0.55 2]
225	H	(6)	4503.97	0.630	6.3%	0.788	6.3%	63.7	4.9%	2.748	3.9%	3.31%	23.4%	57.8%	18.8%	[1-0.56 2]
226	H	(6)	4523.69	0.627	5.9%	0.788	5.9%	63.2	4.5%	2.758	3.9%	3.30%	23.7%	57.5%	18.8%	[1-0.56 2]
227	H	(6)	4543.40	0.633	6.0%	0.798	6.0%	63.7	4.5%	2.760	3.9%	3.30%	23.7%	57.4%	18.9%	[1-0.54 2]
228	H	(6)	4564.27	0.640	6.1%	0.812	6.1%	64.4	4.7%	2.759	3.9%	3.29%	23.8%	57.0%	19.2%	[1-0.55 2]
229	H	(6)	4583.97	0.659	6.1%	0.840	6.1%	66.2	4.7%	2.765	3.8%	3.28%	23.4%	56.9%	19.6%	[1-0.55 2]
230	H	(6)	4603.69	0.668	5.9%	0.854	5.9%	67.0	4.4%	2.768	3.8%	3.27%	23.6%	56.6%	19.8%	[1-0.56 2]
231	H	(6)	4623.40	0.677	6.0%	0.870	6.0%	67.8	4.6%	2.773	3.8%	3.26%	23.6%	56.6%	19.9%	[1-0.58 2]
232	H	(6)	4644.29	0.676	6.1%	0.872	6.1%	67.7	4.7%	2.773	3.8%	3.26%	23.7%	56.6%	19.8%	[1-0.55 2]
233	H	(6)	4664.03	0.681	6.0%	0.882	6.0%	68.1	4.7%	2.777	3.8%	3.25%	23.6%	56.6%	19.8%	[1-0.55 2]
234	H	(6)	4683.76	0.668	5.8%	0.869	5.8%	66.9	4.3%	2.773	3.8%	3.24%	23.8%	56.9%	19.4%	[1-0.57 2]
235	H	(6)	4703.49	0.665	6.0%	0.869	6.0%	66.7	4.6%	2.771	3.8%	3.23%	23.7%	56.9%	19.4%	[1-0.53 2]
236	H	(6)	4724.37	0.665	6.4%	0.872	6.4%	66.8	5.2%	2.763	3.8%	3.22%	23.5%	56.8%	19.6%	[1-0.52 2]
237	H	(6)	4744.09	0.667	6.4%	0.879	6.4%	67.1	5.1%	2.760	3.8%	3.22%	23.5%	56.8%	19.7%	[1-0.50 2]
238	H	(6)	4763.80	0.668	6.5%	0.885	6.5%	67.1	5.3%	2.765	3.8%	3.21%	23.6%	56.4%	20.0%	[1-0.50 2]
239	H	(10)	4783.51	0.680	6.8%	0.904	6.8%	68.3	5.6%	2.768	3.8%	3.20%	23.5%	56.1%	20.4%	[1-0.50 2]
240	H	(10)	4804.37	0.691	6.6%	0.922	6.6%	69.2	5.4%	2.774	3.8%	3.19%	23.4%	56.0%	20.7%	[1-0.50 2]
241	H	(10)	4824.08	0.695	6.5%	0.931	6.5%	69.6	5.4%	2.774	3.8%	3.19%	23.2%	56.1%	20.7%	[1-0.48 2]
242	H	(10)	4843.80	0.697	6.7%	0.938	6.7%	70.1	5.5%	2.764	3.8%	3.18%	23.1%	56.1%	20.8%	[1-0.47 2]
243	H	(10)	4863.52	0.696	6.9%	0.940	6.9%	70.1	5.7%	2.759	3.8%	3.18%	23.0%	56.2%	20.7%	[1-0.46 2]
244	H	(10)	4884.41	0.694	6.8%	0.942	6.8%	69.8	5.6%	2.761	3.8%	3.17%	23.0%	56.3%	20.7%	[1-0.47 2]
245	H	(10)	4904.13	0.690	6.8%	0.939	6.8%	69.5	5.7%	2.758	3.8%	3.17%	23.0%	56.5%	20.5%	[1-0.48 2]
246	H	(10)	4923.85	0.678	6.6%	0.928	6.6%	68.3	5.5%	2.760	3.7%	3.16%	23.2%	56.4%	20.3%	[1-0.49 2]
247	H	(10)	4943.58	0.671	6.8%	0.921	6.8%	67.7	5.6%	2.751	3.8%	3.16%	23.3%	56.5%	20.2%	[1-0.49 2]
248	H	(10)	4964.45	0.663	6.7%	0.914	6.7%	67.1	5.6%	2.741	3.8%	3.16%	23.3%	56.6%	20.0%	[1-0.49 2]
249	H	(10)	4984.16	0.655	6.7%	0.906	6.7%	66.6	5.6%	2.729	3.8%	3.16%	23.4%	56.7%	19.9%	[1-0.49 2]
250	H	(10)	5003.88	0.650	6.8%	0.903	6.8%	66.5	5.6%	2.714	3.8%	3.16%	23.4%	56.8%	19.8%	[1-0.49 2]
251	H	(10)	5023.59	0.651	6.9%	0.908	6.9%	66.9	5.8%	2.702	3.8%	3.16%	23.3%	56.8%	19.9%	[1-0.49 2]
252	H	(10)	5044.45	0.648	6.8%	0.908	6.8%	66.7	5.6%	2.696	3.8%	3.16%	23.2%	56.8%	20.0%	[1-0.49 2]
253	H	(10)	5064.18	0.643	6.6%	0.905	6.6%	66.4	5.4%	2.692	3.8%	3.15%	23.1%	57.0%	19.9%	[1-0.46 2]
254	H	(10)	5083.89	0.638	6.5%	0.901	6.5%	66.0	5.3%	2.686	3.7%	3.15%	23.1%	57.0%	19.9%	[1-0.47 2]
255	H	(10)	5103.61	0.637	6.6%	0.903	6.6%	65.9	5.4%	2.686	3.7%	3.14%	23.1%	57.0%	19.9%	[1-0.46 2]
256	H	(10)	5124.49	0.644	6.4%	0.917	6.4%	66.4	5.2%	2.695	3.7%	3.13%	23.1%	56.9%	20.0%	[1-0.48 2]
257	H	(10)	5144.21	0.651	6.3%	0.930	6.3%	67.0	5.1%	2.698	3.7%	3.13%	23.2%	56.7%	20.1%	[1-0.47 2]
258	H	(10)	5163.92	0.659	6.4%	0.945	6.4%	67.8	5.3%	2.699	3.7%	3.12%	23.3%	56.4%	20.3%	[1-0.45 2]
259	H	(10)	5183.65	0.663	7.0%	0.954	7.0%	68.1	5.9%	2.702	3.7%	3.11%	23.3%	56.2%	20.5%	[1-0.44 2]
260	H	(10)	5204.52	0.673	7.0%	0.973	7.0%	69.0	6.0%	2.710	3.7%	3.10%	23.4%	56.0%	20.6%	[1-0.48 2]
261	H	(10)	5224.23	0.676	7.1%	0.981	7.1%	69.3	6.1%	2.709	3.7%	3.10%	23.5%	55.7%	20.8%	[1-0.48 2]
262	H	(10)	5243.91	0.672	7.2%	0.979	7.2%	69.0	6.2%	2.705	3.7%	3.09%	23.5%	55.7%	20.8%	[1-0.42 2]
263	H	(10)	5264.76	0.670	7.1%	0.979	7.1%	68.5	6.1%	2.715	3.7%	3.08%	23.7%	55.5%	20.8%	[1-0.42 2]
264	H	(10)	5284.45	0.671	6.4%	0.984	6.4%	68.7	5.3%	2.713	3.7%	3.08%	23.7%	55.6%	20.8%	[1-0.41 2]
265	H	(10)	5304.16	0.661	6.5%	0.974	6.5%	67.8	5.4%	2.707	3.7%	3.07%	23.5%	55.9%	20.6%	[1-0.41 2]
266	H	(10)	5323.86	0.653	6.4%	0.965	6.4%	67.0	5.3%	2.704	3.7%	3.07%	23.4%	56.3%	20.3%	[1-0.41 2]
267	H	(10)	5344.72	0.653	6.5%	0.969	6.5%	67.1	5.4%	2.701	3.7%	3.06%	23.3%	56.6%	20.1%	[1-0.42 2]
268	H	(10)	5364.43	0.653	6.2%	0.974	6.2%	67.4	5.1%	2.693	3.7%	3.05%	23.0%	56.9%	20.1%	[1-0.40 2]
269	H	(10)	5384.15	0.655	6.3%	0.980	6.3%	67.4	5.2%	2.700	3.7%	3.05%	22.9%	57.0%	20.0%	[1-0.42 2]
270	H	(10)	5403.88	0.653	6.4%	0.980	6.4%	67.4	5.3%	2.691	3.7%	3.05%	22.8%	57.0%	20.1%	[1-0.42 2]
271	H	(10)	5424.77	0.646	6.7%	0.974	6.7%	66.8	5.6%	2.687	3.6%	3.04%	22.8%	57.1%	20.1%	[1-0.43 2]
272	H	(10)	5444.48	0.640	6.5%	0.968	6.5%	66.2	5.4%	2.688	3.6%	3.04%	22.7%	57.2%	20.1%	[1-0.45 2]
273	H	(10)	5464.20	0.636	6.8%	0.965	6.8%	65.6	5.8%	2.694	3.6%	3.03%	22.8%	57.3%	19.9%	[1-0.46 2]
274	H	(10)	5483.92	0.632	6.9%	0.963	6.9%	65.2	5.8%	2.695	3.6%	3.02%	23.0%	57.1%	19.9%	[1-0.48 2]
275	H	(10)	5504.79	0.630	6.5%	0.964	6.5%	65.0	5.5%	2.693	3.6%	3.02%	23.1%	56.9%	20.0%	[1-0.48 2]
276	H	(10)	5524.49	0.636	6.5%	0.976	6.5%	65.6	5.4%	2.694	3.6%	3.02%	23.2%	56.7%	20.1%	[1-0.51 2]
277	H	(10)	5544.19	0.636	6.9%	0.980	6.9%	65.6	5.9%	2.693	3.6%	3.01%	23.2%	56.6%	20.2%	[1-0.49 2]
278	H	(10)	5565.03	0.640	7.1%	0.989	7.1%	66.1	6.1%	2.691	3.6%	3.00%	23.2%	56.6%	20.2%	[1-0.48 2]
279	H	(10)	5584.74	0.634	7.2%	0.984	7.2%	65.6	6.3%	2.686	3.6%	3.00%	23.1%	56.9%	20.0%	[1-0.46 2]
280	H	(10)	5604.46	0.634	7.2%	0.987	7.2%	65.6	6.3%	2.684	3.6%	3.00%	23.0%	57.1%	19.9%	[1-0.44 2]
281	H	(10)	5625.33	0.628	6.9%	0.981	6.9%	65.1	5.9%	2.678	3.6%	2.99%	22.8%	57.4%	19.8%	[1-0.41 2]
282	H	(10)	5645.04	0.630	6.8%	0.987	6.8%	65.3	5.8%	2.677	3.6%	2.99%	22.6%	57.7%	19.7%	[1-0.38 2]
283	H	(10)	5664.75	0.624	6.6%	0.981	6.6%	64.8	5.6%	2.672	3.6%	2.98%	22.5%	57.8%	19.7%	[1-0.36 2]
284	H	(10)	5684.48	0.625	6.7%	0.986	6.7%	65.0	5.6%	2.671	3.6%	2.97%	22.4%	57.9%	19.8%	[1-0.36 2]
285	H	(10)	5705.36	0.626	6.7%	0.992	6.7%	65.2	5.7%	2.668	3.6%	2.97%	22.3%	57.8%	19.9%	[1-0.38 2]
286	H	(10)	5725.08	0.628	7.1%	0.999	7.1%	65.6	6.1%	2.662	3.6%	2.97%	22.3%	57.8%	19.9%	[1-0.38 2]
287	H	(10)	5744.78	0.633	6.8%	1.010	6.8%	66.1	5.8%	2.662	3.6%	2.96%	22.5%	57.3%	20.2%	[1-0.37 2]
288	H	(10)	5764.50	0.638	7.1%	1.022	7.1%	66.6	6.1%	2.662	3.6%	2.96%	22.7%	57.0%	20.3%	[1-0.38 2]
289	H	(10)	5785.36	0.647	7.2%	1.040	7.2%	67.5	6.2%	2.662	3.6%	2.96%	22.6%	56.9%	20.5%	[1-0.37 2]
290	H	(10)	5805.08	0.652	7.4%	1.051	7.4%	67.7	6.4%	2.673	3.6%	2.95%	22.8%	56.7%	20.5%	[1-0.39 2]
291	H	(10)	5824.79	0.650	7.2%	1.052	7.2%	67.6	6.3%	2.672	3.6%	2.94%	22.9%	56.5%	20.6%	[1-0.39 2]
292	H	(10)	5844.50	0.644	7.3%	1.045	7.3%	66.9	6.4%	2.673	3.6%	2.94%	23.1%	56.6%	20.4%	[1-0.40 2]
293	H	(10)	5865.38	0.642	7.1%	1.046	7.1%	66.7	6.2%	2.674	3.6%	2.93%	23.1%	56.5%	20.4%	[1-0.38 2]
294	H	(10)	5885.08	0.634	7.1%	1.036	7.1%	66.1	6.1%	2.666	3.6%	2.93%	23.2%	56.6%	20.2%	[1-0.34 2]
295	H	(10)	5904.81	0.626	7.3%	1.026	7.3%	65.3	6.4%	2.662	3.5%	2.92%	23.2%	56.8%	20.1%	[1-0.31 2]
296	H	(10)	5924.53	0.619	7.6%	1.018	7.6%	64.7	6.7%	2.656	3.5%	2.92%	23.1%	57.0%	19.9%	[1-0.30 2]
297	H	(10)	5945.41	0.619	8.0%	1.022	8.0%	64.5	7.1%	2.664	3.5%	2.91%	22.9%	57.3%	19.8%	[1-0.34 2]
298	H	(10)	5965.11	0.620	8.0%	1.028	8.0%	64.7	7.2%	2.663	3.5%	2.90%	22.8%	57.4%	19.8%	[1-0.34 2]
299	H	(10)	5984.82	0.628	7.8%	1.044	7.8%	65.2	7.0%	2.676	3.5%	2.90%	22.8%	57.4%	19.8%	[1-0.37 2]
300	H	(10)	6004.52	0.635	7.4%	1.060	7.4%	65.8	6.5%	2.683	3.5%	2.90%	23.0%	57.2%	19.9%	[1-0.42 2]
301	H	(10)	6025.39	0.643	7.0%	1.077	7.0%	66.6	6.1%	2.685	3.5%	2.89%	23.0%	56.9%	20.1%	[1-0.40 2]
302	H	(10)	6045.08	0.643	6.7%	1.079	6.7%	66.7	5.8%	2.677	3.5%	2.89%	23.0%	56.8%	20.2%	[1-0.38 2]
303	H	(10)	6064.81	0.645	6.7%	1.086	6.7%	66.8	5.7%	2.680	3.5%	2.88%	23.0%	56.7%	20.2%	[1-0.41 2]
304	H	(10)	6085.68	0.639	6.8%	1.080	6.8%	66.2	5.8%	2.680	3.5%	2.88%	23.2%	56.8%	20.0%	[1-0.44 2]
305	H	(10)	6105.39	0.637	6.9%	1.081	6.9%	66.2	6.0%	2.676	3.5%	2.87%	23.1%	56.8%	20.1%	[1-0.46 2]
306	H	(10)	6125.13	0.642	7.1%	1.093	7.1%	66.5	6.2%	2.684	3.5%	2.87%	23.3%	56.7%	20.0%	[1-0.48 2]
307	H	(10)	6144.86	0.650	7.0%	1.109	7.0%	67.1	6.0%	2.690	3.5%	2.86%	23.2%	56.7%	20.0%	[1-0.48 2]
308	H	(10)	6165.73	0.649	6.9%	1.111	6.9%	67.0	6.0%	2.688	3.5%	2.86%	23.3%	56.6%	20.1%	[1-0.43 2]
309	H	(10)	6185.45	0.644	6.8%	1.107	6.8%	66.7	5.9%	2.681	3.5%	2.85%	23.1%	56.6%	20.2%	[1-0.41 2]
310	H	(10)	6205.18	0.639	6.9%	1.101	6.9%	66.2	6.0%	2.680	3.5%	2.85%	23.2%	56.8%	20.0%	[1-0.42 2]
311	H	(10)	6224.90	0.634	6.9%	1.096	6.9%	65.8	5.9%	2.676	3.5%	2.84%	23.1%	56.9%	20.0%	[1-0.40 2]
312	H	(10)	6245.76	0.631	7.0%	1.095	7.0%	65.7	6.0%	2.670	3.5%	2.84%	23.0%	56.8%	20.2%	[1-0.39 2]
313	H	(10)	6265.46	0.631	6.9%	1.098	6.9%	65.6	6.0%	2.672	3.5%	2.83%	23.2%	56.7%	20.1%	[1-0.41 2]
314	H	(10)	6285.17	0.636	6.9%	1.110	6.9%	66.1	6.0%	2.672	3.5%	2.83%	23.3%	56.5%	20.2%	[1-0.42 2]
315	H	(10)	6304.88	0.650	6.6%	1.138	6.6%	67.4	5.6%	2.680	3.5%	2.83%	23.2%	56.1%	20.6%	[1-0.44 2]
316	H	(10)	6325.75	0.652	6.3%	1.146	6.3%	67.8	5.3%	2.672	3.5%	2.82%	23.2%	56.0%	20.8%	[1-0.39 2]
317	H	(10)	6345.46	0.643	6.3%	1.134	6.3%	66.7	5.3%	2.678	3.5%	2.82%	23.6%	56.2%	20.2%	[1-0.39 2]
318	H	(10)	6365.17	0.642	6.3%	1.135	6.3%	66.7	5.3%	2.673	3.5%	2.81%	23.5%	56.5%	20.0%	[1-0.35 2]
319	H	(10)	6384.87	0.646	6.3%	1.145	6.3%	67.0	5.2%	2.675	3.5%	2.81%	23.3%	56.7%	20.0%	[1-0.35 2]
320	H	(10)	6405.75	0.639	6.5%	1.137	6.5%	66.3	5.6%	2.677	3.4%	2.80%	23.2%	57.0%	19.8%	[1-0.38 2]
321	H	(10)	6425.48	0.632	6.6%	1.128	6.6%	65.5	5.7%	2.681	3.4%	2.80%	23.3%	57.2%	19.5%	[1-0.40 2]
322	H	(10)	6445.20	0.632	6.9%	1.132	6.9%	65.5	5.9%	2.679	3.4%	2.79%	23.3%	57.1%	19.6%	[1-0.41 2]
323	H	(10)	6464.93	0.630	6.8%	1.131	6.8%	65.2	5.9%	2.685	3.4%	2.79%	23.3%	57.1%	19.5%	[1-0.41 2]
324	H	(10)	6485.81	0.625	6.7%	1.125	6.7%	64.6	5.8%	2.687	3.4%	2.78%	23.5%	57.2%	19.3%	[1-0.37 2]
325	H	(10)	6505.52	0.627	6.6%	1.133	6.6%	64.7	5.6%	2.692	3.4%	2.78%	23.6%	57.0%	19.4%	[1-0.40 2]
326	H	(10)	6525.24	0.636	6.3%	1.152	6.3%	65.3	5.3%	2.704	3.4%	2.77%	23.7%	56.7%	19.6%	[1-0.45 2]
327	H	(10)	6544.96	0.649	6.3%	1.180	6.3%	66.7	5.3%	2.704	3.4%	2.77%	23.7%	56.3%	20.0%	[1-0.43 2]
328	H	(10)	6565.84	0.664	6.5%	1.211	6.5%	68.0	5.5%	2.711	3.4%	2.76%	23.6%	56.1%	20.3%	[1-0.44 2]
329	H	(10)	6585.55	0.670	6.4%	1.225	6.4%	68.7	5.5%	2.710	3.4%	2.76%	23.6%	55.8%	20.7%	[1-0.40 2]
330	H	(10)	6605.26	0.668	6.3%	1.226	6.3%	68.6	5.3%	2.706	3.4%	2.75%	23.5%	55.8%	20.7%	[1-0.40 2]
331	H	(10)	6624.98	0.673	6.5%	1.239	6.5%	69.2	5.5%	2.703	3.4%	2.75%	23.1%	56.1%	20.8%	[1-0.42 2]
332	H	(10)	6645.91	0.665	6.3%	1.227	6.3%	68.5	5.3%	2.696	3.4%	2.75%	23.1%	56.3%	20.6%	[1-0.42 2]
333	H	(10)	6665.62	0.658	6.2%	1.218	6.2%	67.9	5.2%	2.692	3.4%	2.74%	23.2%	56.2%	20.5%	[1-0.43 2]
334	H	(10)	6685.32	0.662	6.2%	1.229	6.2%	68.4	5.2%	2.689	3.4%	2.74%	23.0%	56.5%	20.5%	[1-0.41 2]
335	H	(10)	6705.04	0.656	6.5%	1.222	6.5%	67.8	5.6%	2.687	3.4%	2.73%	23.2%	56.6%	20.2%	[1-0.39 2]
336	H	(10)	6725.88	0.648	6.7%	1.211	6.7%	66.9	5.7%	2.690	3.4%	2.73%	23.2%	56.6%	20.1%	[1-0.40 2]
337	H	(10)	6745.59	0.644	6.6%	1.206	6.6%	66.6	5.6%	2.687	3.4%	2.73%	23.1%	57.0%	19.9%	[1-0.35 2]
338	H	(10)	6765.28	0.633	6.8%	1.189	6.8%	65.6	6.0%	2.679	3.4%	2.72%	22.9%	57.5%	19.7%	[1-0.34 2]
339	H	(10)	6786.16	0.622	7.1%	1.173	7.1%	64.6	6.3%	2.673	3.4%	2.72%	22.9%	57.4%	19.7%	[1-0.36 2]
340	H	(10)	6805.88	0.622	7.0%	1.177	7.0%	64.8	6.1%	2.669	3.4%	2.72%	22.8%	57.5%	19.6%	[1-0.36 2]
341	H	(10)	6825.60	0.621	6.9%	1.177	6.9%	64.5	6.0%	2.671	3.4%	2.71%	22.8%	57.5%	19.6%	[1-0.38 2]
342	H	(10)	6845.31	0.628	6.9%	1.194	6.9%	65.2	6.0%	2.675	3.4%	2.71%	22.8%	57.4%	19.8%	[1-0.40 2]
343	H	(10)	6866.21	0.632	6.7%	1.206	6.7%	65.5	5.8%	2.680	3.4%	2.71%	23.0%	57.1%	19.9%	[1-0.43 2]
344	H	(10)	6885.92	0.639	7.0%	1.223	7.0%	66.1	6.1%	2.686	3.4%	2.70%	23.1%	57.0%	19.9%	[1-0.44 2]
345	H	(10)	6905.63	0.646	7.0%	1.240	7.0%	66.7	6.2%	2.691	3.4%	2.70%	23.2%	56.5%	20.2%	[1-0.45 2]
346	H	(10)	6925.35	0.649	7.1%	1.248	7.1%	67.1	6.2%	2.686	3.4%	2.69%	23.3%	56.3%	20.3%	[1-0.44 2]
347	H	(10)	6946.23	0.647	7.2%	1.249	7.2%	67.0	6.4%	2.685	3.4%	2.69%	23.5%	56.1%	20.4%	[1-0.42 2]
348	H	(10)	6965.93	0.651	7.3%	1.260	7.3%	67.4	6.5%	2.682	3.4%	2.69%	23.4%	56.0%	20.6%	[1-0.36 2]
349	H	(10)	6985.64	0.647	7.3%	1.256	7.3%	67.1	6.5%	2.682	3.4%	2.68%	23.4%	56.1%	20.5%	[1-0.35 2]
350	H	(10)	7006.51	0.639	7.3%	1.244	7.3%	66.3	6.5%	2.677	3.4%	2.68%	23.3%	56.5%	20.2%	[1-0.35 2]
