[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
351	L	(3)	7168.12	0.011	32.4%	0.021	32.4%	120.9	8.5%	0.025	31.3%	30.00%	53.0%	18.2%	28.8%	[1-0.43 0]
352	L	(3)	7187.82	0.011	32.0%	0.021	32.0%	117.5	8.6%	0.025	30.8%	29.71%	54.3%	17.7%	28.1%	[1-0.43 0]
353	L	(3)	7207.50	0.011	32.1%	0.021	32.1%	117.2	8.5%	0.025	30.9%	29.71%	54.5%	17.6%	27.9%	[1-0.43 0]
354	L	(3)	7227.20	0.010	32.2%	0.021	32.2%	116.6	8.6%	0.025	31.0%	29.71%	54.2%	18.1%	27.7%	[1-0.43 0]
355	L	(3)	7248.06	0.010	32.3%	0.021	32.3%	115.1	8.6%	0.025	31.1%	29.71%	55.7%	17.0%	27.3%	[1-0.43 0]
356	L	(3)	7267.75	0.010	32.4%	0.020	32.4%	111.1	8.4%	0.025	31.3%	29.71%	54.1%	19.6%	26.3%	[1-0.43 0]
357	L	(3)	7287.45	0.010	32.4%	0.020	32.4%	111.5	8.2%	0.025	31.3%	29.71%	54.3%	19.4%	26.3%	[1-0.43 0]
358	L	(3)	7308.28	0.011	32.1%	0.022	32.1%	119.3	8.2%	0.025	31.0%	29.57%	54.8%	17.0%	28.2%	[1-0.43 0]
359	L	(3)	7327.99	0.012	32.0%	0.024	32.0%	127.0	8.6%	0.025	30.9%	29.57%	55.5%	14.4%	30.1%	[1-0.43 0]
360	L	(3)	7347.70	0.012	31.3%	0.025	31.3%	128.6	8.4%	0.026	30.1%	29.24%	54.9%	14.6%	30.5%	[1-0.43 0]
361	L	(3)	7367.43	0.012	31.3%	0.025	31.3%	130.1	8.4%	0.026	30.2%	29.24%	55.2%	13.9%	30.9%	[1-0.43 0]
362	L	(3)	7388.31	0.012	31.4%	0.025	31.4%	132.1	8.4%	0.026	30.2%	29.24%	54.7%	14.0%	31.4%	[1-0.43 0]
363	L	(3)	7408.01	0.012	31.6%	0.024	31.6%	126.0	8.4%	0.025	30.4%	29.24%	53.4%	16.7%	29.9%	[1-0.43 0]
364	L	(3)	7427.71	0.012	31.3%	0.024	31.3%	126.0	8.3%	0.026	30.2%	29.07%	54.3%	15.8%	29.9%	[1-0.43 0]
365	L	(3)	7447.43	0.013	31.3%	0.026	31.3%	134.2	8.3%	0.026	30.1%	29.07%	54.2%	13.8%	32.0%	[1-0.43 0]
366	L	(3)	7468.30	0.014	31.2%	0.030	31.2%	148.8	8.8%	0.027	29.9%	28.92%	54.2%	10.7%	35.1%	[1-0.43 0]
367	L	(3)	7488.00	0.016	31.4%	0.034	31.4%	163.1	9.5%	0.028	29.9%	28.92%	53.6%	8.3%	38.0%	[1-0.43 0]
368	L	(3)	7507.69	0.018	31.7%	0.037	31.7%	174.8	10.6%	0.028	29.8%	28.92%	54.5%	4.7%	40.8%	[1-0.43 0]
369	L	(3)	7528.55	0.019	32.0%	0.040	32.0%	184.3	11.5%	0.028	29.9%	28.92%	52.2%	4.9%	42.9%	[1-0.43 0]
370	L	(3)	7548.24	0.020	32.1%	0.042	32.1%	192.9	11.6%	0.029	29.9%	28.92%	50.7%	4.9%	44.4%	[1-0.43 0]
371	L	(3)	7567.93	0.020	32.3%	0.042	32.3%	194.0	12.3%	0.029	29.9%	28.92%	50.5%	5.0%	44.5%	[1-0.43 0]
372	L	(3)	7587.63	0.020	32.4%	0.043	32.4%	194.8	12.4%	0.029	29.9%	28.92%	50.6%	4.8%	44.6%	[1-0.43 0]
373	L	(3)	7608.53	0.021	32.0%	0.044	32.0%	196.7	11.5%	0.029	29.9%	28.92%	50.4%	4.9%	44.7%	[1-0.43 0]
374	L	(3)	7628.22	0.021	31.8%	0.045	31.8%	196.5	11.3%	0.030	29.8%	28.92%	50.9%	4.8%	44.3%	[1-0.43 0]
375	L	(3)	7647.92	0.021	32.4%	0.044	32.4%	193.0	12.7%	0.030	29.7%	28.92%	52.0%	4.6%	43.5%	[1-0.43 0]
376	L	(3)	7668.79	0.020	32.7%	0.043	32.7%	190.3	13.6%	0.030	29.8%	28.92%	52.7%	4.3%	42.9%	[1-0.43 0]
377	L	(3)	7688.50	0.020	32.8%	0.043	32.8%	188.0	13.7%	0.029	29.8%	28.92%	53.1%	4.3%	42.6%	[1-0.43 0]
378	L	(3)	7708.21	0.019	33.3%	0.041	33.3%	181.8	14.8%	0.029	29.8%	28.92%	54.7%	3.9%	41.4%	[1-0.43 0]
379	L	(3)	7727.91	0.018	33.3%	0.038	33.3%	173.9	14.9%	0.029	29.8%	28.92%	56.4%	3.6%	40.0%	[1-0.43 0]
380	L	(3)	7748.77	0.018	33.2%	0.039	33.2%	174.1	14.9%	0.029	29.7%	28.78%	56.7%	3.2%	40.1%	[1-0.43 0]
381	L	(3)	7768.49	0.017	33.1%	0.037	33.1%	167.4	14.8%	0.029	29.6%	28.66%	58.5%	2.6%	38.9%	[1-0.43 0]
382	L	(3)	7788.19	0.017	32.6%	0.037	32.6%	165.1	14.7%	0.029	29.1%	28.37%	58.9%	2.7%	38.4%	[1-0.43 0]
383	L	(3)	7807.91	0.018	32.3%	0.038	32.3%	169.5	13.8%	0.029	29.2%	28.37%	57.2%	3.6%	39.2%	[1-0.43 0]
384	L	(3)	7828.78	0.018	32.4%	0.038	32.4%	170.6	14.0%	0.029	29.3%	28.37%	55.7%	4.9%	39.4%	[1-0.43 0]
385	L	(3)	7848.46	0.017	32.0%	0.037	32.0%	167.4	12.8%	0.028	29.3%	28.37%	55.0%	6.2%	38.7%	[1-0.43 0]
386	L	(3)	7868.17	0.017	31.8%	0.038	31.8%	172.8	12.4%	0.028	29.3%	28.37%	52.9%	7.2%	39.9%	[1-0.43 0]
387	L	(3)	7889.02	0.017	31.9%	0.037	31.9%	171.4	12.6%	0.028	29.3%	28.37%	53.1%	7.2%	39.7%	[1-0.43 0]
388	L	(3)	7908.71	0.017	32.3%	0.036	32.3%	166.7	13.4%	0.027	29.3%	28.37%	54.5%	6.6%	38.9%	[1-0.43 0]
389	L	(3)	7928.41	0.017	32.6%	0.037	32.6%	167.8	14.1%	0.028	29.4%	28.37%	55.3%	5.6%	39.0%	[1-0.43 0]
390	L	(3)	7948.12	0.017	33.1%	0.037	33.1%	166.2	15.1%	0.028	29.4%	28.37%	56.6%	4.7%	38.7%	[1-0.43 0]
391	L	(3)	7969.02	0.017	32.8%	0.037	32.8%	165.7	14.4%	0.028	29.4%	28.37%	57.2%	4.3%	38.5%	[1-0.43 0]
392	L	(3)	7988.73	0.017	32.5%	0.038	32.5%	167.9	13.9%	0.028	29.4%	28.37%	56.9%	4.2%	38.9%	[1-0.43 0]
393	L	(3)	8008.46	0.017	32.3%	0.038	32.3%	169.8	13.4%	0.028	29.4%	28.37%	55.1%	5.6%	39.3%	[1-0.43 0]
394	L	(3)	8028.16	0.017	31.7%	0.038	31.7%	172.6	11.8%	0.028	29.4%	28.37%	53.8%	6.3%	39.9%	[1-0.43 0]
395	L	(3)	8049.02	0.018	31.0%	0.039	31.0%	176.8	10.5%	0.028	29.2%	28.26%	52.5%	6.7%	40.8%	[1-0.43 0]
396	L	(3)	8068.74	0.018	30.9%	0.040	30.9%	177.4	10.1%	0.028	29.2%	28.26%	52.3%	6.8%	40.9%	[1-0.43 0]
397	L	(3)	8088.44	0.018	31.1%	0.040	31.1%	178.3	10.4%	0.028	29.3%	28.26%	52.3%	6.5%	41.2%	[1-0.43 0]
398	L	(3)	8109.31	0.018	30.7%	0.041	30.7%	177.3	10.4%	0.029	28.9%	28.07%	54.4%	4.8%	40.8%	[1-0.43 0]
399	L	(3)	8129.01	0.018	31.0%	0.041	31.0%	173.7	10.9%	0.029	29.0%	28.07%	56.7%	3.4%	40.0%	[1-0.43 0]
400	L	(3)	8148.69	0.018	31.1%	0.041	31.1%	171.2	10.9%	0.029	29.1%	28.07%	58.3%	2.4%	39.3%	[1-0.43 0]
401	L	(3)	8168.40	0.018	31.3%	0.040	31.3%	167.8	11.4%	0.029	29.1%	28.07%	59.5%	2.0%	38.5%	[1-0.43 0]
402	L	(3)	8189.28	0.018	31.1%	0.040	31.1%	165.2	10.8%	0.029	29.1%	28.07%	60.7%	1.5%	37.8%	[1-0.43 0]
403	L	(3)	8208.97	0.017	31.0%	0.039	31.0%	160.1	11.7%	0.029	28.7%	27.82%	60.2%	3.2%	36.6%	[1-0.43 0]
404	L	(3)	8228.67	0.017	30.8%	0.038	30.8%	159.3	11.4%	0.029	28.6%	27.72%	59.1%	4.5%	36.5%	[1-0.43 0]
405	L	(3)	8248.39	0.017	30.8%	0.038	30.8%	159.6	11.6%	0.029	28.6%	27.72%	58.0%	5.5%	36.5%	[1-0.43 0]
406	L	(3)	8269.26	0.016	31.0%	0.038	31.0%	159.8	11.9%	0.028	28.6%	27.72%	56.8%	6.8%	36.5%	[1-0.43 0]
407	L	(3)	8288.96	0.015	31.4%	0.036	31.4%	154.4	12.8%	0.028	28.6%	27.72%	56.5%	8.2%	35.3%	[1-0.43 0]
408	L	(3)	8308.68	0.016	30.8%	0.037	30.8%	158.1	11.3%	0.028	28.6%	27.72%	56.4%	7.4%	36.2%	[1-0.43 0]
409	L	(3)	8329.55	0.016	31.2%	0.036	31.2%	155.3	12.1%	0.028	28.7%	27.72%	57.7%	6.6%	35.6%	[1-0.43 0]
410	L	(3)	8349.24	0.015	31.1%	0.036	31.1%	154.3	11.9%	0.028	28.7%	27.72%	57.4%	7.1%	35.4%	[1-0.43 0]
411	L	(3)	8368.93	0.015	31.2%	0.034	31.2%	149.6	12.2%	0.027	28.7%	27.72%	57.6%	8.0%	34.4%	[1-0.43 0]
412	L	(3)	8388.62	0.015	30.8%	0.035	30.8%	153.8	11.3%	0.027	28.7%	27.72%	57.1%	7.5%	35.3%	[1-0.43 0]
413	L	(3)	8409.50	0.015	30.5%	0.034	30.5%	146.2	11.5%	0.028	28.3%	27.47%	58.2%	8.1%	33.7%	[1-0.43 0]
414	L	(3)	8429.20	0.014	30.2%	0.032	30.2%	139.5	10.3%	0.027	28.4%	27.47%	57.7%	9.9%	32.3%	[1-0.43 0]
415	L	(3)	8448.89	0.013	30.4%	0.032	30.4%	137.3	10.7%	0.027	28.5%	27.47%	59.6%	8.5%	31.9%	[1-0.43 0]
416	L	(3)	8469.78	0.013	30.2%	0.030	30.2%	132.2	9.6%	0.027	28.6%	27.47%	61.1%	8.0%	30.9%	[1-0.43 0]
417	L	(3)	8489.47	0.012	30.2%	0.028	30.2%	122.7	9.4%	0.027	28.7%	27.47%	61.3%	9.7%	28.9%	[1-0.43 0]
418	L	(3)	8509.15	0.012	30.2%	0.029	30.2%	129.5	10.0%	0.027	28.5%	27.38%	59.7%	9.9%	30.3%	[1-0.43 0]
419	L	(3)	8528.84	0.014	30.5%	0.032	30.5%	139.9	11.0%	0.027	28.4%	27.38%	58.4%	9.0%	32.5%	[1-0.43 0]
420	L	(3)	8549.72	0.014	30.2%	0.032	30.2%	143.6	10.5%	0.026	28.4%	27.38%	55.2%	11.5%	33.3%	[1-0.43 0]
421	L	(3)	8569.43	0.015	29.9%	0.035	29.9%	152.3	10.7%	0.027	27.9%	27.16%	54.1%	10.8%	35.1%	[1-0.43 0]
422	L	(3)	8589.14	0.016	29.8%	0.038	29.8%	162.5	10.8%	0.028	27.8%	27.07%	53.5%	9.2%	37.3%	[1-0.43 0]
423	L	(3)	8610.02	0.017	30.3%	0.040	30.3%	166.3	11.4%	0.028	28.0%	27.07%	53.4%	8.4%	38.3%	[1-0.43 0]
424	L	(3)	8629.74	0.017	30.1%	0.040	30.1%	166.7	10.6%	0.028	28.2%	27.07%	53.5%	8.2%	38.3%	[1-0.43 0]
425	L	(3)	8649.45	0.017	30.2%	0.040	30.2%	167.0	10.7%	0.028	28.3%	27.07%	54.7%	6.8%	38.4%	[1-0.43 0]
426	L	(3)	8669.14	0.017	30.4%	0.041	30.4%	168.3	11.2%	0.028	28.3%	27.07%	54.8%	6.5%	38.7%	[1-0.43 0]
427	L	(3)	8690.01	0.017	30.7%	0.040	30.7%	168.0	11.7%	0.028	28.4%	27.07%	54.7%	6.6%	38.8%	[1-0.43 0]
428	L	(3)	8709.71	0.017	30.9%	0.042	30.9%	169.5	11.1%	0.028	28.9%	26.87%	54.8%	6.1%	39.1%	[1-0.43 0]
429	L	(3)	8729.42	0.018	31.3%	0.043	31.3%	172.4	11.3%	0.029	29.2%	26.68%	54.4%	5.8%	39.7%	[1-0.43 0]
430	L	(3)	8749.12	0.018	31.8%	0.044	31.8%	170.8	11.9%	0.029	29.4%	26.51%	55.7%	4.8%	39.5%	[1-0.43 0]
431	L	(3)	8769.98	0.018	32.0%	0.045	32.0%	173.2	11.2%	0.029	30.0%	26.51%	55.6%	4.4%	40.0%	[1-0.43 0]
432	L	(3)	8789.67	0.018	32.5%	0.045	32.5%	171.3	11.2%	0.030	30.5%	26.51%	57.4%	3.0%	39.6%	[1-0.43 0]
433	L	(3)	8809.37	0.018	32.6%	0.045	32.6%	170.4	12.0%	0.030	30.4%	26.51%	58.1%	2.6%	39.4%	[1-0.43 0]
434	L	(3)	8830.22	0.018	32.5%	0.044	32.5%	167.9	12.0%	0.030	30.2%	26.51%	58.9%	2.3%	38.8%	[1-0.43 0]
435	L	(3)	8849.91	0.018	32.4%	0.044	32.4%	168.6	11.7%	0.030	30.2%	26.51%	58.7%	2.3%	39.0%	[1-0.43 0]
436	L	(3)	8869.60	0.018	32.4%	0.044	32.4%	166.1	11.8%	0.030	30.2%	26.51%	59.7%	1.9%	38.5%	[1-0.43 0]
437	L	(3)	8889.30	0.018	32.3%	0.045	32.3%	169.4	11.4%	0.030	30.2%	26.51%	58.7%	2.1%	39.2%	[1-0.43 0]
438	L	(3)	8910.18	0.018	31.9%	0.045	31.9%	169.7	10.8%	0.030	30.0%	26.40%	58.8%	2.0%	39.2%	[1-0.43 0]
439	L	(3)	8929.91	0.019	32.4%	0.046	32.4%	170.1	11.8%	0.030	30.2%	26.40%	59.4%	1.3%	39.2%	[1-0.43 0]
440	L	(3)	8949.62	0.019	32.9%	0.046	32.9%	170.6	12.6%	0.030	30.3%	26.21%	59.0%	1.3%	39.6%	[1-0.43 0]
441	L	(3)	8969.34	0.019	33.0%	0.047	33.0%	173.3	13.3%	0.030	30.2%	26.04%	58.0%	1.7%	40.3%	[1-0.43 0]
442	L	(3)	8990.21	0.019	33.5%	0.047	33.5%	174.6	14.0%	0.030	30.4%	26.04%	57.2%	2.0%	40.7%	[1-0.43 0]
443	L	(3)	9009.93	0.019	32.9%	0.048	32.9%	175.3	14.4%	0.030	29.6%	25.87%	56.6%	2.6%	40.9%	[1-0.43 0]
444	L	(3)	9029.64	0.019	31.8%	0.049	31.8%	177.3	13.2%	0.030	28.9%	25.72%	55.6%	3.1%	41.4%	[1-0.43 0]
445	L	(3)	9049.34	0.020	30.5%	0.050	30.5%	180.0	11.9%	0.031	28.0%	25.72%	54.9%	3.5%	41.6%	[1-0.43 0]
446	L	(3)	9070.20	0.020	30.3%	0.050	30.3%	179.6	12.1%	0.031	27.8%	25.72%	55.1%	3.4%	41.5%	[1-0.43 0]
447	L	(3)	9089.91	0.020	29.6%	0.050	29.6%	178.8	11.2%	0.031	27.4%	25.72%	55.6%	3.2%	41.2%	[1-0.43 0]
448	L	(3)	9109.62	0.020	29.5%	0.050	29.5%	178.6	11.0%	0.031	27.4%	25.72%	55.7%	3.2%	41.1%	[1-0.43 0]
449	L	(3)	9130.46	0.019	29.9%	0.049	29.9%	177.3	11.6%	0.031	27.5%	25.72%	56.1%	3.0%	40.9%	[1-0.43 0]
450	L	(3)	9150.14	0.019	30.1%	0.049	30.1%	174.1	11.8%	0.031	27.6%	25.72%	57.4%	2.3%	40.3%	[1-0.43 0]
451	L	(3)	9169.85	0.019	30.0%	0.049	30.0%	174.2	11.6%	0.030	27.6%	25.72%	57.3%	2.4%	40.4%	[1-0.43 0]
452	L	(3)	9189.55	0.019	29.9%	0.049	29.9%	175.0	11.7%	0.030	27.5%	25.72%	56.7%	2.8%	40.5%	[1-0.43 0]
453	L	(3)	9210.44	0.019	30.0%	0.050	30.0%	175.9	11.6%	0.031	27.7%	25.64%	56.5%	2.9%	40.6%	[1-0.43 0]
454	L	(3)	9230.15	0.019	30.0%	0.050	30.0%	176.9	11.3%	0.030	27.8%	25.64%	55.4%	3.8%	40.7%	[1-0.43 0]
455	L	(3)	9249.89	0.020	30.2%	0.050	30.2%	178.8	11.2%	0.030	28.1%	25.64%	54.4%	4.5%	41.1%	[1-0.43 0]
456	L	(3)	9269.61	0.019	30.9%	0.049	30.9%	176.2	11.3%	0.030	28.7%	25.64%	55.1%	4.3%	40.6%	[1-0.43 0]
457	L	(3)	9290.48	0.019	31.5%	0.048	31.5%	173.7	11.5%	0.030	29.3%	25.64%	55.8%	4.1%	40.1%	[1-0.43 0]
458	L	(3)	9310.19	0.018	31.7%	0.048	31.7%	172.2	11.7%	0.030	29.4%	25.64%	56.2%	3.9%	39.8%	[1-0.43 0]
459	L	(3)	9329.90	0.018	31.9%	0.048	31.9%	171.6	11.9%	0.030	29.6%	25.64%	57.0%	3.4%	39.6%	[1-0.43 0]
460	L	(3)	9350.77	0.019	32.1%	0.048	32.1%	172.4	12.0%	0.030	29.8%	25.54%	57.4%	2.7%	39.9%	[1-0.43 0]
461	L	(3)	9370.46	0.020	31.7%	0.051	31.7%	178.3	11.6%	0.031	29.5%	25.40%	56.3%	2.8%	40.9%	[1-0.43 0]
462	L	(3)	9390.15	0.020	31.8%	0.053	31.8%	181.9	11.4%	0.031	29.6%	25.40%	55.7%	2.7%	41.6%	[1-0.43 0]
463	L	(3)	9409.86	0.020	32.0%	0.053	32.0%	183.0	11.4%	0.031	29.9%	25.40%	55.7%	2.3%	42.0%	[1-0.43 0]
464	L	(3)	9430.72	0.021	31.3%	0.054	31.3%	183.0	11.0%	0.031	29.3%	25.19%	55.4%	2.4%	42.1%	[1-0.43 0]
465	L	(3)	9450.42	0.020	30.9%	0.053	30.9%	183.3	11.1%	0.031	28.8%	25.19%	54.5%	3.3%	42.2%	[1-0.43 0]
466	L	(3)	9470.13	0.020	30.3%	0.053	30.3%	182.5	10.5%	0.030	28.4%	25.19%	53.8%	4.0%	42.1%	[1-0.43 0]
467	L	(3)	9489.85	0.020	30.1%	0.053	30.1%	182.4	10.6%	0.031	28.2%	25.19%	54.0%	3.9%	42.1%	[1-0.43 0]
468	L	(3)	9510.72	0.020	29.4%	0.053	29.4%	185.2	10.3%	0.030	27.6%	25.19%	52.3%	5.1%	42.6%	[1-0.43 0]
469	L	(3)	9530.43	0.020	29.3%	0.054	29.3%	187.1	10.1%	0.030	27.5%	25.19%	51.5%	5.5%	43.0%	[1-0.43 0]
470	L	(3)	9550.14	0.021	28.7%	0.055	28.7%	189.6	9.9%	0.030	27.0%	25.03%	49.9%	6.6%	43.5%	[1-0.43 0]
471	L	(3)	9569.88	0.020	28.6%	0.054	28.6%	188.8	10.0%	0.030	26.8%	25.03%	49.6%	7.1%	43.4%	[1-0.43 0]
472	L	(3)	9590.80	0.020	28.2%	0.053	28.2%	189.8	9.9%	0.029	26.5%	25.03%	48.2%	8.2%	43.6%	[1-0.43 0]
473	L	(3)	9610.51	0.020	28.1%	0.053	28.1%	187.9	9.6%	0.029	26.5%	25.03%	48.9%	7.9%	43.3%	[1-0.43 0]
474	L	(3)	9630.22	0.020	27.9%	0.053	27.9%	188.3	9.3%	0.029	26.3%	25.03%	48.1%	8.6%	43.3%	[1-0.43 0]
475	L	(3)	9649.94	0.020	28.0%	0.052	28.0%	187.5	9.8%	0.029	26.3%	25.03%	48.2%	8.6%	43.2%	[1-0.43 0]
476	L	(3)	9670.80	0.019	28.1%	0.052	28.1%	187.1	9.8%	0.029	26.3%	25.03%	48.5%	8.4%	43.1%	[1-0.43 0]
477	L	(3)	9690.51	0.020	27.8%	0.053	27.8%	189.4	9.6%	0.029	26.1%	24.94%	47.6%	8.8%	43.6%	[1-0.43 0]
478	L	(3)	9710.20	0.020	27.3%	0.054	27.3%	191.3	9.6%	0.029	25.6%	24.75%	45.7%	10.2%	44.1%	[1-0.43 0]
479	L	(3)	9731.07	0.020	27.5%	0.054	27.5%	191.0	9.9%	0.029	25.6%	24.75%	46.0%	9.8%	44.1%	[1-0.43 0]
480	L	(3)	9750.77	0.020	27.5%	0.054	27.5%	190.4	9.7%	0.029	25.7%	24.75%	46.5%	9.4%	44.1%	[1-0.43 0]
481	L	(3)	9770.47	0.020	27.5%	0.053	27.5%	191.2	10.0%	0.029	25.6%	24.75%	45.5%	10.1%	44.4%	[1-0.43 0]
482	L	(3)	9790.17	0.019	27.6%	0.052	27.6%	190.0	10.3%	0.028	25.6%	24.75%	44.7%	11.0%	44.3%	[1-0.43 0]
483	L	(3)	9811.13	0.019	27.5%	0.053	27.5%	192.7	10.1%	0.028	25.6%	24.75%	43.9%	11.3%	44.8%	[1-0.43 0]
484	L	(3)	9830.83	0.020	27.5%	0.054	27.5%	195.3	9.9%	0.028	25.6%	24.75%	42.9%	11.7%	45.3%	[1-0.43 0]
485	L	(3)	9850.54	0.020	27.5%	0.054	27.5%	195.8	10.0%	0.028	25.6%	24.75%	42.6%	12.0%	45.4%	[1-0.43 0]
486	L	(3)	9870.24	0.020	27.3%	0.054	27.3%	196.9	9.6%	0.028	25.6%	24.75%	42.5%	12.0%	45.5%	[1-0.43 0]
487	L	(3)	9891.12	0.020	27.2%	0.055	27.2%	197.9	9.3%	0.028	25.6%	24.75%	42.6%	11.6%	45.8%	[1-0.43 0]
488	L	(3)	9910.83	0.020	27.3%	0.054	27.3%	195.9	9.4%	0.028	25.6%	24.75%	43.1%	11.4%	45.5%	[1-0.43 0]
489	L	(3)	9930.55	0.020	27.7%	0.054	27.7%	195.1	10.4%	0.028	25.6%	24.75%	43.5%	11.2%	45.3%	[1-0.43 0]
490	L	(3)	9951.42	0.020	27.9%	0.055	27.9%	196.1	10.6%	0.028	25.8%	24.66%	44.2%	10.2%	45.6%	[1-0.43 0]
491	L	(3)	9971.14	0.020	28.0%	0.055	28.0%	196.8	10.7%	0.028	25.8%	24.66%	44.3%	9.9%	45.8%	[1-0.43 0]
492	L	(3)	9990.84	0.020	28.5%	0.057	28.5%	197.9	10.9%	0.029	26.3%	24.66%	45.8%	8.1%	46.1%	[1-0.43 0]
493	L	(3)	10010.55	0.021	28.8%	0.058	28.8%	199.8	11.0%	0.029	26.7%	24.66%	46.7%	6.9%	46.5%	[1-0.43 0]
494	L	(3)	10031.41	0.021	28.5%	0.059	28.5%	202.5	10.2%	0.029	26.6%	24.52%	45.6%	7.3%	47.2%	[1-0.43 0]
495	L	(3)	10051.14	0.022	28.3%	0.062	28.3%	210.5	10.5%	0.029	26.3%	24.52%	42.6%	8.7%	48.6%	[1-0.43 0]
496	L	(3)	10070.86	0.023	28.6%	0.063	28.6%	215.7	11.0%	0.029	26.3%	24.52%	41.0%	9.3%	49.7%	[1-0.43 0]
497	L	(3)	10090.58	0.022	28.5%	0.062	28.5%	214.2	11.3%	0.029	26.2%	24.52%	41.1%	9.5%	49.4%	[1-0.43 0]
498	L	(3)	10111.43	0.022	28.6%	0.063	28.6%	217.2	12.2%	0.029	25.9%	24.52%	39.3%	10.7%	50.0%	[1-0.43 0]
499	L	(3)	10131.15	0.023	28.6%	0.063	28.6%	219.6	12.2%	0.029	25.9%	24.52%	38.3%	11.3%	50.3%	[1-0.43 0]
500	L	(3)	10150.85	0.022	28.6%	0.061	28.6%	211.1	11.8%	0.028	26.1%	24.52%	41.4%	9.8%	48.8%	[1-0.43 0]
501	L	(3)	10170.55	0.021	28.8%	0.060	28.8%	207.1	12.0%	0.029	26.2%	24.52%	43.2%	8.9%	47.9%	[1-0.43 0]
502	L	(3)	10191.42	0.022	28.8%	0.061	28.8%	211.0	12.2%	0.029	26.0%	24.52%	41.7%	9.6%	48.7%	[1-0.43 0]
503	L	(3)	10211.14	0.021	28.4%	0.060	28.4%	207.2	11.5%	0.028	26.0%	24.52%	42.6%	9.5%	48.0%	[1-0.43 0]
504	L	(3)	10230.85	0.021	28.6%	0.060	28.6%	205.2	12.0%	0.028	26.0%	24.52%	43.1%	9.5%	47.4%	[1-0.43 0]
505	L	(3)	10251.71	0.021	28.6%	0.060	28.6%	209.6	12.4%	0.028	25.8%	24.52%	41.1%	10.5%	48.3%	[1-0.43 0]
506	L	(3)	10271.43	0.021	28.4%	0.060	28.4%	211.6	12.0%	0.028	25.7%	24.52%	39.5%	11.6%	48.9%	[1-0.43 0]
507	L	(3)	10291.15	0.021	28.1%	0.059	28.1%	210.0	11.6%	0.027	25.6%	24.52%	38.7%	12.6%	48.7%	[1-0.43 0]
508	L	(3)	10310.85	0.021	28.0%	0.060	28.0%	210.3	11.6%	0.028	25.5%	24.40%	38.9%	12.3%	48.8%	[1-0.43 0]
509	L	(3)	10331.73	0.021	28.1%	0.060	28.1%	209.4	11.4%	0.028	25.7%	24.40%	39.4%	11.7%	48.8%	[1-0.43 0]
510	L	(3)	10351.44	0.021	28.1%	0.059	28.1%	208.1	11.4%	0.027	25.6%	24.40%	39.6%	11.8%	48.6%	[1-0.43 0]
511	L	(3)	10371.16	0.021	27.8%	0.060	27.8%	210.2	10.9%	0.028	25.6%	24.40%	39.1%	12.1%	48.8%	[1-0.43 0]
512	L	(3)	10390.87	0.021	27.9%	0.061	27.9%	210.2	11.3%	0.028	25.5%	24.40%	39.8%	11.6%	48.6%	[1-0.43 0]
513	L	(3)	10411.74	0.021	27.7%	0.061	27.7%	211.1	11.0%	0.028	25.5%	24.40%	39.6%	11.6%	48.8%	[1-0.43 0]
514	L	(3)	10431.45	0.021	27.9%	0.061	27.9%	211.7	11.3%	0.028	25.5%	24.40%	39.6%	11.5%	48.9%	[1-0.43 0]
515	L	(3)	10451.15	0.021	27.7%	0.061	27.7%	212.4	10.9%	0.028	25.5%	24.40%	39.5%	11.6%	49.0%	[1-0.43 0]
516	L	(3)	10470.85	0.021	27.8%	0.060	27.8%	210.8	11.1%	0.027	25.5%	24.40%	39.6%	11.6%	48.9%	[1-0.43 0]
517	L	(3)	10491.71	0.021	27.5%	0.061	27.5%	214.5	10.4%	0.027	25.5%	24.40%	38.1%	12.3%	49.6%	[1-0.43 0]
518	L	(3)	10511.42	0.021	27.5%	0.062	27.5%	216.2	10.3%	0.027	25.5%	24.40%	37.1%	12.9%	50.0%	[1-0.43 0]
519	L	(3)	10531.14	0.021	27.3%	0.062	27.3%	217.1	9.5%	0.027	25.6%	24.40%	37.7%	12.3%	50.1%	[1-0.43 0]
520	L	(3)	10552.02	0.021	27.5%	0.062	27.5%	217.1	10.0%	0.027	25.6%	24.40%	37.2%	12.7%	50.1%	[1-0.43 0]
521	L	(3)	10571.73	0.021	27.4%	0.062	27.4%	214.0	10.0%	0.027	25.5%	24.40%	38.3%	12.4%	49.3%	[1-0.43 0]
522	L	(3)	10591.45	0.021	27.7%	0.061	27.7%	211.7	10.8%	0.027	25.5%	24.40%	39.5%	11.7%	48.8%	[1-0.43 0]
523	L	(3)	10611.20	0.021	27.4%	0.061	27.4%	209.0	10.9%	0.027	25.1%	24.23%	39.8%	11.9%	48.3%	[1-0.43 0]
524	L	(3)	10632.07	0.020	27.4%	0.059	27.4%	206.0	11.2%	0.027	25.0%	24.23%	39.3%	12.9%	47.8%	[1-0.43 0]
525	L	(3)	10651.80	0.020	27.0%	0.059	27.0%	206.3	10.1%	0.027	25.0%	24.23%	39.1%	13.0%	47.9%	[1-0.43 0]
526	L	(3)	10671.51	0.020	26.7%	0.060	26.7%	209.3	9.8%	0.027	24.9%	24.12%	37.9%	13.5%	48.6%	[1-0.43 0]
