[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
175	H	(10)	3522.23	2.768	6.8%	2.708	6.8%	83.0	6.2%	9.263	3.0%	2.17%	41.8%	35.4%	22.8%	[1-0.78 0]
176	H	(10)	3541.94	2.798	6.7%	2.753	6.7%	84.0	6.0%	9.255	3.0%	2.16%	41.8%	35.3%	22.9%	[1-0.77 0]
177	H	(10)	3562.81	2.841	7.0%	2.812	7.0%	85.2	6.3%	9.262	3.0%	2.16%	41.5%	35.2%	23.2%	[1-0.77 0]
178	H	(10)	3582.51	2.900	6.9%	2.886	6.9%	86.9	6.2%	9.266	2.9%	2.15%	41.3%	35.2%	23.5%	[1-0.77 0]
179	H	(10)	3602.22	2.892	7.1%	2.894	7.1%	87.1	6.5%	9.221	2.9%	2.15%	41.2%	35.4%	23.4%	[1-0.76 0]
180	H	(10)	3623.08	2.893	6.7%	2.912	6.7%	87.1	6.1%	9.224	2.9%	2.14%	41.1%	35.6%	23.4%	[1-0.78 0]
181	H	(10)	3642.79	2.875	6.7%	2.910	6.7%	86.7	6.0%	9.217	2.9%	2.13%	40.9%	35.6%	23.5%	[1-0.77 0]
182	H	(10)	3662.51	2.876	6.4%	2.926	6.4%	86.8	5.7%	9.203	2.9%	2.13%	41.0%	35.6%	23.3%	[1-0.76 0]
183	H	(10)	3682.22	2.870	6.2%	2.936	6.2%	86.5	5.5%	9.217	2.9%	2.12%	41.2%	35.5%	23.3%	[1-0.78 0]
184	H	(10)	3703.10	2.850	6.4%	2.932	6.4%	85.5	5.7%	9.258	2.9%	2.12%	41.5%	35.5%	23.0%	[1-0.78 0]
185	H	(10)	3722.82	2.835	6.8%	2.931	6.8%	85.0	6.1%	9.260	2.9%	2.11%	41.6%	35.4%	23.0%	[1-0.77 0]
186	H	(10)	3742.54	2.820	6.8%	2.931	6.8%	84.3	6.2%	9.286	2.9%	2.11%	41.8%	35.5%	22.7%	[1-0.76 0]
187	H	(10)	3762.25	2.772	6.8%	2.897	6.8%	82.8	6.1%	9.305	2.9%	2.10%	41.9%	35.6%	22.5%	[1-0.76 0]
188	H	(10)	3783.13	2.748	6.9%	2.887	6.9%	82.1	6.2%	9.294	2.9%	2.09%	42.0%	35.6%	22.4%	[1-0.76 0]
189	H	(10)	3802.84	2.774	6.3%	2.930	6.3%	83.2	5.6%	9.262	2.9%	2.09%	41.8%	35.6%	22.6%	[1-0.76 0]
190	H	(10)	3822.55	2.772	6.2%	2.944	6.2%	83.1	5.5%	9.262	2.9%	2.08%	41.7%	35.7%	22.6%	[1-0.74 0]
191	H	(10)	3843.43	2.759	6.3%	2.945	6.3%	82.8	5.6%	9.250	2.9%	2.08%	41.9%	35.6%	22.5%	[1-0.75 0]
192	H	(10)	3863.15	2.760	6.5%	2.962	6.5%	82.9	5.8%	9.245	2.9%	2.07%	42.0%	35.4%	22.6%	[1-0.75 0]
193	H	(10)	3882.85	2.750	6.7%	2.966	6.7%	82.7	6.0%	9.236	2.9%	2.07%	41.9%	35.6%	22.5%	[1-0.74 0]
194	H	(10)	3902.56	2.694	6.9%	2.920	6.9%	81.1	6.3%	9.231	2.9%	2.06%	42.1%	35.8%	22.1%	[1-0.74 0]
195	H	(10)	3923.45	2.651	6.8%	2.889	6.8%	79.9	6.2%	9.214	2.9%	2.06%	42.2%	35.9%	21.9%	[1-0.77 0]
196	H	(10)	3943.17	2.668	6.4%	2.923	6.4%	80.4	5.7%	9.224	2.9%	2.05%	41.9%	36.0%	22.0%	[1-0.76 0]
197	H	(10)	3962.88	2.684	6.3%	2.954	6.3%	80.8	5.6%	9.224	2.9%	2.04%	41.6%	36.4%	22.1%	[1-0.75 0]
198	H	(10)	3982.59	2.692	6.0%	2.978	6.0%	80.8	5.2%	9.250	2.9%	2.04%	41.4%	36.5%	22.1%	[1-0.76 0]
199	H	(10)	4003.46	2.722	6.0%	3.027	6.0%	81.7	5.3%	9.257	2.9%	2.03%	41.3%	36.3%	22.4%	[1-0.76 0]
200	H	(10)	4023.19	2.751	6.1%	3.074	6.1%	82.6	5.4%	9.254	2.9%	2.03%	41.2%	36.3%	22.5%	[1-0.75 0]
201	H	(10)	4042.91	2.815	6.5%	3.162	6.5%	84.4	5.8%	9.265	2.9%	2.02%	41.2%	35.9%	22.9%	[1-0.77 0]
202	H	(10)	4062.63	2.849	6.5%	3.215	6.5%	85.5	5.9%	9.257	2.8%	2.02%	41.1%	35.8%	23.1%	[1-0.77 0]
203	H	(10)	4083.51	2.826	7.1%	3.205	7.1%	84.9	6.5%	9.251	2.8%	2.01%	41.3%	35.7%	23.1%	[1-0.78 0]
204	H	(10)	4103.22	2.771	7.0%	3.159	7.0%	83.2	6.4%	9.253	2.8%	2.01%	41.5%	35.9%	22.6%	[1-0.79 0]
205	H	(10)	4122.94	2.779	6.9%	3.182	6.9%	83.4	6.3%	9.255	2.8%	2.00%	41.6%	35.7%	22.7%	[1-0.79 0]
206	H	(10)	4142.64	2.743	6.6%	3.157	6.6%	82.5	6.0%	9.237	2.8%	2.00%	41.6%	36.0%	22.4%	[1-0.78 0]
207	H	(10)	4163.52	2.719	6.7%	3.145	6.7%	81.6	6.0%	9.258	2.8%	1.99%	41.6%	36.2%	22.2%	[1-0.81 0]
208	H	(10)	4183.25	2.770	6.2%	3.219	6.2%	83.0	5.5%	9.274	2.8%	1.99%	41.7%	35.9%	22.4%	[1-0.80 0]
209	H	(10)	4202.98	2.863	6.2%	3.342	6.2%	85.5	5.6%	9.302	2.8%	1.98%	41.5%	35.5%	23.0%	[1-0.81 0]
210	H	(10)	4222.71	2.839	6.3%	3.330	6.3%	84.8	5.6%	9.297	2.8%	1.98%	41.5%	35.6%	22.9%	[1-0.80 0]
211	H	(10)	4243.59	2.828	6.5%	3.333	6.5%	84.3	5.9%	9.321	2.8%	1.97%	41.7%	35.5%	22.8%	[1-0.81 0]
212	H	(10)	4263.32	2.867	6.5%	3.396	6.5%	85.3	5.9%	9.334	2.8%	1.97%	41.7%	35.2%	23.1%	[1-0.82 0]
213	H	(10)	4283.03	2.859	6.4%	3.402	6.4%	85.2	5.8%	9.323	2.8%	1.96%	41.6%	35.3%	23.1%	[1-0.83 0]
214	H	(10)	4302.73	2.867	6.4%	3.426	6.4%	85.3	5.8%	9.339	2.8%	1.96%	41.5%	35.2%	23.3%	[1-0.84 0]
215	H	(10)	4323.60	2.955	6.2%	3.549	6.2%	87.9	5.6%	9.333	2.8%	1.95%	41.2%	34.8%	24.0%	[1-0.83 0]
216	H	(10)	4343.32	2.944	6.1%	3.551	6.1%	87.8	5.4%	9.316	2.8%	1.95%	41.2%	34.9%	23.9%	[1-0.82 0]
217	H	(10)	4363.02	2.909	6.2%	3.525	6.2%	86.7	5.6%	9.323	2.8%	1.95%	41.3%	35.0%	23.7%	[1-0.83 0]
218	H	(10)	4382.74	2.898	6.0%	3.528	6.0%	86.3	5.3%	9.326	2.8%	1.94%	41.3%	35.0%	23.7%	[1-0.83 0]
219	H	(10)	4403.62	2.889	5.9%	3.533	5.9%	86.2	5.2%	9.313	2.8%	1.94%	41.2%	35.2%	23.6%	[1-0.83 0]
220	H	(10)	4423.36	2.822	6.1%	3.468	6.1%	84.1	5.4%	9.317	2.8%	1.93%	41.3%	35.6%	23.1%	[1-0.85 0]
221	H	(10)	4443.08	2.864	5.9%	3.534	5.9%	85.2	5.2%	9.334	2.8%	1.93%	41.0%	35.5%	23.4%	[1-0.85 0]
222	H	(10)	4462.83	2.861	5.7%	3.547	5.7%	85.1	5.0%	9.335	2.8%	1.92%	41.1%	35.6%	23.3%	[1-0.85 0]
223	H	(10)	4483.71	2.886	5.9%	3.594	5.9%	85.9	5.2%	9.330	2.8%	1.92%	41.0%	35.6%	23.4%	[1-0.85 0]
224	H	(10)	4503.42	2.867	5.8%	3.587	5.8%	85.3	5.1%	9.331	2.8%	1.91%	41.2%	35.5%	23.2%	[1-0.85 0]
225	H	(10)	4523.13	2.881	5.8%	3.619	5.8%	85.8	5.1%	9.330	2.8%	1.91%	41.4%	35.2%	23.4%	[1-0.84 0]
226	H	(10)	4542.84	2.877	6.0%	3.630	6.0%	85.7	5.3%	9.325	2.8%	1.90%	41.5%	35.2%	23.4%	[1-0.84 0]
227	H	(10)	4563.73	2.903	5.8%	3.680	5.8%	86.4	5.1%	9.335	2.8%	1.90%	41.4%	35.0%	23.6%	[1-0.84 0]
228	H	(10)	4583.42	2.894	5.9%	3.684	5.9%	86.3	5.2%	9.318	2.8%	1.90%	41.4%	35.0%	23.6%	[1-0.84 0]
229	H	(10)	4603.12	2.890	6.0%	3.695	6.0%	86.2	5.3%	9.316	2.8%	1.89%	41.2%	35.1%	23.7%	[1-0.84 0]
230	H	(10)	4622.84	2.890	6.0%	3.711	6.0%	86.1	5.3%	9.320	2.8%	1.89%	41.1%	35.3%	23.6%	[1-0.85 0]
231	H	(10)	4643.72	2.868	6.0%	3.699	6.0%	85.6	5.3%	9.311	2.8%	1.88%	41.2%	35.5%	23.4%	[1-0.84 0]
232	H	(10)	4663.44	2.876	6.4%	3.726	6.4%	85.8	5.8%	9.314	2.8%	1.88%	40.9%	35.6%	23.5%	[1-0.84 0]
233	H	(10)	4683.17	2.883	6.3%	3.751	6.3%	85.8	5.7%	9.334	2.7%	1.88%	40.8%	35.7%	23.4%	[1-0.83 0]
234	H	(10)	4702.88	2.886	6.4%	3.771	6.4%	85.9	5.8%	9.330	2.7%	1.87%	40.9%	35.7%	23.4%	[1-0.83 0]
235	H	(10)	4723.76	2.871	6.4%	3.768	6.4%	85.6	5.7%	9.320	2.7%	1.87%	40.9%	35.8%	23.3%	[1-0.83 0]
236	H	(10)	4743.48	2.841	6.6%	3.743	6.6%	84.7	6.0%	9.318	2.7%	1.86%	41.0%	35.9%	23.2%	[1-0.83 0]
237	H	(10)	4763.17	2.809	6.9%	3.716	6.9%	83.9	6.3%	9.301	2.7%	1.86%	41.1%	35.8%	23.1%	[1-0.83 0]
238	H	(10)	4784.06	2.810	6.9%	3.734	6.9%	84.0	6.3%	9.293	2.7%	1.86%	41.1%	35.8%	23.1%	[1-0.83 0]
239	H	(10)	4803.78	2.825	6.8%	3.770	6.8%	84.6	6.2%	9.273	2.7%	1.85%	40.9%	35.9%	23.2%	[1-0.83 0]
240	H	(10)	4823.51	2.808	6.8%	3.762	6.8%	84.2	6.2%	9.260	2.7%	1.85%	40.9%	36.0%	23.1%	[1-0.83 0]
241	H	(10)	4843.23	2.844	6.6%	3.827	6.6%	85.1	6.0%	9.286	2.7%	1.85%	40.8%	35.9%	23.3%	[1-0.83 0]
242	H	(10)	4864.11	2.884	6.3%	3.897	6.3%	86.0	5.7%	9.314	2.7%	1.84%	40.6%	36.0%	23.4%	[1-0.83 0]
243	H	(10)	4883.84	2.833	6.4%	3.843	6.4%	84.5	5.8%	9.308	2.7%	1.84%	40.9%	36.0%	23.1%	[1-0.83 0]
244	H	(10)	4903.56	2.828	6.2%	3.852	6.2%	84.5	5.6%	9.296	2.7%	1.83%	40.8%	36.1%	23.1%	[1-0.83 0]
245	H	(10)	4923.28	2.851	6.1%	3.899	6.1%	85.1	5.4%	9.304	2.7%	1.83%	40.9%	35.8%	23.3%	[1-0.84 0]
246	H	(10)	4944.16	2.828	6.1%	3.883	6.1%	84.8	5.5%	9.262	2.7%	1.83%	40.9%	36.0%	23.2%	[1-0.83 0]
247	H	(10)	4963.89	2.811	5.8%	3.875	5.8%	84.5	5.2%	9.243	2.7%	1.82%	40.9%	36.0%	23.1%	[1-0.82 0]
248	H	(10)	4983.61	2.845	5.9%	3.939	5.9%	85.6	5.2%	9.237	2.7%	1.82%	40.6%	36.1%	23.3%	[1-0.83 0]
249	H	(10)	5003.31	2.847	6.0%	3.957	6.0%	85.8	5.4%	9.221	2.7%	1.81%	40.6%	36.0%	23.4%	[1-0.82 0]
250	H	(10)	5024.17	2.838	6.2%	3.961	6.2%	85.7	5.6%	9.203	2.7%	1.81%	40.4%	36.3%	23.3%	[1-0.82 0]
251	H	(10)	5043.87	2.847	6.2%	3.989	6.2%	85.9	5.6%	9.209	2.7%	1.81%	40.3%	36.3%	23.3%	[1-0.82 0]
252	H	(10)	5063.56	2.815	6.5%	3.959	6.5%	85.0	5.9%	9.197	2.7%	1.80%	40.3%	36.6%	23.1%	[1-0.82 0]
253	H	(10)	5083.29	2.801	6.4%	3.955	6.4%	84.7	5.9%	9.181	2.7%	1.80%	40.1%	36.7%	23.2%	[1-0.82 0]
254	H	(10)	5104.16	2.784	6.2%	3.948	6.2%	84.2	5.6%	9.189	2.7%	1.80%	40.2%	36.8%	23.0%	[1-0.81 0]
255	H	(10)	5123.88	2.790	6.2%	3.971	6.2%	84.2	5.6%	9.206	2.7%	1.79%	40.1%	37.0%	23.0%	[1-0.81 0]
256	H	(10)	5143.60	2.827	6.4%	4.039	6.4%	85.1	5.8%	9.223	2.7%	1.79%	39.7%	36.9%	23.4%	[1-0.80 0]
257	H	(10)	5163.33	2.860	6.4%	4.102	6.4%	86.1	5.8%	9.232	2.7%	1.79%	39.7%	36.7%	23.7%	[1-0.80 0]
258	H	(10)	5184.22	2.850	6.3%	4.104	6.3%	85.6	5.7%	9.253	2.7%	1.78%	39.8%	36.8%	23.5%	[1-0.80 0]
259	H	(10)	5203.94	2.875	6.4%	4.155	6.4%	86.3	5.9%	9.251	2.7%	1.78%	39.5%	37.0%	23.5%	[1-0.80 0]
260	H	(10)	5223.64	2.910	6.3%	4.222	6.3%	87.6	5.7%	9.231	2.7%	1.77%	39.2%	37.0%	23.8%	[1-0.79 0]
261	H	(10)	5243.35	2.885	5.8%	4.202	5.8%	86.9	5.2%	9.225	2.7%	1.77%	39.4%	36.9%	23.7%	[1-0.79 0]
262	H	(10)	5264.23	2.910	5.7%	4.256	5.7%	87.6	5.1%	9.232	2.7%	1.77%	39.3%	36.9%	23.8%	[1-0.80 0]
263	H	(10)	5283.93	2.910	6.0%	4.271	6.0%	87.7	5.4%	9.218	2.7%	1.76%	39.3%	36.8%	23.9%	[1-0.80 0]
264	H	(10)	5303.63	2.902	5.9%	4.275	5.9%	87.3	5.3%	9.231	2.7%	1.76%	39.5%	36.6%	23.9%	[1-0.80 0]
265	H	(10)	5324.50	2.865	6.0%	4.237	6.0%	86.1	5.4%	9.243	2.7%	1.76%	39.6%	36.6%	23.8%	[1-0.81 0]
266	H	(10)	5344.21	2.856	6.2%	4.240	6.2%	85.8	5.6%	9.245	2.7%	1.75%	39.7%	36.6%	23.7%	[1-0.81 0]
267	H	(10)	5363.91	2.834	6.4%	4.223	6.4%	85.2	5.8%	9.242	2.7%	1.75%	39.7%	36.7%	23.6%	[1-0.80 0]
268	H	(10)	5383.62	2.855	6.2%	4.269	6.2%	85.9	5.5%	9.236	2.7%	1.75%	39.4%	36.8%	23.7%	[1-0.81 0]
269	H	(10)	5404.51	2.835	6.0%	4.256	6.0%	85.5	5.4%	9.211	2.7%	1.74%	39.4%	36.9%	23.6%	[1-0.81 0]
270	H	(10)	5424.23	2.853	5.9%	4.298	5.9%	86.0	5.2%	9.217	2.7%	1.74%	39.4%	37.0%	23.6%	[1-0.81 0]
271	H	(10)	5443.96	2.846	6.1%	4.304	6.1%	85.9	5.4%	9.203	2.7%	1.74%	39.2%	37.2%	23.6%	[1-0.81 0]
272	H	(10)	5463.69	2.791	5.8%	4.236	5.8%	84.3	5.1%	9.197	2.6%	1.73%	39.4%	37.5%	23.1%	[1-0.81 0]
273	H	(10)	5484.56	2.792	5.9%	4.254	5.9%	84.3	5.3%	9.204	2.6%	1.73%	39.5%	37.5%	23.0%	[1-0.81 0]
274	H	(10)	5504.27	2.792	6.3%	4.269	6.3%	84.2	5.7%	9.210	2.6%	1.73%	39.4%	37.4%	23.2%	[1-0.81 0]
275	H	(10)	5523.99	2.770	6.4%	4.251	6.4%	83.6	5.8%	9.204	2.6%	1.72%	39.6%	37.4%	23.0%	[1-0.81 0]
276	H	(10)	5544.87	2.784	6.2%	4.288	6.2%	83.9	5.6%	9.213	2.6%	1.72%	39.7%	37.3%	23.0%	[1-0.80 0]
277	H	(10)	5564.60	2.813	6.2%	4.348	6.2%	84.7	5.6%	9.227	2.6%	1.72%	39.7%	37.0%	23.3%	[1-0.80 0]
278	H	(10)	5584.31	2.781	6.3%	4.314	6.3%	83.7	5.7%	9.230	2.6%	1.71%	39.8%	37.1%	23.1%	[1-0.80 0]
279	H	(10)	5604.03	2.781	6.2%	4.329	6.2%	83.6	5.7%	9.246	2.6%	1.71%	39.9%	37.1%	23.0%	[1-0.80 0]
280	H	(10)	5624.91	2.770	6.4%	4.328	6.4%	83.3	5.8%	9.239	2.6%	1.71%	39.7%	37.3%	23.0%	[1-0.79 0]
281	H	(10)	5644.63	2.754	6.3%	4.318	6.3%	82.8	5.7%	9.238	2.6%	1.70%	39.7%	37.4%	23.0%	[1-0.79 0]
282	H	(10)	5664.35	2.770	6.3%	4.359	6.3%	83.3	5.7%	9.240	2.6%	1.70%	39.5%	37.5%	23.0%	[1-0.79 0]
283	H	(10)	5684.08	2.766	6.3%	4.368	6.3%	83.3	5.8%	9.229	2.6%	1.70%	39.5%	37.5%	23.0%	[1-0.79 0]
284	H	(10)	5704.93	2.751	6.0%	4.359	6.0%	82.8	5.4%	9.230	2.6%	1.69%	39.5%	37.6%	22.9%	[1-0.80 0]
285	H	(10)	5724.63	2.780	5.8%	4.420	5.8%	83.5	5.1%	9.249	2.6%	1.69%	39.6%	37.4%	23.1%	[1-0.80 0]
286	H	(10)	5744.33	2.782	5.9%	4.440	5.9%	83.4	5.2%	9.262	2.6%	1.69%	39.5%	37.5%	23.0%	[1-0.80 0]
287	H	(10)	5764.03	2.780	6.2%	4.451	6.2%	83.6	5.6%	9.234	2.6%	1.68%	39.5%	37.5%	23.0%	[1-0.81 0]
288	H	(10)	5784.89	2.812	5.8%	4.518	5.8%	84.4	5.2%	9.251	2.6%	1.68%	39.4%	37.5%	23.2%	[1-0.81 0]
289	H	(10)	5804.60	2.845	6.0%	4.587	6.0%	85.5	5.4%	9.238	2.6%	1.68%	39.4%	37.2%	23.4%	[1-0.81 0]
290	H	(10)	5824.30	2.826	6.1%	4.572	6.1%	85.2	5.5%	9.209	2.6%	1.68%	39.4%	37.3%	23.3%	[1-0.81 0]
291	H	(10)	5845.18	2.829	5.9%	4.594	5.9%	85.6	5.3%	9.183	2.6%	1.68%	39.4%	37.3%	23.3%	[1-0.81 0]
292	H	(10)	5864.90	2.826	5.9%	4.604	5.9%	85.7	5.3%	9.157	2.6%	1.68%	39.4%	37.1%	23.5%	[1-0.81 0]
293	H	(10)	5884.63	2.821	6.1%	4.611	6.1%	85.9	5.5%	9.118	2.6%	1.68%	39.3%	37.3%	23.5%	[1-0.81 0]
294	H	(10)	5904.35	2.795	6.1%	4.584	6.1%	85.3	5.5%	9.100	2.6%	1.68%	39.4%	37.5%	23.1%	[1-0.81 0]
295	H	(10)	5925.24	2.778	6.1%	4.573	6.1%	85.3	5.5%	9.048	2.6%	1.68%	39.2%	37.7%	23.1%	[1-0.81 0]
296	H	(10)	5944.96	2.762	6.4%	4.561	6.4%	85.2	5.8%	9.003	2.6%	1.68%	39.3%	37.6%	23.1%	[1-0.81 0]
297	H	(10)	5964.68	2.765	6.3%	4.581	6.3%	85.4	5.7%	8.992	2.6%	1.68%	39.2%	37.5%	23.3%	[1-0.81 0]
298	H	(10)	5984.39	2.743	6.4%	4.560	6.4%	85.0	5.8%	8.961	2.6%	1.68%	39.3%	37.5%	23.2%	[1-0.81 0]
299	H	(10)	6005.28	2.708	6.4%	4.518	6.4%	84.3	5.8%	8.920	2.6%	1.68%	39.5%	37.3%	23.2%	[1-0.81 0]
300	H	(10)	6024.98	2.696	6.7%	4.513	6.7%	84.0	6.1%	8.919	2.6%	1.68%	39.6%	37.2%	23.1%	[1-0.81 0]
301	H	(10)	6044.69	2.697	6.4%	4.528	6.4%	84.2	5.8%	8.899	2.6%	1.68%	39.7%	37.2%	23.2%	[1-0.81 0]
302	H	(10)	6064.39	2.682	6.3%	4.518	6.3%	84.1	5.7%	8.861	2.6%	1.68%	39.7%	37.3%	23.0%	[1-0.81 0]
303	H	(10)	6085.25	2.670	6.2%	4.514	6.2%	84.2	5.6%	8.806	2.6%	1.68%	39.7%	37.1%	23.1%	[1-0.81 0]
304	H	(10)	6104.98	2.695	6.2%	4.570	6.2%	85.2	5.6%	8.782	2.6%	1.68%	39.5%	37.2%	23.3%	[1-0.81 0]
305	H	(10)	6124.70	2.668	6.1%	4.538	6.1%	84.8	5.5%	8.740	2.6%	1.68%	39.7%	37.1%	23.3%	[1-0.81 0]
306	H	(10)	6144.41	2.630	6.1%	4.489	6.1%	84.1	5.5%	8.692	2.6%	1.68%	39.7%	37.1%	23.3%	[1-0.81 0]
307	H	(10)	6165.30	2.610	5.9%	4.470	5.9%	83.7	5.3%	8.667	2.6%	1.68%	39.7%	37.1%	23.2%	[1-0.81 0]
308	H	(10)	6185.00	2.610	5.8%	4.483	5.8%	83.8	5.2%	8.654	2.6%	1.68%	39.8%	37.1%	23.1%	[1-0.81 0]
309	H	(10)	6204.72	2.576	5.5%	4.440	5.5%	82.9	4.9%	8.631	2.6%	1.68%	39.8%	37.3%	22.9%	[1-0.81 0]
310	H	(10)	6224.43	2.615	5.5%	4.522	5.5%	84.4	4.8%	8.611	2.6%	1.68%	39.5%	37.4%	23.1%	[1-0.81 0]
311	H	(10)	6245.33	2.646	5.7%	4.591	5.7%	85.3	5.1%	8.617	2.6%	1.68%	39.4%	37.4%	23.2%	[1-0.81 0]
312	H	(10)	6265.04	2.639	5.8%	4.592	5.8%	85.3	5.2%	8.597	2.6%	1.68%	39.4%	37.4%	23.2%	[1-0.81 0]
313	H	(10)	6284.76	2.651	6.2%	4.627	6.2%	85.7	5.6%	8.596	2.6%	1.68%	39.3%	37.4%	23.3%	[1-0.81 0]
314	H	(10)	6304.47	2.692	6.6%	4.714	6.6%	87.0	6.1%	8.589	2.6%	1.67%	39.2%	37.1%	23.7%	[1-0.81 0]
315	H	(10)	6325.35	2.660	6.5%	4.674	6.5%	86.0	5.9%	8.592	2.6%	1.67%	39.3%	37.1%	23.6%	[1-0.81 0]
316	H	(10)	6345.08	2.673	6.5%	4.711	6.5%	86.4	6.0%	8.597	2.6%	1.67%	39.2%	37.2%	23.6%	[1-0.81 0]
317	H	(10)	6364.80	2.653	6.7%	4.691	6.7%	86.0	6.1%	8.568	2.6%	1.66%	39.1%	37.5%	23.4%	[1-0.80 0]
318	H	(10)	6384.53	2.627	6.6%	4.659	6.6%	85.0	6.0%	8.587	2.6%	1.66%	39.2%	37.7%	23.2%	[1-0.81 0]
319	H	(10)	6405.44	2.627	6.3%	4.674	6.3%	84.9	5.7%	8.596	2.6%	1.66%	39.1%	37.6%	23.3%	[1-0.81 0]
320	H	(10)	6425.14	2.622	6.4%	4.680	6.4%	84.7	5.8%	8.596	2.6%	1.66%	39.2%	37.5%	23.3%	[1-0.83 0]
321	H	(10)	6444.84	2.601	6.3%	4.657	6.3%	84.1	5.7%	8.596	2.6%	1.65%	39.2%	37.5%	23.2%	[1-0.82 0]
322	H	(10)	6464.55	2.576	6.3%	4.625	6.3%	83.1	5.7%	8.613	2.6%	1.65%	39.4%	37.5%	23.0%	[1-0.82 0]
323	H	(10)	6485.41	2.602	6.1%	4.688	6.1%	83.9	5.5%	8.620	2.6%	1.65%	39.3%	37.4%	23.2%	[1-0.82 0]
324	H	(10)	6505.11	2.556	6.1%	4.618	6.1%	82.5	5.5%	8.606	2.6%	1.64%	39.6%	37.7%	22.7%	[1-0.83 0]
325	H	(10)	6524.82	2.569	6.0%	4.657	6.0%	82.8	5.4%	8.620	2.6%	1.64%	39.4%	37.9%	22.7%	[1-0.83 0]
326	H	(10)	6545.68	2.550	6.0%	4.636	6.0%	82.4	5.4%	8.593	2.6%	1.64%	39.5%	37.9%	22.6%	[1-0.82 0]
327	H	(10)	6565.40	2.575	6.1%	4.696	6.1%	83.2	5.5%	8.600	2.6%	1.64%	39.3%	37.9%	22.8%	[1-0.81 0]
328	H	(10)	6585.11	2.532	6.5%	4.631	6.5%	81.9	5.9%	8.590	2.6%	1.63%	39.5%	38.0%	22.5%	[1-0.82 0]
329	H	(10)	6604.84	2.552	6.5%	4.682	6.5%	82.6	5.9%	8.587	2.6%	1.63%	39.3%	38.0%	22.7%	[1-0.81 0]
330	H	(10)	6625.72	2.546	6.8%	4.686	6.8%	82.5	6.2%	8.575	2.6%	1.63%	39.3%	38.0%	22.8%	[1-0.81 0]
331	H	(10)	6645.44	2.558	6.8%	4.721	6.8%	82.9	6.3%	8.575	2.6%	1.63%	39.0%	38.3%	22.7%	[1-0.81 0]
332	H	(10)	6665.17	2.579	6.7%	4.774	6.7%	83.5	6.2%	8.577	2.6%	1.62%	38.9%	38.2%	22.9%	[1-0.82 0]
333	H	(10)	6684.88	2.625	6.5%	4.875	6.5%	84.8	6.0%	8.601	2.6%	1.62%	38.8%	38.0%	23.2%	[1-0.81 0]
334	H	(10)	6705.77	2.630	6.7%	4.899	6.7%	84.8	6.1%	8.612	2.6%	1.62%	38.8%	37.9%	23.3%	[1-0.81 0]
335	H	(10)	6725.47	2.618	6.4%	4.891	6.4%	84.5	5.9%	8.608	2.6%	1.61%	38.9%	37.9%	23.1%	[1-0.81 0]
336	H	(10)	6745.18	2.641	6.2%	4.948	6.2%	85.0	5.6%	8.632	2.6%	1.61%	39.0%	37.6%	23.4%	[1-0.81 0]
337	H	(10)	6766.05	2.618	6.2%	4.920	6.2%	84.3	5.6%	8.620	2.6%	1.61%	39.2%	37.7%	23.1%	[1-0.82 0]
338	H	(10)	6785.75	2.597	6.3%	4.895	6.3%	83.7	5.8%	8.615	2.6%	1.61%	39.3%	37.8%	23.0%	[1-0.81 0]
339	H	(10)	6805.45	2.600	6.2%	4.915	6.2%	83.7	5.7%	8.626	2.6%	1.60%	39.1%	37.9%	22.9%	[1-0.81 0]
340	H	(10)	6825.16	2.600	6.4%	4.929	6.4%	83.6	5.8%	8.637	2.6%	1.60%	39.1%	38.0%	22.9%	[1-0.81 0]
341	H	(10)	6846.03	2.548	6.4%	4.845	6.4%	81.9	5.8%	8.636	2.6%	1.60%	39.5%	38.0%	22.5%	[1-0.80 0]
342	H	(10)	6865.75	2.539	6.2%	4.843	6.2%	81.6	5.7%	8.642	2.6%	1.60%	39.4%	38.0%	22.5%	[1-0.80 0]
343	H	(10)	6885.47	2.537	6.1%	4.853	6.1%	81.6	5.6%	8.637	2.6%	1.59%	39.5%	38.1%	22.4%	[1-0.81 0]
344	H	(10)	6905.19	2.507	6.2%	4.808	6.2%	80.6	5.6%	8.634	2.6%	1.59%	39.8%	38.0%	22.2%	[1-0.82 0]
345	H	(10)	6926.08	2.532	6.0%	4.872	6.0%	81.4	5.4%	8.641	2.6%	1.59%	39.6%	38.0%	22.4%	[1-0.82 0]
346	H	(10)	6945.80	2.550	6.0%	4.920	6.0%	82.2	5.4%	8.621	2.6%	1.59%	39.3%	38.2%	22.4%	[1-0.82 0]
347	H	(10)	6965.51	2.582	5.9%	4.996	5.9%	83.4	5.3%	8.600	2.6%	1.59%	39.1%	38.2%	22.7%	[1-0.82 0]
348	H	(10)	6985.22	2.565	5.8%	4.977	5.8%	83.0	5.2%	8.585	2.6%	1.58%	39.1%	38.1%	22.8%	[1-0.81 0]
349	H	(10)	7006.10	2.560	5.7%	4.983	5.7%	83.0	5.1%	8.565	2.6%	1.58%	38.9%	38.4%	22.7%	[1-0.81 0]
350	H	(10)	7025.81	2.527	5.8%	4.932	5.8%	82.0	5.2%	8.559	2.6%	1.58%	39.0%	38.5%	22.5%	[1-0.81 0]
