[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
175	H	(6)	3522.70	0.191	8.7%	0.187	8.7%	63.4	5.1%	0.835	7.1%	6.82%	26.6%	55.6%	17.8%	[1-0.22 2]
176	H	(6)	3543.56	0.189	8.9%	0.186	8.9%	63.1	5.4%	0.831	7.1%	6.80%	26.4%	55.8%	17.8%	[1-0.22 2]
177	H	(6)	3563.26	0.187	8.9%	0.185	8.9%	62.4	5.4%	0.834	7.1%	6.77%	26.3%	56.0%	17.7%	[1-0.27 2]
178	H	(6)	3582.99	0.181	8.6%	0.180	8.6%	60.4	4.9%	0.834	7.0%	6.75%	26.5%	56.5%	17.1%	[1-0.22 2]
179	H	(6)	3602.71	0.182	8.6%	0.182	8.6%	60.5	5.0%	0.835	7.0%	6.73%	26.6%	56.5%	16.9%	[1-0.27 2]
180	H	(6)	3623.57	0.185	8.5%	0.187	8.5%	61.2	4.9%	0.842	7.0%	6.70%	27.0%	55.8%	17.2%	[1-0.43 2]
181	H	(6)	3643.31	0.193	8.7%	0.195	8.7%	63.1	5.2%	0.849	6.9%	6.68%	27.5%	54.8%	17.6%	[1-0.49 2]
182	H	(6)	3663.02	0.201	8.7%	0.204	8.7%	65.1	5.2%	0.857	6.9%	6.65%	28.0%	53.8%	18.3%	[1-0.51 2]
183	H	(6)	3682.72	0.208	8.9%	0.212	8.9%	67.0	5.6%	0.861	6.9%	6.64%	28.8%	52.3%	18.9%	[1-0.56 2]
184	H	(6)	3703.59	0.215	9.0%	0.221	9.0%	68.5	5.8%	0.870	6.9%	6.63%	29.8%	50.8%	19.4%	[1-0.61 2]
185	H	(6)	3723.29	0.221	9.2%	0.228	9.2%	69.8	6.0%	0.877	6.9%	6.60%	30.1%	50.2%	19.7%	[1-0.61 2]
186	H	(6)	3743.03	0.222	8.8%	0.231	8.8%	70.2	5.5%	0.879	6.9%	6.58%	30.6%	49.7%	19.7%	[1-0.61 2]
187	H	(6)	3762.73	0.218	8.8%	0.228	8.8%	69.0	5.5%	0.878	6.9%	6.57%	31.2%	49.5%	19.3%	[1-0.60 2]
188	H	(6)	3783.58	0.221	8.6%	0.232	8.6%	69.6	5.2%	0.882	6.9%	6.54%	31.3%	49.3%	19.4%	[1-0.55 2]
189	H	(6)	3803.31	0.219	8.7%	0.231	8.7%	69.0	5.4%	0.881	6.8%	6.53%	31.3%	49.6%	19.1%	[1-0.60 2]
190	H	(6)	3823.04	0.220	8.5%	0.233	8.5%	69.2	5.1%	0.881	6.8%	6.52%	31.5%	49.4%	19.1%	[1-0.62 2]
191	H	(6)	3842.76	0.218	8.7%	0.233	8.7%	68.6	5.4%	0.883	6.8%	6.50%	31.9%	49.1%	19.0%	[1-0.59 2]
192	H	(6)	3863.66	0.221	8.5%	0.237	8.5%	69.4	5.2%	0.883	6.8%	6.48%	31.7%	49.1%	19.2%	[1-0.59 2]
193	H	(6)	3883.39	0.218	8.7%	0.236	8.7%	69.0	5.4%	0.879	6.8%	6.48%	31.8%	49.1%	19.0%	[1-0.59 2]
194	H	(6)	3903.10	0.223	8.7%	0.242	8.7%	70.5	5.5%	0.880	6.8%	6.46%	31.7%	48.8%	19.5%	[1-0.63 2]
195	H	(6)	3922.81	0.225	8.5%	0.245	8.5%	70.8	5.2%	0.882	6.7%	6.44%	31.9%	48.5%	19.6%	[1-0.67 2]
196	H	(6)	3943.69	0.224	8.5%	0.245	8.5%	70.6	5.1%	0.880	6.7%	6.43%	32.0%	48.4%	19.6%	[1-0.68 2]
197	H	(6)	3963.41	0.228	8.6%	0.251	8.6%	71.7	5.4%	0.883	6.7%	6.40%	32.2%	47.8%	19.9%	[1-0.64 2]
198	H	(6)	3983.11	0.232	8.8%	0.257	8.8%	72.4	5.7%	0.891	6.7%	6.38%	32.4%	47.4%	20.2%	[1-0.68 2]
199	H	(6)	4002.84	0.234	8.6%	0.260	8.6%	72.5	5.4%	0.895	6.6%	6.36%	32.5%	47.3%	20.2%	[1-0.71 2]
200	H	(6)	4023.71	0.234	8.7%	0.261	8.7%	72.4	5.7%	0.896	6.6%	6.34%	32.5%	47.2%	20.3%	[1-0.74 2]
201	H	(6)	4043.43	0.235	8.7%	0.264	8.7%	72.9	5.7%	0.895	6.6%	6.33%	32.4%	47.2%	20.4%	[1-0.74 2]
202	H	(6)	4063.17	0.229	8.7%	0.258	8.7%	71.3	5.6%	0.890	6.6%	6.31%	32.4%	47.8%	19.8%	[1-0.70 2]
203	H	(6)	4082.87	0.228	8.6%	0.259	8.6%	71.4	5.4%	0.888	6.6%	6.29%	32.1%	48.1%	19.7%	[1-0.68 2]
204	H	(6)	4103.76	0.221	8.9%	0.252	8.9%	69.3	6.0%	0.885	6.6%	6.28%	32.3%	48.5%	19.1%	[1-0.68 2]
205	H	(6)	4123.50	0.223	8.8%	0.255	8.8%	69.9	5.8%	0.886	6.6%	6.26%	31.8%	48.9%	19.2%	[1-0.66 2]
206	H	(6)	4143.20	0.225	8.5%	0.259	8.5%	70.6	5.4%	0.885	6.6%	6.25%	31.6%	49.1%	19.3%	[1-0.66 2]
207	H	(6)	4162.92	0.225	8.5%	0.260	8.5%	70.5	5.5%	0.886	6.5%	6.23%	31.6%	49.1%	19.3%	[1-0.67 2]
208	H	(6)	4183.79	0.219	8.3%	0.255	8.3%	68.4	5.1%	0.890	6.5%	6.21%	31.9%	49.4%	18.7%	[1-0.68 2]
209	H	(6)	4203.51	0.218	8.0%	0.254	8.0%	67.8	4.7%	0.891	6.5%	6.19%	32.2%	49.0%	18.8%	[1-0.68 2]
210	H	(6)	4223.22	0.213	8.1%	0.250	8.1%	66.5	4.9%	0.890	6.5%	6.18%	32.4%	49.2%	18.4%	[1-0.66 2]
211	H	(6)	4242.94	0.208	8.3%	0.245	8.3%	64.6	5.2%	0.894	6.5%	6.15%	32.6%	49.3%	18.1%	[1-0.68 2]
212	H	(6)	4263.82	0.207	8.3%	0.245	8.3%	64.4	5.2%	0.893	6.4%	6.13%	32.5%	49.5%	18.1%	[1-0.66 2]
213	H	(6)	4283.54	0.207	8.3%	0.247	8.3%	64.4	5.3%	0.894	6.4%	6.11%	32.3%	49.6%	18.2%	[1-0.64 2]
214	H	(6)	4303.28	0.204	8.3%	0.244	8.3%	63.6	5.2%	0.892	6.4%	6.10%	32.2%	50.0%	17.8%	[1-0.62 2]
215	H	(6)	4323.00	0.200	8.2%	0.240	8.2%	62.1	5.2%	0.894	6.4%	6.08%	32.4%	50.2%	17.4%	[1-0.65 2]
216	H	(6)	4343.89	0.199	8.1%	0.240	8.1%	61.9	5.0%	0.894	6.4%	6.06%	32.2%	50.6%	17.2%	[1-0.65 2]
217	H	(6)	4363.60	0.195	8.3%	0.236	8.3%	60.4	5.3%	0.895	6.4%	6.05%	32.5%	50.7%	16.8%	[1-0.66 2]
218	H	(6)	4383.31	0.191	8.2%	0.233	8.2%	59.4	5.2%	0.894	6.4%	6.03%	32.6%	51.0%	16.4%	[1-0.61 2]
219	H	(6)	4403.03	0.192	8.1%	0.235	8.1%	59.9	5.0%	0.890	6.4%	6.03%	32.3%	51.2%	16.5%	[1-0.62 2]
220	H	(6)	4423.90	0.191	8.1%	0.235	8.1%	60.0	4.9%	0.886	6.4%	6.02%	31.9%	51.6%	16.5%	[1-0.54 2]
221	H	(6)	4443.59	0.186	8.2%	0.230	8.2%	58.3	5.2%	0.886	6.3%	6.00%	31.8%	52.2%	16.1%	[1-0.56 2]
222	H	(6)	4463.30	0.180	8.1%	0.223	8.1%	56.6	5.1%	0.884	6.3%	5.99%	31.7%	52.8%	15.5%	[1-0.58 2]
223	H	(6)	4484.18	0.174	8.2%	0.217	8.2%	55.0	5.3%	0.879	6.3%	5.97%	31.3%	53.6%	15.1%	[1-0.49 2]
224	H	(6)	4503.88	0.168	8.3%	0.210	8.3%	53.3	5.4%	0.874	6.3%	5.96%	30.9%	54.6%	14.5%	[1-0.51 2]
225	H	(6)	4523.59	0.160	8.3%	0.201	8.3%	50.9	5.4%	0.874	6.3%	5.94%	30.8%	55.3%	13.9%	[1-0.51 2]
226	H	(6)	4543.31	0.153	8.1%	0.194	8.1%	49.0	5.1%	0.869	6.3%	5.92%	30.7%	55.9%	13.4%	[1-0.46 2]
227	H	(6)	4564.20	0.153	7.9%	0.194	7.9%	48.9	4.9%	0.868	6.3%	5.90%	30.2%	56.5%	13.3%	[1-0.45 2]
228	H	(6)	4583.94	0.151	7.9%	0.192	7.9%	48.2	4.9%	0.870	6.2%	5.88%	30.3%	56.7%	13.1%	[1-0.42 2]
229	H	(6)	4603.67	0.147	7.8%	0.189	7.8%	46.9	4.7%	0.873	6.2%	5.86%	30.4%	56.8%	12.8%	[1-0.44 2]
230	H	(6)	4623.42	0.146	7.8%	0.187	7.8%	46.3	4.7%	0.873	6.2%	5.85%	30.4%	57.0%	12.6%	[1-0.44 2]
231	H	(6)	4644.30	0.147	7.9%	0.189	7.9%	46.9	4.8%	0.869	6.2%	5.84%	30.2%	57.1%	12.7%	[1-0.39 2]
232	H	(6)	4664.04	0.149	7.8%	0.193	7.8%	47.6	4.7%	0.869	6.2%	5.83%	29.9%	57.2%	12.9%	[1-0.41 2]
233	H	(6)	4683.75	0.153	7.8%	0.199	7.8%	48.8	4.8%	0.872	6.2%	5.81%	29.7%	57.1%	13.2%	[1-0.46 2]
234	H	(6)	4703.45	0.156	7.8%	0.204	7.8%	49.7	4.9%	0.874	6.1%	5.80%	29.6%	56.9%	13.5%	[1-0.53 2]
235	H	(6)	4724.32	0.159	7.8%	0.208	7.8%	50.4	4.8%	0.875	6.1%	5.79%	29.5%	56.8%	13.7%	[1-0.54 2]
236	H	(6)	4744.02	0.156	7.8%	0.205	7.8%	49.6	4.8%	0.871	6.1%	5.78%	29.4%	57.1%	13.5%	[1-0.48 2]
237	H	(6)	4763.73	0.150	7.7%	0.198	7.7%	47.8	4.7%	0.870	6.1%	5.75%	29.4%	57.4%	13.1%	[1-0.40 2]
238	H	(6)	4783.45	0.142	7.5%	0.189	7.5%	45.7	4.3%	0.864	6.1%	5.75%	29.3%	58.1%	12.7%	[1-0.37 2]
239	H	(6)	4804.33	0.140	7.3%	0.187	7.3%	44.9	4.1%	0.866	6.1%	5.73%	29.0%	58.6%	12.3%	[1-0.44 2]
240	H	(6)	4824.04	0.137	7.2%	0.184	7.2%	44.1	3.9%	0.864	6.1%	5.72%	28.8%	59.0%	12.1%	[1-0.39 2]
241	H	(6)	4843.75	0.142	7.4%	0.191	7.4%	45.4	4.2%	0.867	6.1%	5.71%	28.8%	58.7%	12.5%	[1-0.44 2]
242	H	(6)	4863.45	0.144	7.3%	0.195	7.3%	46.2	4.1%	0.867	6.1%	5.70%	28.8%	58.5%	12.7%	[1-0.44 2]
243	H	(6)	4884.35	0.147	7.4%	0.200	7.4%	47.0	4.4%	0.872	6.0%	5.68%	29.0%	58.1%	12.9%	[1-0.48 2]
244	H	(6)	4904.06	0.150	7.6%	0.205	7.6%	47.7	4.7%	0.875	6.0%	5.66%	29.1%	57.7%	13.2%	[1-0.46 2]
245	H	(6)	4923.77	0.155	7.8%	0.211	7.8%	49.0	5.0%	0.877	6.0%	5.65%	29.2%	57.3%	13.5%	[1-0.50 2]
246	H	(6)	4944.63	0.155	7.8%	0.214	7.8%	49.2	5.1%	0.878	6.0%	5.64%	29.3%	57.2%	13.6%	[1-0.54 2]
247	H	(6)	4964.35	0.162	7.8%	0.223	7.8%	50.9	5.1%	0.882	6.0%	5.62%	29.2%	56.8%	13.9%	[1-0.54 2]
248	H	(6)	4984.08	0.166	7.9%	0.229	7.9%	51.9	5.2%	0.887	5.9%	5.60%	29.3%	56.5%	14.2%	[1-0.51 2]
249	H	(6)	5003.80	0.166	7.9%	0.231	7.9%	51.8	5.2%	0.892	5.9%	5.58%	29.5%	56.4%	14.2%	[1-0.55 2]
250	H	(6)	5024.67	0.165	8.0%	0.230	8.0%	51.3	5.4%	0.891	5.9%	5.57%	29.5%	56.4%	14.1%	[1-0.55 2]
251	H	(6)	5044.39	0.166	7.8%	0.233	7.8%	51.7	5.1%	0.893	5.9%	5.55%	29.3%	56.3%	14.4%	[1-0.53 2]
252	H	(6)	5064.11	0.165	7.9%	0.232	7.9%	51.4	5.2%	0.893	5.9%	5.54%	29.5%	56.1%	14.4%	[1-0.56 2]
253	H	(6)	5083.83	0.168	7.7%	0.237	7.7%	52.4	4.9%	0.891	5.9%	5.53%	29.3%	56.0%	14.7%	[1-0.56 2]
254	H	(6)	5104.70	0.172	7.7%	0.245	7.7%	53.8	4.9%	0.890	5.9%	5.51%	28.9%	55.9%	15.1%	[1-0.50 2]
255	H	(6)	5124.41	0.176	7.7%	0.251	7.7%	54.7	5.0%	0.896	5.9%	5.50%	29.2%	55.3%	15.4%	[1-0.56 2]
256	H	(6)	5144.10	0.178	7.9%	0.255	7.9%	55.3	5.3%	0.896	5.9%	5.49%	29.5%	55.0%	15.5%	[1-0.50 2]
257	H	(6)	5163.81	0.181	7.9%	0.260	7.9%	55.9	5.3%	0.900	5.8%	5.47%	29.5%	54.8%	15.7%	[1-0.51 2]
258	H	(6)	5184.68	0.181	8.2%	0.261	8.2%	56.1	5.8%	0.898	5.8%	5.46%	29.4%	54.9%	15.8%	[1-0.51 2]
259	H	(6)	5204.38	0.179	8.0%	0.259	8.0%	55.5	5.5%	0.897	5.8%	5.46%	29.5%	54.8%	15.7%	[1-0.49 2]
260	H	(6)	5224.08	0.182	7.5%	0.264	7.5%	56.4	4.7%	0.898	5.8%	5.45%	28.9%	55.3%	15.8%	[1-0.51 2]
261	H	(6)	5244.95	0.182	7.3%	0.266	7.3%	56.5	4.4%	0.897	5.8%	5.43%	28.8%	55.4%	15.8%	[1-0.51 2]
262	H	(6)	5264.65	0.184	7.6%	0.269	7.6%	56.9	4.9%	0.898	5.8%	5.42%	28.6%	55.5%	15.9%	[1-0.52 2]
263	H	(6)	5284.39	0.186	7.4%	0.272	7.4%	57.3	4.6%	0.900	5.8%	5.40%	28.8%	55.4%	15.9%	[1-0.56 2]
264	H	(6)	5304.11	0.187	7.4%	0.276	7.4%	57.8	4.7%	0.899	5.8%	5.39%	28.5%	55.4%	16.1%	[1-0.50 2]
265	H	(6)	5325.01	0.186	7.5%	0.275	7.5%	57.6	4.8%	0.897	5.8%	5.39%	28.7%	55.1%	16.2%	[1-0.50 2]
266	H	(6)	5344.73	0.187	7.5%	0.277	7.5%	58.0	4.8%	0.894	5.8%	5.39%	28.6%	55.1%	16.3%	[1-0.50 2]
267	H	(6)	5364.45	0.186	7.3%	0.277	7.3%	57.8	4.5%	0.892	5.8%	5.38%	28.1%	55.5%	16.3%	[1-0.48 2]
268	H	(6)	5384.16	0.177	7.3%	0.265	7.3%	55.3	4.5%	0.889	5.7%	5.36%	27.8%	56.6%	15.6%	[1-0.41 2]
269	H	(6)	5405.02	0.172	7.3%	0.258	7.3%	54.1	4.4%	0.883	5.7%	5.36%	27.3%	57.5%	15.3%	[1-0.41 2]
270	H	(6)	5424.72	0.167	7.7%	0.252	7.7%	52.7	5.1%	0.880	5.7%	5.34%	26.5%	58.7%	14.8%	[1-0.38 2]
271	H	(6)	5444.41	0.160	7.7%	0.243	7.7%	50.9	5.2%	0.875	5.7%	5.33%	26.0%	59.7%	14.2%	[1-0.38 2]
272	H	(6)	5464.13	0.156	7.6%	0.237	7.6%	49.8	5.0%	0.873	5.7%	5.32%	25.9%	60.2%	13.9%	[1-0.40 2]
273	H	(6)	5485.00	0.162	7.6%	0.246	7.6%	51.2	5.0%	0.876	5.7%	5.30%	25.8%	59.8%	14.4%	[1-0.35 2]
274	H	(6)	5504.70	0.166	7.7%	0.253	7.7%	52.0	5.3%	0.884	5.6%	5.28%	26.0%	59.5%	14.5%	[1-0.40 2]
275	H	(6)	5524.43	0.166	7.5%	0.255	7.5%	52.1	4.9%	0.887	5.6%	5.27%	26.3%	59.1%	14.6%	[1-0.42 2]
276	H	(6)	5544.15	0.171	7.6%	0.263	7.6%	53.2	5.1%	0.891	5.6%	5.26%	26.5%	58.6%	14.9%	[1-0.44 2]
277	H	(6)	5565.01	0.171	7.7%	0.265	7.7%	53.4	5.3%	0.890	5.6%	5.24%	26.5%	58.5%	14.9%	[1-0.39 2]
278	H	(6)	5584.73	0.173	8.0%	0.269	8.0%	53.8	5.8%	0.894	5.6%	5.23%	26.8%	58.1%	15.2%	[1-0.44 2]
279	H	(6)	5604.44	0.171	8.1%	0.266	8.1%	53.2	5.8%	0.892	5.6%	5.22%	27.0%	57.9%	15.1%	[1-0.39 2]
280	H	(6)	5625.30	0.178	8.0%	0.278	8.0%	55.4	5.7%	0.893	5.6%	5.21%	26.7%	57.6%	15.7%	[1-0.34 2]
281	H	(6)	5645.00	0.184	8.0%	0.288	8.0%	56.9	5.7%	0.897	5.6%	5.20%	26.6%	57.2%	16.2%	[1-0.41 2]
282	H	(6)	5664.71	0.183	7.9%	0.288	7.9%	56.6	5.7%	0.899	5.6%	5.19%	26.8%	57.2%	16.0%	[1-0.49 2]
283	H	(6)	5684.41	0.184	7.7%	0.290	7.7%	56.7	5.3%	0.901	5.5%	5.18%	26.7%	57.5%	15.8%	[1-0.54 2]
284	H	(6)	5705.28	0.188	7.5%	0.297	7.5%	57.8	5.0%	0.901	5.5%	5.17%	26.6%	57.3%	16.1%	[1-0.57 2]
285	H	(6)	5724.98	0.184	7.7%	0.292	7.7%	56.6	5.3%	0.902	5.5%	5.17%	27.0%	57.1%	15.8%	[1-0.61 2]
286	H	(6)	5744.69	0.178	7.7%	0.285	7.7%	55.2	5.3%	0.899	5.5%	5.16%	27.3%	57.3%	15.4%	[1-0.61 2]
287	H	(6)	5764.41	0.179	7.8%	0.287	7.8%	55.1	5.5%	0.903	5.5%	5.14%	27.4%	57.1%	15.5%	[1-0.64 2]
288	H	(6)	5785.29	0.174	7.8%	0.279	7.8%	53.5	5.5%	0.902	5.5%	5.12%	27.6%	57.3%	15.1%	[1-0.60 2]
289	H	(6)	5804.99	0.171	8.1%	0.276	8.1%	52.8	6.0%	0.901	5.5%	5.12%	27.5%	57.5%	15.0%	[1-0.59 2]
290	H	(6)	5824.71	0.171	7.9%	0.277	7.9%	52.8	5.6%	0.899	5.5%	5.11%	27.3%	57.7%	15.0%	[1-0.59 2]
291	H	(6)	5844.44	0.171	8.1%	0.278	8.1%	52.7	6.0%	0.902	5.5%	5.09%	27.2%	57.9%	14.9%	[1-0.60 2]
292	H	(6)	5865.32	0.173	8.0%	0.281	8.0%	53.3	5.8%	0.901	5.5%	5.09%	27.2%	57.7%	15.1%	[1-0.60 2]
293	H	(6)	5885.03	0.178	8.2%	0.290	8.2%	54.5	6.0%	0.904	5.5%	5.08%	27.3%	57.2%	15.5%	[1-0.61 2]
294	H	(6)	5904.73	0.179	8.2%	0.294	8.2%	54.9	6.2%	0.907	5.5%	5.07%	27.6%	56.9%	15.6%	[1-0.64 2]
295	H	(6)	5925.58	0.181	8.2%	0.298	8.2%	55.3	6.2%	0.910	5.5%	5.06%	27.8%	56.5%	15.7%	[1-0.62 2]
296	H	(6)	5945.29	0.183	8.2%	0.302	8.2%	55.4	6.1%	0.916	5.4%	5.04%	28.2%	56.1%	15.7%	[1-0.67 2]
297	H	(6)	5965.01	0.189	8.2%	0.313	8.2%	57.1	6.2%	0.918	5.4%	5.03%	28.2%	55.6%	16.2%	[1-0.67 2]
298	H	(6)	5984.72	0.194	7.8%	0.323	7.8%	58.7	5.6%	0.920	5.4%	5.02%	28.3%	55.1%	16.6%	[1-0.63 2]
299	H	(6)	6005.60	0.196	7.6%	0.326	7.6%	58.8	5.4%	0.924	5.4%	5.00%	28.6%	54.6%	16.9%	[1-0.63 2]
300	H	(6)	6025.32	0.200	7.7%	0.334	7.7%	60.1	5.4%	0.923	5.4%	5.00%	28.6%	54.2%	17.2%	[1-0.59 2]
301	H	(6)	6045.04	0.203	7.7%	0.342	7.7%	61.2	5.5%	0.924	5.4%	4.99%	28.5%	53.9%	17.5%	[1-0.62 2]
302	H	(6)	6064.77	0.203	7.4%	0.342	7.4%	61.2	5.1%	0.923	5.4%	4.98%	28.6%	53.9%	17.5%	[1-0.56 2]
303	H	(6)	6085.64	0.207	7.4%	0.351	7.4%	62.0	5.1%	0.929	5.4%	4.96%	28.7%	53.6%	17.7%	[1-0.57 2]
304	H	(6)	6105.35	0.213	7.3%	0.361	7.3%	63.7	4.9%	0.929	5.4%	4.96%	28.4%	53.4%	18.1%	[1-0.56 2]
305	H	(6)	6125.05	0.213	7.3%	0.362	7.3%	63.5	5.0%	0.932	5.3%	4.95%	28.7%	53.2%	18.1%	[1-0.57 2]
306	H	(6)	6144.75	0.216	7.5%	0.368	7.5%	64.2	5.2%	0.935	5.3%	4.94%	28.7%	53.0%	18.3%	[1-0.57 2]
307	H	(6)	6165.62	0.222	7.7%	0.380	7.7%	65.7	5.6%	0.938	5.3%	4.92%	28.8%	52.6%	18.6%	[1-0.59 2]
308	H	(6)	6185.32	0.225	7.6%	0.386	7.6%	66.6	5.4%	0.937	5.3%	4.92%	28.8%	52.5%	18.8%	[1-0.56 2]
309	H	(6)	6205.03	0.230	7.7%	0.397	7.7%	68.2	5.6%	0.938	5.3%	4.91%	28.7%	52.2%	19.1%	[1-0.59 2]
310	H	(6)	6225.88	0.236	7.7%	0.408	7.7%	69.9	5.6%	0.938	5.3%	4.90%	28.5%	52.0%	19.6%	[1-0.56 2]
311	H	(6)	6245.61	0.238	7.3%	0.412	7.3%	70.4	5.0%	0.938	5.3%	4.89%	28.3%	51.9%	19.8%	[1-0.53 2]
312	H	(6)	6265.34	0.236	7.2%	0.411	7.2%	69.9	5.0%	0.939	5.3%	4.88%	28.1%	52.2%	19.7%	[1-0.54 2]
313	H	(6)	6285.04	0.228	7.3%	0.397	7.3%	67.4	5.1%	0.938	5.3%	4.87%	28.2%	52.6%	19.2%	[1-0.53 2]
314	H	(6)	6305.93	0.223	7.2%	0.391	7.2%	66.3	4.9%	0.935	5.3%	4.87%	28.2%	52.9%	18.9%	[1-0.55 2]
315	H	(6)	6325.67	0.215	7.4%	0.378	7.4%	63.8	5.1%	0.936	5.3%	4.86%	28.6%	53.2%	18.1%	[1-0.57 2]
316	H	(6)	6345.37	0.212	7.5%	0.374	7.5%	62.8	5.3%	0.938	5.2%	4.85%	29.0%	53.2%	17.8%	[1-0.62 2]
317	H	(6)	6365.08	0.210	7.4%	0.372	7.4%	62.3	5.3%	0.938	5.2%	4.84%	29.3%	52.9%	17.8%	[1-0.64 2]
318	H	(6)	6385.94	0.212	7.4%	0.376	7.4%	62.6	5.2%	0.941	5.2%	4.83%	29.5%	52.7%	17.8%	[1-0.60 2]
319	H	(6)	6405.64	0.209	7.3%	0.373	7.3%	61.5	5.2%	0.945	5.2%	4.81%	29.6%	52.9%	17.5%	[1-0.58 2]
320	H	(6)	6425.35	0.211	7.4%	0.377	7.4%	62.1	5.3%	0.945	5.2%	4.80%	29.3%	53.1%	17.6%	[1-0.58 2]
321	H	(6)	6445.09	0.210	7.4%	0.375	7.4%	61.7	5.3%	0.944	5.2%	4.79%	29.1%	53.4%	17.5%	[1-0.55 2]
322	H	(6)	6465.95	0.206	7.3%	0.371	7.3%	60.6	5.1%	0.946	5.2%	4.77%	29.0%	54.0%	17.1%	[1-0.53 2]
323	H	(6)	6485.67	0.208	7.4%	0.374	7.4%	61.0	5.4%	0.946	5.2%	4.76%	28.6%	54.2%	17.2%	[1-0.54 2]
324	H	(6)	6505.37	0.207	7.5%	0.375	7.5%	61.0	5.4%	0.945	5.2%	4.75%	28.5%	54.2%	17.3%	[1-0.51 2]
325	H	(6)	6525.10	0.204	7.2%	0.370	7.2%	60.0	5.1%	0.945	5.2%	4.74%	28.5%	54.3%	17.2%	[1-0.53 2]
326	H	(6)	6545.98	0.202	7.4%	0.368	7.4%	59.4	5.3%	0.945	5.2%	4.74%	28.6%	54.4%	17.0%	[1-0.53 2]
327	H	(6)	6565.70	0.205	7.4%	0.374	7.4%	60.6	5.3%	0.941	5.2%	4.73%	28.3%	54.7%	17.1%	[1-0.53 2]
