[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
175	H	(6)	3643.38	1.102	7.2%	1.116	7.2%	109.9	5.8%	2.785	4.3%	3.76%	20.1%	48.1%	31.7%	[1-0.58 0]
176	H	(6)	3663.09	1.095	7.2%	1.114	7.2%	108.8	5.8%	2.796	4.2%	3.75%	20.3%	48.2%	31.5%	[1-0.56 0]
177	H	(6)	3683.94	1.099	7.1%	1.125	7.1%	109.1	5.7%	2.800	4.2%	3.73%	20.2%	48.4%	31.4%	[1-0.58 0]
178	H	(6)	3703.65	1.121	6.8%	1.153	6.8%	110.5	5.4%	2.818	4.2%	3.72%	20.2%	48.1%	31.7%	[1-0.58 0]
179	H	(6)	3723.35	1.121	7.0%	1.159	7.0%	110.0	5.6%	2.831	4.2%	3.70%	20.3%	48.3%	31.4%	[1-0.55 0]
180	H	(6)	3743.04	1.128	6.7%	1.173	6.7%	110.5	5.2%	2.836	4.2%	3.68%	20.1%	48.6%	31.3%	[1-0.53 0]
181	H	(6)	3763.91	1.131	7.0%	1.182	7.0%	110.2	5.6%	2.850	4.2%	3.66%	20.2%	48.5%	31.3%	[1-0.50 0]
182	H	(6)	3783.62	1.137	7.2%	1.195	7.2%	110.1	5.8%	2.869	4.2%	3.64%	20.6%	48.2%	31.2%	[1-0.51 0]
183	H	(6)	3803.31	1.127	6.9%	1.191	6.9%	108.7	5.6%	2.881	4.1%	3.63%	20.8%	48.1%	31.1%	[1-0.51 0]
184	H	(6)	3824.18	1.129	6.8%	1.199	6.8%	108.3	5.4%	2.895	4.1%	3.61%	21.1%	47.9%	31.0%	[1-0.54 0]
185	H	(6)	3843.88	1.122	7.0%	1.198	7.0%	107.4	5.6%	2.902	4.1%	3.60%	21.5%	47.7%	30.8%	[1-0.49 0]
186	H	(6)	3863.59	1.132	7.1%	1.215	7.1%	107.8	5.8%	2.917	4.1%	3.58%	21.8%	47.2%	31.0%	[1-0.50 0]
187	H	(6)	3883.29	1.132	7.4%	1.221	7.4%	108.0	6.1%	2.912	4.1%	3.57%	22.0%	46.9%	31.1%	[1-0.48 0]
188	H	(6)	3904.16	1.135	7.4%	1.231	7.4%	108.6	6.2%	2.904	4.1%	3.56%	21.8%	47.3%	30.9%	[1-0.48 0]
189	H	(6)	3923.87	1.140	7.7%	1.242	7.7%	108.4	6.6%	2.919	4.1%	3.54%	21.7%	47.4%	30.9%	[1-0.49 0]
190	H	(6)	3943.56	1.149	7.7%	1.258	7.7%	108.7	6.5%	2.935	4.0%	3.52%	21.6%	47.3%	31.0%	[1-0.52 0]
191	H	(6)	3963.28	1.163	7.2%	1.280	7.2%	109.4	5.9%	2.952	4.0%	3.51%	21.7%	47.3%	31.0%	[1-0.52 0]
192	H	(6)	3984.15	1.189	6.9%	1.316	6.9%	110.7	5.6%	2.983	4.0%	3.49%	21.6%	47.2%	31.2%	[1-0.50 0]
193	H	(6)	4003.86	1.178	6.9%	1.310	6.9%	109.6	5.7%	2.986	4.0%	3.48%	21.5%	47.6%	30.9%	[1-0.46 0]
194	H	(6)	4023.56	1.187	6.7%	1.327	6.7%	110.2	5.4%	2.992	4.0%	3.47%	21.3%	47.7%	31.0%	[1-0.46 0]
195	H	(6)	4044.41	1.201	6.5%	1.350	6.5%	111.0	5.2%	3.008	4.0%	3.45%	21.1%	47.6%	31.3%	[1-0.45 0]
196	H	(6)	4064.13	1.205	6.7%	1.360	6.7%	111.1	5.3%	3.012	4.0%	3.44%	21.0%	47.8%	31.2%	[1-0.46 0]
197	H	(6)	4083.82	1.194	6.7%	1.354	6.7%	110.1	5.3%	3.011	4.0%	3.43%	21.0%	47.8%	31.1%	[1-0.45 0]
198	H	(6)	4103.51	1.214	6.7%	1.384	6.7%	111.5	5.5%	3.024	4.0%	3.41%	21.2%	47.0%	31.8%	[1-0.46 0]
199	H	(6)	4124.37	1.230	6.7%	1.409	6.7%	112.0	5.4%	3.049	3.9%	3.40%	21.4%	46.7%	32.0%	[1-0.51 0]
200	H	(6)	4144.08	1.226	6.7%	1.412	6.7%	111.3	5.4%	3.060	3.9%	3.38%	21.6%	46.7%	31.7%	[1-0.51 0]
201	H	(6)	4163.80	1.209	6.4%	1.398	6.4%	109.9	5.1%	3.057	3.9%	3.37%	21.5%	47.1%	31.4%	[1-0.55 0]
202	H	(6)	4183.51	1.206	6.6%	1.402	6.6%	109.4	5.3%	3.063	3.9%	3.36%	21.7%	47.1%	31.2%	[1-0.54 0]
203	H	(6)	4204.39	1.220	6.1%	1.425	6.1%	110.0	4.7%	3.080	3.9%	3.34%	21.6%	47.3%	31.1%	[1-0.49 0]
204	H	(6)	4224.10	1.223	6.0%	1.435	6.0%	110.2	4.6%	3.082	3.9%	3.32%	21.8%	47.0%	31.1%	[1-0.50 0]
205	H	(6)	4243.80	1.233	6.2%	1.454	6.2%	111.2	4.9%	3.082	3.9%	3.31%	21.8%	46.7%	31.5%	[1-0.49 0]
206	H	(6)	4264.68	1.262	6.5%	1.495	6.5%	113.1	5.2%	3.098	3.9%	3.30%	22.0%	46.2%	31.9%	[1-0.50 0]
207	H	(6)	4284.37	1.280	6.2%	1.523	6.2%	114.4	4.9%	3.108	3.9%	3.30%	21.9%	45.8%	32.2%	[1-0.50 0]
208	H	(6)	4304.08	1.293	6.4%	1.546	6.4%	115.2	5.2%	3.118	3.9%	3.29%	22.2%	45.3%	32.6%	[1-0.53 0]
209	H	(6)	4323.79	1.308	6.6%	1.571	6.6%	115.9	5.4%	3.134	3.8%	3.28%	22.2%	45.0%	32.8%	[1-0.55 0]
210	H	(6)	4344.65	1.320	6.3%	1.593	6.3%	116.5	5.0%	3.148	3.8%	3.27%	22.4%	44.6%	33.0%	[1-0.59 0]
211	H	(6)	4364.35	1.329	6.1%	1.611	6.1%	116.9	4.8%	3.157	3.8%	3.26%	22.4%	44.3%	33.3%	[1-0.60 0]
212	H	(6)	4384.04	1.342	6.2%	1.634	6.2%	117.8	4.9%	3.163	3.8%	3.25%	22.2%	44.2%	33.6%	[1-0.54 0]
213	H	(6)	4404.90	1.348	6.2%	1.649	6.2%	118.0	4.9%	3.172	3.8%	3.25%	22.1%	44.2%	33.7%	[1-0.57 0]
214	H	(6)	4424.63	1.371	6.0%	1.685	6.0%	119.6	4.6%	3.184	3.8%	3.24%	22.0%	43.9%	34.1%	[1-0.59 0]
215	H	(6)	4444.32	1.354	6.0%	1.672	6.0%	118.6	4.7%	3.172	3.8%	3.23%	21.9%	44.2%	33.9%	[1-0.55 0]
216	H	(6)	4464.04	1.363	6.2%	1.690	6.2%	119.1	4.9%	3.178	3.8%	3.22%	21.9%	44.2%	33.9%	[1-0.59 0]
