[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
175	L	(3)	3583.96	0.004	66.1%	0.004	66.1%	83.2	23.6%	0.014	61.8%	51.47%	0.0%	64.2%	35.8%	[1-0.43 0]
176	L	(3)	3603.67	0.004	66.4%	0.004	66.4%	81.9	23.5%	0.014	62.0%	51.47%	0.0%	64.4%	35.6%	[1-0.43 0]
177	L	(3)	3624.53	0.004	66.0%	0.004	66.0%	81.4	22.7%	0.014	62.0%	51.47%	0.0%	64.7%	35.3%	[1-0.43 0]
178	L	(3)	3644.23	0.004	66.2%	0.004	66.2%	81.3	22.9%	0.014	62.1%	51.47%	0.0%	64.8%	35.2%	[1-0.43 0]
179	L	(3)	3668.58	0.004	66.7%	0.004	66.7%	80.9	24.2%	0.014	62.2%	51.23%	0.0%	65.4%	34.5%	[1-0.43 0]
180	L	(3)	3683.65	0.004	67.4%	0.004	67.4%	80.8	24.8%	0.014	62.7%	51.23%	0.0%	65.8%	34.2%	[1-0.43 0]
181	L	(3)	3704.50	0.004	68.0%	0.004	68.0%	80.2	25.2%	0.014	63.2%	51.23%	0.0%	66.3%	33.7%	[1-0.43 0]
182	L	(3)	3724.21	0.004	68.6%	0.004	68.6%	80.2	25.2%	0.014	63.8%	51.23%	0.0%	66.3%	33.7%	[1-0.43 0]
183	L	(3)	3746.24	0.004	69.0%	0.004	69.0%	79.6	25.2%	0.014	64.3%	51.23%	0.0%	66.9%	33.1%	[1-0.43 0]
184	L	(3)	3764.77	0.004	68.3%	0.004	68.3%	80.4	24.5%	0.014	63.8%	50.94%	0.0%	65.8%	34.2%	[1-0.43 0]
185	L	(3)	3784.48	0.004	68.4%	0.004	68.4%	80.6	23.8%	0.014	64.1%	50.94%	0.0%	65.4%	34.5%	[1-0.43 0]
186	L	(3)	3806.52	0.004	68.9%	0.004	68.9%	81.1	23.9%	0.014	64.6%	50.94%	0.0%	65.0%	35.0%	[1-0.43 0]
187	L	(3)	3823.92	0.004	69.1%	0.004	69.1%	81.6	23.8%	0.014	64.9%	50.94%	0.0%	64.6%	35.3%	[1-0.43 0]
188	L	(3)	3844.79	0.004	69.5%	0.004	69.5%	82.1	23.8%	0.014	65.3%	50.94%	0.1%	64.2%	35.7%	[1-0.43 0]
189	L	(3)	3864.48	0.004	69.3%	0.004	69.3%	80.9	23.5%	0.014	65.1%	50.94%	0.1%	65.2%	34.8%	[1-0.43 0]
190	L	(3)	3884.20	0.004	69.4%	0.004	69.4%	81.0	23.9%	0.013	65.2%	50.94%	0.0%	65.2%	34.8%	[1-0.43 0]
191	L	(3)	3906.23	0.004	69.4%	0.004	69.4%	80.8	24.0%	0.013	65.1%	50.94%	0.0%	65.3%	34.7%	[1-0.43 0]
192	L	(3)	3924.78	0.004	69.8%	0.004	69.8%	81.1	25.0%	0.013	65.2%	50.94%	0.0%	65.3%	34.7%	[1-0.43 0]
193	L	(3)	3944.49	0.004	69.8%	0.004	69.8%	80.5	24.9%	0.013	65.2%	50.94%	0.0%	65.7%	34.3%	[1-0.43 0]
194	L	(3)	3964.19	0.004	69.8%	0.004	69.8%	80.7	24.9%	0.013	65.2%	50.94%	0.0%	65.5%	34.4%	[1-0.43 0]
195	L	(3)	3983.89	0.004	69.8%	0.004	69.8%	80.1	25.1%	0.013	65.2%	50.94%	0.1%	65.9%	34.0%	[1-0.43 0]
196	L	(3)	4004.76	0.004	69.7%	0.004	69.7%	80.2	24.7%	0.013	65.2%	50.94%	0.0%	65.9%	34.1%	[1-0.43 0]
197	L	(3)	4024.46	0.004	69.3%	0.004	69.3%	79.5	23.5%	0.013	65.2%	50.94%	0.1%	66.1%	33.8%	[1-0.43 0]
198	L	(3)	4046.49	0.004	70.6%	0.004	70.6%	79.5	24.8%	0.013	66.1%	50.73%	0.1%	66.5%	33.5%	[1-0.43 0]
199	L	(3)	4066.21	0.004	72.0%	0.004	72.0%	79.4	25.3%	0.013	67.4%	50.73%	0.0%	66.7%	33.3%	[1-0.43 0]
200	L	(3)	4084.76	0.004	73.4%	0.004	73.4%	79.4	26.2%	0.013	68.5%	50.73%	0.0%	66.8%	33.2%	[1-0.43 0]
201	L	(3)	4106.78	0.004	75.0%	0.004	75.0%	78.7	27.4%	0.013	69.8%	50.73%	0.0%	67.6%	32.4%	[1-0.43 0]
202	L	(3)	4126.52	0.004	71.3%	0.004	71.3%	72.9	27.7%	0.014	65.7%	48.57%	0.0%	72.3%	27.7%	[1-0.43 0]
203	L	(3)	4145.07	0.003	69.3%	0.004	69.3%	67.2	26.3%	0.014	64.2%	48.57%	0.0%	76.3%	23.7%	[1-0.43 0]
204	L	(3)	4164.79	0.003	67.9%	0.003	67.9%	61.7	26.2%	0.014	62.6%	48.57%	0.0%	80.5%	19.5%	[1-0.43 0]
205	L	(3)	4189.14	0.003	65.9%	0.003	65.9%	55.6	24.4%	0.014	61.2%	48.57%	0.0%	84.8%	15.2%	[1-0.43 0]
206	L	(3)	4207.70	0.002	63.8%	0.003	63.8%	50.1	22.4%	0.013	59.7%	48.57%	0.0%	88.7%	11.3%	[1-0.43 0]
207	L	(3)	4225.08	0.002	63.7%	0.003	63.7%	49.4	22.5%	0.013	59.6%	48.57%	0.0%	89.0%	10.9%	[1-0.43 0]
208	L	(3)	4247.12	0.002	63.6%	0.003	63.6%	49.1	22.3%	0.013	59.5%	48.57%	0.1%	88.7%	11.2%	[1-0.43 0]
209	L	(3)	4265.67	0.002	63.4%	0.003	63.4%	49.4	21.6%	0.013	59.6%	48.57%	0.0%	88.7%	11.3%	[1-0.43 0]
210	L	(3)	4285.37	0.002	63.9%	0.003	63.9%	50.5	22.5%	0.013	59.8%	48.57%	0.0%	89.0%	10.9%	[1-0.43 0]
211	L	(3)	4305.08	0.002	64.0%	0.003	64.0%	50.7	22.8%	0.013	59.8%	48.57%	0.0%	89.3%	10.7%	[1-0.43 0]
212	L	(3)	4324.78	0.003	60.4%	0.004	60.4%	67.5	22.6%	0.014	56.0%	47.28%	0.8%	81.8%	17.4%	[1-0.43 0]
213	L	(3)	4344.50	0.004	61.2%	0.005	61.2%	84.1	23.4%	0.014	56.6%	47.28%	1.6%	73.7%	24.8%	[1-0.43 0]
214	L	(3)	4367.68	0.005	59.1%	0.006	59.1%	99.6	22.7%	0.014	54.6%	45.99%	2.8%	65.7%	31.5%	[1-0.43 0]
215	L	(3)	4388.56	0.006	58.5%	0.007	58.5%	115.5	21.2%	0.014	54.5%	45.99%	3.6%	57.4%	38.9%	[1-0.43 0]
216	L	(3)	4405.95	0.006	58.3%	0.008	58.3%	131.0	20.6%	0.014	54.5%	45.99%	5.0%	49.7%	45.3%	[1-0.43 0]
217	L	(3)	4426.83	0.006	58.0%	0.008	58.0%	130.2	20.4%	0.014	54.3%	45.99%	5.8%	49.2%	45.0%	[1-0.43 0]
218	L	(3)	4447.69	0.006	57.3%	0.008	57.3%	128.2	19.4%	0.014	53.9%	45.99%	6.4%	49.9%	43.7%	[1-0.43 0]
219	L	(3)	4465.07	0.006	56.9%	0.008	56.9%	128.9	19.0%	0.014	53.7%	45.74%	6.0%	51.3%	42.8%	[1-0.43 0]
220	L	(3)	4488.27	0.006	58.9%	0.008	58.9%	129.2	22.8%	0.014	54.3%	45.74%	6.2%	51.3%	42.6%	[1-0.43 0]
221	L	(3)	4504.50	0.006	59.5%	0.008	59.5%	129.7	23.6%	0.013	54.7%	45.74%	5.8%	51.4%	42.9%	[1-0.43 0]
222	L	(3)	4525.38	0.006	59.8%	0.008	59.8%	131.2	23.1%	0.013	55.2%	45.74%	5.5%	51.4%	43.1%	[1-0.43 0]
223	L	(3)	4546.25	0.006	60.3%	0.008	60.3%	133.5	22.9%	0.013	55.8%	45.74%	5.2%	51.5%	43.3%	[1-0.43 0]
224	L	(3)	4568.28	0.006	60.5%	0.008	60.5%	133.5	23.3%	0.013	55.8%	45.74%	5.3%	50.5%	44.2%	[1-0.43 0]
225	L	(3)	4585.67	0.006	59.1%	0.008	59.1%	133.8	19.7%	0.013	55.7%	45.74%	5.2%	49.9%	44.9%	[1-0.43 0]
226	L	(3)	4608.86	0.006	60.2%	0.008	60.2%	133.5	22.7%	0.013	55.7%	45.74%	5.2%	49.2%	45.7%	[1-0.43 0]
227	L	(3)	4627.43	0.006	59.4%	0.008	59.4%	128.9	25.1%	0.014	53.8%	43.58%	7.2%	49.2%	43.5%	[1-0.43 0]
228	L	(3)	4647.13	0.006	60.7%	0.008	60.7%	126.8	27.8%	0.014	53.9%	43.58%	9.7%	48.6%	41.6%	[1-0.43 0]
229	L	(3)	4666.84	0.006	61.8%	0.008	61.8%	122.2	30.2%	0.014	54.0%	43.58%	12.0%	49.5%	38.5%	[1-0.43 0]
230	L	(3)	4686.54	0.006	63.6%	0.008	63.6%	118.3	33.3%	0.014	54.1%	43.58%	14.5%	50.2%	35.2%	[1-0.43 0]
231	L	(3)	4706.25	0.006	61.8%	0.008	61.8%	112.9	31.8%	0.014	53.0%	42.29%	19.2%	49.7%	31.2%	[1-0.43 0]
232	L	(3)	4727.11	0.006	62.6%	0.008	62.6%	107.9	31.8%	0.015	53.8%	42.08%	21.8%	49.0%	29.2%	[1-0.43 0]
233	L	(3)	4746.82	0.005	63.2%	0.007	63.2%	101.4	31.5%	0.015	54.8%	42.08%	23.8%	49.1%	27.1%	[1-0.43 0]
234	L	(3)	4767.68	0.005	64.5%	0.007	64.5%	100.8	31.9%	0.015	56.0%	42.08%	26.1%	46.7%	27.2%	[1-0.43 0]
235	L	(3)	4787.39	0.005	65.5%	0.007	65.5%	96.2	31.7%	0.015	57.4%	42.08%	28.8%	45.7%	25.6%	[1-0.43 0]
236	L	(3)	4807.09	0.005	66.3%	0.007	66.3%	98.3	31.8%	0.015	58.2%	42.08%	28.5%	45.5%	26.0%	[1-0.43 0]
237	L	(3)	4826.79	0.006	66.1%	0.007	66.1%	103.0	31.5%	0.015	58.1%	42.08%	28.2%	44.4%	27.4%	[1-0.43 0]
238	L	(3)	4847.65	0.006	66.2%	0.008	66.2%	106.1	31.5%	0.015	58.2%	42.08%	28.6%	43.4%	28.0%	[1-0.43 0]
239	L	(3)	4867.36	0.006	66.0%	0.008	66.0%	105.5	31.2%	0.015	58.1%	42.08%	28.5%	43.8%	27.7%	[1-0.43 0]
240	L	(3)	4888.22	0.006	66.2%	0.008	66.2%	106.8	31.1%	0.015	58.5%	41.89%	28.2%	43.8%	28.0%	[1-0.43 0]
241	L	(3)	4906.77	0.006	66.0%	0.008	66.0%	105.3	30.8%	0.015	58.3%	41.01%	30.1%	42.4%	27.5%	[1-0.43 0]
242	L	(3)	4926.48	0.006	67.1%	0.008	67.1%	102.8	30.8%	0.015	59.6%	41.01%	32.1%	41.1%	26.8%	[1-0.43 0]
243	L	(3)	4946.18	0.006	68.2%	0.008	68.2%	101.6	30.7%	0.016	60.8%	41.01%	34.0%	39.6%	26.4%	[1-0.43 0]
244	L	(3)	4967.07	0.006	69.2%	0.008	69.2%	101.9	30.6%	0.016	62.1%	41.01%	35.5%	38.2%	26.3%	[1-0.43 0]
245	L	(3)	4987.93	0.006	69.7%	0.008	69.7%	102.9	30.8%	0.016	62.6%	41.01%	37.1%	36.4%	26.4%	[1-0.43 0]
246	L	(3)	5006.47	0.006	69.7%	0.008	69.7%	102.4	30.8%	0.016	62.5%	41.01%	37.2%	36.6%	26.2%	[1-0.43 0]
247	L	(3)	5026.17	0.006	69.8%	0.008	69.8%	104.4	30.8%	0.015	62.6%	41.01%	36.8%	36.5%	26.8%	[1-0.43 0]
248	L	(3)	5047.01	0.006	69.7%	0.008	69.7%	105.0	30.9%	0.015	62.5%	41.01%	35.8%	37.3%	26.9%	[1-0.43 0]
249	L	(3)	5066.70	0.006	69.6%	0.008	69.6%	105.2	30.7%	0.015	62.5%	41.01%	35.8%	37.3%	26.9%	[1-0.43 0]
250	L	(3)	5087.61	0.006	69.5%	0.008	69.5%	105.6	30.6%	0.015	62.4%	41.01%	35.7%	37.1%	27.2%	[1-0.43 0]
251	L	(3)	5108.49	0.006	69.6%	0.008	69.6%	104.6	30.7%	0.015	62.4%	41.01%	35.8%	37.3%	26.9%	[1-0.43 0]
252	L	(3)	5127.05	0.006	69.4%	0.008	69.4%	104.1	30.6%	0.015	62.3%	41.01%	35.4%	38.0%	26.6%	[1-0.43 0]
253	L	(3)	5146.76	0.006	69.4%	0.008	69.4%	104.3	30.5%	0.015	62.3%	41.01%	35.6%	37.7%	26.7%	[1-0.43 0]
254	L	(3)	5167.65	0.006	69.4%	0.008	69.4%	104.2	30.4%	0.015	62.4%	41.01%	35.7%	37.5%	26.7%	[1-0.43 0]
255	L	(3)	5187.35	0.006	69.5%	0.008	69.5%	103.6	30.7%	0.015	62.4%	41.01%	35.8%	37.7%	26.5%	[1-0.43 0]
256	L	(3)	5207.05	0.006	69.4%	0.008	69.4%	104.9	30.5%	0.015	62.3%	41.01%	35.6%	37.5%	26.9%	[1-0.43 0]
257	L	(3)	5225.58	0.005	64.9%	0.007	64.9%	93.9	29.1%	0.015	58.0%	40.36%	30.3%	44.3%	25.3%	[1-0.43 0]
258	L	(3)	5246.45	0.004	62.7%	0.006	62.7%	82.5	27.7%	0.015	56.2%	40.36%	25.1%	51.4%	23.5%	[1-0.43 0]
259	L	(3)	5266.17	0.004	60.2%	0.005	60.2%	70.0	25.8%	0.014	54.4%	40.36%	19.7%	59.3%	21.0%	[1-0.43 0]
260	L	(3)	5285.88	0.003	57.2%	0.004	57.2%	57.5	23.0%	0.014	52.4%	40.36%	14.4%	67.1%	18.5%	[1-0.43 0]
261	L	(3)	5307.92	0.002	53.9%	0.003	53.9%	44.7	19.1%	0.014	50.4%	40.36%	9.0%	75.1%	15.9%	[1-0.43 0]
262	L	(3)	5327.62	0.002	53.8%	0.003	53.8%	44.9	18.7%	0.014	50.4%	40.36%	9.2%	74.7%	16.1%	[1-0.43 0]
263	L	(3)	5347.33	0.002	53.6%	0.003	53.6%	43.3	18.3%	0.014	50.4%	40.36%	9.2%	75.5%	15.3%	[1-0.43 0]
264	L	(3)	5365.87	0.002	53.4%	0.003	53.4%	45.5	17.6%	0.014	50.4%	40.36%	9.3%	74.2%	16.5%	[1-0.43 0]
265	L	(3)	5389.06	0.002	53.6%	0.003	53.6%	45.7	17.0%	0.014	50.8%	40.19%	9.1%	74.2%	16.7%	[1-0.43 0]
266	L	(3)	5409.93	0.002	54.2%	0.003	54.2%	46.4	16.3%	0.014	51.7%	40.19%	9.0%	73.8%	17.2%	[1-0.43 0]
267	L	(3)	5426.17	0.002	55.1%	0.003	55.1%	46.0	16.9%	0.014	52.4%	40.19%	8.7%	74.5%	16.8%	[1-0.43 0]
268	L	(3)	5445.86	0.002	55.8%	0.003	55.8%	47.5	16.7%	0.013	53.3%	40.19%	8.7%	73.5%	17.8%	[1-0.43 0]
269	L	(3)	5465.58	0.002	57.4%	0.003	57.4%	46.1	17.6%	0.014	54.6%	40.04%	8.5%	74.5%	16.9%	[1-0.43 0]
270	L	(3)	5486.45	0.002	59.8%	0.004	59.8%	50.1	22.2%	0.013	55.5%	40.04%	8.3%	73.2%	18.5%	[1-0.43 0]
271	L	(3)	5507.33	0.002	61.9%	0.004	61.9%	50.5	25.7%	0.013	56.3%	40.04%	8.3%	73.1%	18.6%	[1-0.43 0]
272	L	(3)	5525.87	0.002	62.8%	0.004	62.8%	49.4	26.1%	0.013	57.1%	40.04%	8.1%	73.9%	18.0%	[1-0.43 0]
273	L	(3)	5549.06	0.002	62.8%	0.004	62.8%	48.8	28.7%	0.014	55.8%	39.16%	10.2%	72.6%	17.2%	[1-0.43 0]
274	L	(3)	5568.76	0.002	63.4%	0.004	63.4%	46.8	29.2%	0.014	56.2%	39.16%	12.0%	71.8%	16.1%	[1-0.43 0]
275	L	(3)	5588.47	0.002	62.9%	0.003	62.9%	41.6	27.7%	0.014	56.5%	39.16%	13.5%	72.7%	13.8%	[1-0.43 0]
276	L	(3)	5609.33	0.002	62.9%	0.003	62.9%	39.7	26.2%	0.014	57.1%	39.16%	15.3%	71.7%	13.0%	[1-0.43 0]
277	L	(3)	5629.06	0.002	62.7%	0.003	62.7%	39.5	26.1%	0.014	57.0%	38.97%	16.4%	70.6%	13.0%	[1-0.43 0]
278	L	(3)	5648.77	0.002	62.6%	0.003	62.6%	36.6	24.8%	0.014	57.4%	38.97%	16.1%	72.2%	11.7%	[1-0.43 0]
279	L	(3)	5668.47	0.002	63.3%	0.003	63.3%	36.9	26.9%	0.014	57.2%	38.97%	15.0%	72.8%	12.2%	[1-0.43 0]
280	L	(3)	5687.02	0.002	63.6%	0.003	63.6%	36.8	26.8%	0.014	57.7%	38.97%	15.5%	72.5%	12.0%	[1-0.43 0]
281	L	(3)	5710.20	0.002	63.2%	0.003	63.2%	35.7	25.5%	0.014	57.8%	38.97%	14.8%	74.0%	11.2%	[1-0.43 0]
282	L	(3)	5728.74	0.002	64.2%	0.003	64.2%	34.6	25.5%	0.014	58.9%	38.83%	15.1%	74.1%	10.8%	[1-0.43 0]
283	L	(3)	5748.46	0.002	65.2%	0.003	65.2%	34.5	25.8%	0.014	59.9%	38.83%	15.4%	74.0%	10.6%	[1-0.43 0]
284	L	(3)	5768.16	0.002	65.5%	0.003	65.5%	33.1	23.0%	0.014	61.3%	38.83%	15.9%	74.2%	9.9%	[1-0.43 0]
285	L	(3)	5786.71	0.002	66.3%	0.003	66.3%	33.7	22.1%	0.014	62.5%	38.83%	15.8%	74.4%	9.8%	[1-0.43 0]
286	L	(3)	5808.73	0.002	68.5%	0.003	68.5%	34.6	23.4%	0.014	64.4%	38.83%	17.7%	72.0%	10.3%	[1-0.43 0]
287	L	(3)	5827.27	0.003	67.8%	0.004	67.8%	49.2	27.5%	0.015	62.0%	37.95%	21.7%	64.8%	13.5%	[1-0.43 0]
288	L	(3)	5849.30	0.003	68.1%	0.006	68.1%	65.6	28.7%	0.015	61.8%	37.95%	24.2%	58.2%	17.6%	[1-0.43 0]
289	L	(3)	5869.00	0.004	68.6%	0.007	68.6%	82.4	30.1%	0.015	61.6%	37.95%	27.5%	51.0%	21.5%	[1-0.43 0]
290	L	(3)	5887.56	0.005	68.6%	0.009	68.6%	97.1	30.8%	0.015	61.2%	37.95%	30.5%	44.2%	25.2%	[1-0.43 0]
291	L	(3)	5907.25	0.006	68.2%	0.010	68.2%	112.5	30.9%	0.015	60.8%	37.95%	32.6%	38.8%	28.6%	[1-0.43 0]
292	L	(3)	5931.59	0.006	63.8%	0.010	63.8%	108.0	28.9%	0.015	56.9%	37.45%	28.1%	43.2%	28.6%	[1-0.43 0]
293	L	(3)	5948.97	0.006	61.0%	0.009	61.0%	101.2	26.9%	0.015	54.8%	37.45%	24.2%	47.5%	28.3%	[1-0.43 0]
294	L	(3)	5968.68	0.005	58.4%	0.008	58.4%	94.1	24.8%	0.015	52.8%	37.45%	19.7%	52.1%	28.2%	[1-0.43 0]
295	L	(3)	5989.54	0.005	55.6%	0.008	55.6%	88.2	22.3%	0.015	50.9%	37.45%	15.4%	56.6%	28.0%	[1-0.43 0]
296	L	(3)	6010.40	0.004	52.5%	0.007	52.5%	79.7	19.6%	0.014	48.7%	37.45%	10.6%	62.8%	26.6%	[1-0.43 0]
297	L	(3)	6026.61	0.004	52.5%	0.007	52.5%	77.2	19.6%	0.014	48.7%	37.45%	10.6%	63.5%	25.9%	[1-0.43 0]
298	L	(3)	6050.97	0.004	52.4%	0.007	52.4%	79.8	19.2%	0.014	48.8%	37.45%	10.5%	63.2%	26.3%	[1-0.43 0]
299	L	(3)	6069.53	0.004	52.5%	0.007	52.5%	80.1	19.6%	0.014	48.7%	37.45%	10.8%	62.9%	26.3%	[1-0.43 0]
300	L	(3)	6088.08	0.005	49.0%	0.008	49.0%	87.6	17.5%	0.015	45.8%	36.15%	15.0%	58.0%	27.0%	[1-0.43 0]
301	L	(3)	6110.11	0.005	48.8%	0.009	48.8%	97.8	15.9%	0.016	46.1%	36.15%	18.9%	52.3%	28.9%	[1-0.43 0]
302	L	(3)	6128.69	0.006	50.6%	0.011	50.6%	108.1	19.0%	0.016	46.9%	36.03%	22.2%	47.5%	30.4%	[1-0.43 0]
303	L	(3)	6148.41	0.007	51.3%	0.012	51.3%	114.1	21.6%	0.017	46.5%	35.52%	26.1%	42.9%	31.0%	[1-0.43 0]
304	L	(3)	6169.29	0.007	52.9%	0.013	52.9%	122.5	23.2%	0.017	47.6%	35.52%	30.0%	38.4%	31.6%	[1-0.43 0]
305	L	(3)	6189.01	0.007	54.8%	0.013	54.8%	124.4	26.5%	0.017	48.0%	35.52%	29.4%	38.6%	32.0%	[1-0.43 0]
306	L	(3)	6208.72	0.007	57.2%	0.012	57.2%	121.3	29.9%	0.017	48.7%	35.52%	29.6%	39.1%	31.3%	[1-0.43 0]
307	L	(3)	6228.42	0.007	56.7%	0.013	56.7%	121.4	29.7%	0.017	48.3%	35.52%	29.5%	39.2%	31.3%	[1-0.43 0]
308	L	(3)	6249.27	0.007	56.7%	0.013	56.7%	121.3	29.5%	0.017	48.4%	35.52%	29.6%	39.3%	31.1%	[1-0.43 0]
309	L	(3)	6268.97	0.007	56.7%	0.012	56.7%	121.1	29.6%	0.016	48.3%	35.52%	29.4%	39.5%	31.1%	[1-0.43 0]
310	L	(3)	6288.66	0.007	56.7%	0.012	56.7%	120.7	29.7%	0.016	48.3%	35.52%	29.4%	39.5%	31.1%	[1-0.43 0]
311	L	(3)	6309.51	0.007	56.5%	0.013	56.5%	124.4	29.7%	0.016	48.1%	35.52%	29.5%	38.5%	32.0%	[1-0.43 0]
312	L	(3)	6329.20	0.007	56.6%	0.013	56.6%	123.5	29.7%	0.016	48.1%	35.52%	29.1%	39.2%	31.8%	[1-0.43 0]
313	L	(3)	6348.90	0.007	56.7%	0.013	56.7%	124.6	29.9%	0.016	48.1%	35.52%	29.0%	38.8%	32.2%	[1-0.43 0]
314	L	(3)	6369.75	0.007	56.7%	0.013	56.7%	123.4	30.0%	0.016	48.1%	35.52%	28.9%	39.2%	31.9%	[1-0.43 0]
315	L	(3)	6388.30	0.007	56.7%	0.013	56.7%	123.0	30.0%	0.016	48.1%	35.52%	29.2%	38.9%	31.8%	[1-0.43 0]
316	L	(3)	6408.02	0.007	56.6%	0.013	56.6%	123.6	29.9%	0.016	48.0%	35.52%	28.4%	39.7%	31.9%	[1-0.43 0]
317	L	(3)	6428.91	0.007	56.7%	0.013	56.7%	123.9	30.0%	0.016	48.1%	35.52%	28.9%	39.1%	32.0%	[1-0.43 0]
318	L	(3)	6448.62	0.007	57.4%	0.013	57.4%	123.7	30.0%	0.016	48.9%	35.41%	29.3%	38.9%	31.8%	[1-0.43 0]
319	L	(3)	6469.49	0.007	58.0%	0.013	58.0%	125.8	30.0%	0.016	49.7%	35.41%	29.0%	38.7%	32.3%	[1-0.43 0]
320	L	(3)	6489.20	0.007	58.8%	0.013	58.8%	126.1	30.0%	0.016	50.5%	35.41%	28.9%	38.9%	32.3%	[1-0.43 0]
321	L	(3)	6508.89	0.007	59.9%	0.013	59.9%	124.1	30.3%	0.016	51.7%	35.41%	30.3%	37.7%	31.9%	[1-0.43 0]
322	L	(3)	6528.60	0.007	60.9%	0.013	60.9%	124.1	30.4%	0.016	52.8%	35.41%	30.9%	37.2%	31.9%	[1-0.43 0]
323	L	(3)	6549.45	0.007	60.7%	0.013	60.7%	124.1	30.4%	0.016	52.5%	35.41%	29.9%	38.1%	31.9%	[1-0.43 0]
324	L	(3)	6569.15	0.007	61.2%	0.013	61.2%	122.0	30.6%	0.016	53.0%	35.41%	30.8%	37.8%	31.4%	[1-0.43 0]
325	L	(3)	6588.85	0.007	60.3%	0.013	60.3%	118.2	30.4%	0.016	52.0%	34.76%	31.8%	37.9%	30.3%	[1-0.43 0]
326	L	(3)	6609.73	0.007	59.9%	0.013	59.9%	117.5	30.2%	0.016	51.8%	34.76%	32.1%	37.9%	30.0%	[1-0.43 0]
327	L	(3)	6629.44	0.007	59.9%	0.012	59.9%	113.0	30.0%	0.016	51.9%	34.76%	32.9%	38.3%	28.8%	[1-0.43 0]
328	L	(3)	6649.16	0.006	60.3%	0.012	60.3%	109.3	30.0%	0.016	52.3%	34.76%	34.4%	37.8%	27.8%	[1-0.43 0]
329	L	(3)	6668.85	0.006	60.2%	0.012	60.2%	107.6	29.7%	0.016	52.3%	34.76%	35.2%	37.5%	27.3%	[1-0.43 0]
330	L	(3)	6688.55	0.006	60.1%	0.012	60.1%	109.8	29.9%	0.016	52.1%	34.76%	35.3%	36.8%	27.9%	[1-0.43 0]
331	L	(3)	6709.43	0.007	56.3%	0.013	56.3%	112.4	26.0%	0.017	50.0%	34.25%	34.8%	36.6%	28.7%	[1-0.43 0]
332	L	(3)	6729.15	0.007	53.8%	0.013	53.8%	119.8	22.6%	0.017	48.9%	34.25%	33.9%	35.4%	30.6%	[1-0.43 0]
333	L	(3)	6748.86	0.007	51.7%	0.014	51.7%	123.7	19.3%	0.017	48.0%	34.25%	33.5%	34.8%	31.8%	[1-0.43 0]
334	L	(3)	6768.55	0.008	49.8%	0.014	49.8%	128.6	16.2%	0.016	47.0%	34.25%	32.7%	34.2%	33.1%	[1-0.43 0]
335	L	(3)	6789.41	0.008	48.2%	0.014	48.2%	129.7	13.0%	0.016	46.4%	34.25%	32.2%	34.3%	33.5%	[1-0.43 0]
336	L	(3)	6809.12	0.008	48.1%	0.015	48.1%	133.7	13.5%	0.016	46.2%	34.25%	31.3%	34.4%	34.3%	[1-0.43 0]
337	L	(3)	6828.84	0.008	48.4%	0.015	48.4%	130.6	13.3%	0.016	46.5%	34.25%	31.6%	34.9%	33.5%	[1-0.43 0]
338	L	(3)	6848.53	0.008	48.6%	0.014	48.6%	129.1	13.4%	0.016	46.7%	34.25%	31.6%	35.3%	33.1%	[1-0.43 0]
339	L	(3)	6868.24	0.007	47.0%	0.014	47.0%	125.6	13.1%	0.016	45.1%	33.85%	29.3%	38.6%	32.2%	[1-0.43 0]
340	L	(3)	6889.10	0.007	46.2%	0.014	46.2%	124.5	12.7%	0.016	44.4%	33.85%	26.4%	41.8%	31.8%	[1-0.43 0]
341	L	(3)	6908.86	0.007	45.6%	0.013	45.6%	119.8	11.9%	0.016	44.0%	33.85%	24.8%	44.6%	30.6%	[1-0.43 0]
342	L	(3)	6928.57	0.007	44.8%	0.013	44.8%	117.8	11.7%	0.016	43.3%	33.85%	22.3%	47.7%	30.0%	[1-0.43 0]
343	L	(3)	6948.30	0.007	42.2%	0.014	42.2%	121.1	11.2%	0.016	40.6%	33.44%	21.8%	47.3%	30.9%	[1-0.43 0]
344	L	(3)	6969.17	0.007	42.0%	0.014	42.0%	124.5	11.2%	0.016	40.5%	33.44%	23.6%	44.6%	31.8%	[1-0.43 0]
345	L	(3)	6988.88	0.008	41.8%	0.015	41.8%	127.4	11.1%	0.017	40.3%	33.44%	26.1%	41.1%	32.7%	[1-0.43 0]
346	L	(3)	7008.57	0.008	40.2%	0.015	40.2%	128.5	10.9%	0.017	38.7%	33.10%	28.2%	38.7%	33.1%	[1-0.43 0]
347	L	(3)	7028.27	0.008	38.6%	0.016	38.6%	131.1	10.5%	0.018	37.2%	32.70%	30.4%	35.8%	33.9%	[1-0.43 0]
348	L	(3)	7047.97	0.008	38.1%	0.016	38.1%	130.5	10.3%	0.018	36.7%	32.70%	30.1%	36.2%	33.7%	[1-0.43 0]
349	L	(3)	7068.85	0.008	37.5%	0.016	37.5%	129.8	10.0%	0.018	36.2%	32.70%	30.3%	36.2%	33.6%	[1-0.43 0]
350	L	(3)	7088.55	0.008	37.1%	0.016	37.1%	128.7	9.9%	0.017	35.7%	32.70%	30.0%	36.8%	33.3%	[1-0.43 0]
