[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
351	L	(6)	7047.37	0.091	8.3%	0.177	8.3%	24.4	6.5%	1.031	5.1%	4.66%	59.0%	37.0%	4.0%	[1-0.49 2]
352	L	(6)	7068.23	0.089	8.5%	0.175	8.5%	24.0	6.8%	1.033	5.1%	4.66%	59.5%	36.6%	3.9%	[1-0.49 2]
353	L	(6)	7087.93	0.089	8.3%	0.176	8.3%	24.1	6.6%	1.032	5.1%	4.66%	59.7%	36.4%	3.9%	[1-0.49 2]
354	L	(6)	7107.64	0.087	8.3%	0.172	8.3%	23.6	6.6%	1.030	5.1%	4.66%	59.8%	36.5%	3.8%	[1-0.49 2]
355	L	(6)	7127.35	0.087	8.3%	0.172	8.3%	23.5	6.6%	1.027	5.1%	4.65%	59.7%	36.5%	3.7%	[1-0.49 2]
356	L	(6)	7148.27	0.085	8.1%	0.169	8.1%	23.2	6.3%	1.020	5.1%	4.65%	59.2%	37.1%	3.7%	[1-0.49 2]
357	L	(6)	7167.97	0.087	8.2%	0.173	8.2%	23.7	6.4%	1.017	5.1%	4.65%	59.2%	37.0%	3.8%	[1-0.49 2]
358	L	(6)	7187.66	0.085	8.3%	0.169	8.3%	23.3	6.6%	1.012	5.1%	4.65%	58.9%	37.5%	3.7%	[1-0.49 2]
359	L	(6)	7208.52	0.088	8.3%	0.177	8.3%	24.3	6.6%	1.011	5.1%	4.65%	59.2%	36.8%	3.9%	[1-0.49 2]
360	L	(6)	7228.23	0.089	8.5%	0.179	8.5%	24.5	6.8%	1.008	5.1%	4.65%	59.3%	36.7%	4.0%	[1-0.49 2]
361	L	(6)	7247.93	0.093	8.5%	0.188	8.5%	25.8	6.8%	1.006	5.1%	4.65%	59.4%	36.3%	4.3%	[1-0.49 2]
362	L	(6)	7267.63	0.091	8.9%	0.184	8.9%	25.3	7.3%	1.000	5.1%	4.65%	59.0%	36.8%	4.2%	[1-0.49 2]
363	L	(6)	7288.49	0.092	8.6%	0.185	8.6%	25.5	6.9%	0.999	5.1%	4.65%	59.2%	36.5%	4.3%	[1-0.49 2]
364	L	(6)	7308.20	0.088	8.3%	0.180	8.3%	24.7	6.6%	0.996	5.1%	4.65%	59.2%	36.8%	4.0%	[1-0.49 2]
365	L	(6)	7327.88	0.088	7.9%	0.180	7.9%	24.7	6.0%	0.995	5.1%	4.65%	59.2%	36.7%	4.0%	[1-0.49 2]
366	L	(6)	7348.74	0.086	8.6%	0.175	8.6%	24.0	7.0%	0.993	5.1%	4.65%	59.4%	36.7%	3.9%	[1-0.49 2]
367	L	(6)	7368.45	0.087	8.0%	0.179	8.0%	24.5	6.1%	0.991	5.1%	4.65%	59.4%	36.6%	4.0%	[1-0.49 2]
368	L	(6)	7388.17	0.088	8.5%	0.180	8.5%	24.7	6.7%	0.987	5.1%	4.65%	59.3%	36.6%	4.1%	[1-0.49 2]
369	L	(6)	7407.88	0.089	8.2%	0.182	8.2%	25.1	6.5%	0.982	5.1%	4.65%	59.1%	36.7%	4.2%	[1-0.47 2]
370	L	(6)	7428.74	0.089	8.2%	0.184	8.2%	25.3	6.5%	0.980	5.1%	4.65%	59.3%	36.4%	4.2%	[1-0.47 2]
371	L	(6)	7448.44	0.088	7.5%	0.183	7.5%	25.0	5.6%	0.980	5.1%	4.65%	59.6%	36.3%	4.1%	[1-0.47 2]
372	L	(6)	7468.15	0.087	7.8%	0.180	7.8%	24.7	6.0%	0.977	5.1%	4.65%	59.5%	36.5%	4.0%	[1-0.47 2]
373	L	(6)	7487.85	0.087	7.7%	0.182	7.7%	24.8	5.8%	0.978	5.1%	4.65%	60.0%	36.0%	4.1%	[1-0.47 2]
374	L	(6)	7508.71	0.085	8.4%	0.177	8.4%	24.1	6.7%	0.978	5.1%	4.65%	60.1%	36.0%	3.9%	[1-0.47 2]
375	L	(6)	7528.40	0.084	8.4%	0.175	8.4%	23.9	6.6%	0.974	5.1%	4.65%	59.9%	36.2%	3.9%	[1-0.47 2]
376	L	(6)	7548.11	0.084	8.5%	0.175	8.5%	24.1	6.8%	0.967	5.1%	4.65%	59.3%	36.9%	3.9%	[1-0.47 2]
377	L	(6)	7568.99	0.086	8.4%	0.181	8.4%	24.8	6.7%	0.965	5.1%	4.65%	59.4%	36.5%	4.1%	[1-0.47 2]
378	L	(6)	7588.69	0.084	8.0%	0.178	8.0%	24.3	6.2%	0.964	5.1%	4.65%	59.5%	36.5%	4.0%	[1-0.47 2]
379	L	(6)	7608.39	0.084	7.4%	0.178	7.4%	24.4	5.3%	0.959	5.1%	4.65%	59.3%	36.7%	4.0%	[1-0.47 2]
380	L	(6)	7628.09	0.084	7.6%	0.177	7.6%	24.3	5.7%	0.956	5.1%	4.65%	59.3%	36.8%	4.0%	[1-0.47 2]
381	L	(6)	7648.98	0.084	7.3%	0.178	7.3%	24.3	5.3%	0.958	5.1%	4.65%	59.8%	36.3%	4.0%	[1-0.47 2]
382	L	(6)	7668.67	0.081	7.6%	0.173	7.6%	23.6	5.6%	0.958	5.1%	4.65%	60.0%	36.3%	3.7%	[1-0.47 2]
383	L	(6)	7688.36	0.080	8.1%	0.171	8.1%	23.4	6.3%	0.952	5.1%	4.65%	59.5%	36.8%	3.7%	[1-0.47 2]
384	L	(6)	7708.06	0.082	8.2%	0.175	8.2%	24.0	6.4%	0.947	5.1%	4.65%	59.5%	36.7%	3.9%	[1-0.47 2]
385	L	(6)	7729.15	0.083	7.8%	0.177	7.8%	24.3	5.9%	0.945	5.1%	4.65%	59.5%	36.5%	3.9%	[1-0.47 2]
386	L	(6)	7748.84	0.085	8.2%	0.183	8.2%	25.0	6.4%	0.942	5.1%	4.65%	59.5%	36.4%	4.1%	[1-0.49 2]
387	L	(6)	7768.55	0.085	8.0%	0.184	8.0%	25.1	6.2%	0.943	5.1%	4.65%	59.5%	36.3%	4.2%	[1-0.50 2]
388	L	(6)	7788.24	0.086	8.0%	0.187	8.0%	25.4	6.2%	0.944	5.1%	4.64%	59.6%	36.2%	4.3%	[1-0.48 2]
389	L	(6)	7809.09	0.085	8.1%	0.185	8.1%	25.1	6.4%	0.945	5.1%	4.63%	59.4%	36.4%	4.1%	[1-0.48 2]
390	L	(6)	7828.80	0.085	8.4%	0.184	8.4%	24.8	6.7%	0.948	5.0%	4.62%	59.7%	36.2%	4.1%	[1-0.49 2]
391	L	(6)	7848.50	0.082	8.3%	0.178	8.3%	23.9	6.6%	0.949	5.0%	4.61%	59.7%	36.5%	3.8%	[1-0.51 2]
392	L	(6)	7868.22	0.081	8.1%	0.177	8.1%	23.6	6.4%	0.951	5.0%	4.61%	59.6%	36.7%	3.7%	[1-0.51 2]
393	L	(6)	7889.16	0.081	7.5%	0.178	7.5%	23.7	5.6%	0.953	5.0%	4.61%	60.2%	36.0%	3.8%	[1-0.51 2]
394	L	(6)	7908.88	0.079	7.4%	0.174	7.4%	23.1	5.5%	0.953	5.0%	4.61%	60.5%	35.8%	3.6%	[1-0.51 2]
395	L	(6)	7928.57	0.080	7.0%	0.175	7.0%	23.3	4.9%	0.948	5.1%	4.60%	60.1%	36.2%	3.7%	[1-0.51 2]
396	L	(6)	7948.27	0.080	7.1%	0.177	7.1%	23.6	5.0%	0.943	5.1%	4.60%	59.9%	36.3%	3.8%	[1-0.51 2]
397	L	(6)	7969.40	0.080	7.2%	0.178	7.2%	23.7	5.2%	0.940	5.1%	4.60%	59.7%	36.5%	3.8%	[1-0.51 2]
398	L	(6)	7989.12	0.080	7.8%	0.178	7.8%	23.8	5.9%	0.934	5.1%	4.60%	59.3%	36.9%	3.8%	[1-0.51 2]
399	L	(6)	8008.84	0.082	7.6%	0.183	7.6%	24.5	5.7%	0.934	5.1%	4.60%	59.6%	36.4%	4.0%	[1-0.51 2]
400	L	(6)	8028.54	0.083	7.6%	0.185	7.6%	24.7	5.7%	0.933	5.0%	4.60%	59.9%	36.0%	4.1%	[1-0.51 2]
401	L	(6)	8049.40	0.080	7.4%	0.179	7.4%	23.9	5.5%	0.931	5.1%	4.60%	59.9%	36.3%	3.9%	[1-0.51 2]
402	L	(6)	8069.10	0.081	7.6%	0.181	7.6%	24.1	5.7%	0.928	5.1%	4.60%	59.8%	36.3%	3.9%	[1-0.51 2]
403	L	(6)	8088.78	0.080	7.2%	0.179	7.2%	23.9	5.1%	0.928	5.1%	4.60%	60.0%	36.1%	3.9%	[1-0.51 2]
404	L	(6)	8108.47	0.077	7.2%	0.174	7.2%	23.3	5.1%	0.924	5.1%	4.60%	59.8%	36.5%	3.7%	[1-0.51 2]
405	L	(6)	8129.38	0.075	7.6%	0.170	7.6%	22.6	5.6%	0.924	5.1%	4.60%	59.9%	36.5%	3.6%	[1-0.51 2]
406	L	(6)	8149.09	0.078	8.0%	0.175	8.0%	23.3	6.2%	0.925	5.1%	4.60%	60.3%	35.9%	3.8%	[1-0.51 2]
407	L	(6)	8168.79	0.078	7.7%	0.177	7.7%	23.4	5.8%	0.926	5.0%	4.60%	60.8%	35.4%	3.8%	[1-0.49 2]
408	L	(6)	8189.65	0.079	7.9%	0.180	7.9%	23.8	6.0%	0.924	5.0%	4.60%	60.8%	35.3%	3.9%	[1-0.49 2]
409	L	(6)	8209.36	0.081	8.3%	0.185	8.3%	24.4	6.6%	0.924	5.0%	4.60%	61.0%	35.0%	4.0%	[1-0.49 2]
410	L	(6)	8229.06	0.082	8.5%	0.187	8.5%	24.8	6.8%	0.918	5.0%	4.60%	60.6%	35.3%	4.1%	[1-0.49 2]
411	L	(6)	8248.77	0.080	8.3%	0.184	8.3%	24.4	6.6%	0.914	5.0%	4.60%	60.4%	35.6%	4.0%	[1-0.49 2]
412	L	(6)	8269.65	0.081	8.4%	0.186	8.4%	24.7	6.8%	0.910	5.0%	4.60%	60.2%	35.7%	4.0%	[1-0.49 2]
413	L	(6)	8289.36	0.080	8.4%	0.184	8.4%	24.5	6.8%	0.908	5.0%	4.60%	60.2%	35.8%	4.0%	[1-0.49 2]
414	L	(6)	8309.06	0.080	8.0%	0.185	8.0%	24.6	6.2%	0.906	5.0%	4.60%	60.2%	35.8%	4.0%	[1-0.49 2]
415	L	(6)	8328.75	0.081	7.6%	0.187	7.6%	24.8	5.7%	0.906	5.0%	4.60%	60.6%	35.3%	4.1%	[1-0.49 2]
416	L	(6)	8349.62	0.083	7.6%	0.191	7.6%	25.3	5.7%	0.906	5.0%	4.60%	60.7%	35.0%	4.2%	[1-0.49 2]
417	L	(6)	8369.31	0.082	7.4%	0.190	7.4%	25.3	5.4%	0.899	5.0%	4.60%	60.3%	35.5%	4.2%	[1-0.49 2]
418	L	(6)	8389.01	0.081	7.5%	0.188	7.5%	25.0	5.6%	0.896	5.0%	4.60%	60.1%	35.8%	4.1%	[1-0.49 2]
419	L	(6)	8409.86	0.078	8.1%	0.182	8.1%	24.3	6.3%	0.893	5.0%	4.60%	59.8%	36.3%	3.9%	[1-0.49 2]
420	L	(6)	8429.55	0.078	7.9%	0.183	7.9%	24.5	6.1%	0.889	5.0%	4.60%	59.7%	36.4%	4.0%	[1-0.49 2]
421	L	(6)	8449.27	0.078	8.0%	0.182	8.0%	24.3	6.3%	0.887	5.0%	4.60%	59.6%	36.4%	3.9%	[1-0.49 2]
422	L	(6)	8468.98	0.076	8.1%	0.178	8.1%	23.7	6.3%	0.889	5.0%	4.60%	60.1%	36.1%	3.8%	[1-0.49 2]
423	L	(6)	8489.86	0.077	7.8%	0.182	7.8%	24.2	6.0%	0.886	5.0%	4.60%	60.0%	36.1%	3.9%	[1-0.49 2]
424	L	(6)	8509.55	0.078	7.5%	0.185	7.5%	24.6	5.5%	0.885	5.0%	4.60%	60.2%	35.7%	4.0%	[1-0.49 2]
425	L	(6)	8529.22	0.078	7.6%	0.185	7.6%	24.5	5.6%	0.884	5.0%	4.60%	60.2%	35.8%	4.0%	[1-0.50 2]
426	L	(6)	8550.07	0.077	7.3%	0.183	7.3%	24.4	5.3%	0.878	5.0%	4.60%	59.7%	36.3%	4.0%	[1-0.50 2]
427	L	(6)	8569.78	0.076	7.4%	0.180	7.4%	24.1	5.4%	0.872	5.0%	4.60%	59.2%	36.9%	3.9%	[1-0.50 2]
428	L	(6)	8589.49	0.074	7.3%	0.176	7.3%	23.5	5.3%	0.872	5.0%	4.60%	59.5%	36.8%	3.7%	[1-0.50 2]
429	L	(6)	8609.19	0.073	7.5%	0.174	7.5%	23.3	5.6%	0.870	5.1%	4.60%	59.4%	37.0%	3.6%	[1-0.50 2]
430	L	(6)	8630.05	0.073	8.1%	0.175	8.1%	23.3	6.4%	0.871	5.0%	4.60%	59.9%	36.4%	3.7%	[1-0.50 2]
431	L	(6)	8649.75	0.071	7.9%	0.172	7.9%	22.8	6.1%	0.870	5.0%	4.60%	60.0%	36.5%	3.6%	[1-0.50 2]
432	L	(6)	8669.46	0.073	7.6%	0.176	7.6%	23.3	5.7%	0.872	5.0%	4.60%	60.4%	35.8%	3.7%	[1-0.50 2]
433	L	(6)	8689.15	0.074	7.3%	0.179	7.3%	23.8	5.3%	0.868	5.0%	4.60%	60.1%	36.0%	3.8%	[1-0.50 2]
434	L	(6)	8710.06	0.075	7.0%	0.181	7.0%	23.9	4.9%	0.867	5.0%	4.60%	60.3%	35.8%	3.9%	[1-0.50 2]
435	L	(6)	8729.77	0.072	6.7%	0.175	6.7%	23.1	4.5%	0.864	5.0%	4.60%	60.0%	36.4%	3.7%	[1-0.50 2]
436	L	(6)	8749.49	0.072	7.0%	0.176	7.0%	23.3	4.9%	0.865	5.0%	4.59%	60.3%	36.0%	3.7%	[1-0.52 2]
437	L	(6)	8769.21	0.072	7.2%	0.175	7.2%	23.1	5.1%	0.864	5.0%	4.59%	60.2%	36.2%	3.6%	[1-0.52 2]
438	L	(6)	8790.07	0.070	7.6%	0.170	7.6%	22.4	5.7%	0.864	5.0%	4.59%	60.4%	36.1%	3.5%	[1-0.52 2]
439	L	(6)	8809.76	0.070	7.7%	0.171	7.7%	22.6	5.8%	0.858	5.0%	4.59%	60.0%	36.5%	3.5%	[1-0.52 2]
440	L	(6)	8829.46	0.072	7.4%	0.176	7.4%	23.2	5.4%	0.856	5.0%	4.59%	60.1%	36.3%	3.7%	[1-0.52 2]
441	L	(6)	8850.31	0.072	7.5%	0.178	7.5%	23.6	5.6%	0.851	5.0%	4.59%	59.7%	36.6%	3.8%	[1-0.52 2]
442	L	(6)	8870.01	0.072	7.8%	0.177	7.8%	23.5	5.9%	0.848	5.0%	4.59%	59.6%	36.7%	3.8%	[1-0.52 2]
443	L	(6)	8889.78	0.076	7.8%	0.187	7.8%	24.9	6.0%	0.847	5.0%	4.59%	59.8%	36.1%	4.1%	[1-0.50 2]
444	L	(6)	8909.48	0.075	8.4%	0.187	8.4%	24.7	6.7%	0.848	5.0%	4.59%	60.1%	35.8%	4.1%	[1-0.50 2]
445	H	(6)	8930.42	0.156	7.8%	0.386	7.8%	46.8	6.0%	0.924	5.0%	4.59%	63.0%	26.0%	11.0%	[1-0.50 2]
446	H	(6)	8950.01	0.151	9.2%	0.375	9.2%	45.7	7.7%	0.917	5.0%	4.59%	62.7%	26.7%	10.6%	[1-0.52 2]
447	H	(6)	8969.70	0.144	8.7%	0.359	8.7%	43.6	7.1%	0.916	5.0%	4.59%	63.0%	26.9%	10.1%	[1-0.52 2]
448	H	(6)	8990.44	0.145	8.7%	0.362	8.7%	44.1	7.1%	0.912	5.0%	4.59%	62.8%	27.0%	10.2%	[1-0.52 2]
