[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
175	L	(3)	3563.33	0.036	21.1%	0.035	21.1%	105.8	6.0%	0.093	20.3%	19.83%	16.4%	55.3%	28.3%	[1-0.43 0]
176	L	(3)	3583.03	0.036	21.1%	0.036	21.1%	106.9	5.9%	0.093	20.3%	19.83%	16.3%	55.0%	28.7%	[1-0.43 0]
177	L	(3)	3603.91	0.039	20.9%	0.039	20.9%	114.0	6.0%	0.094	20.1%	19.78%	18.3%	51.3%	30.5%	[1-0.43 0]
178	L	(3)	3623.62	0.042	20.8%	0.043	20.8%	123.5	5.9%	0.095	19.9%	19.74%	20.5%	46.6%	32.9%	[1-0.43 0]
179	L	(3)	3643.32	0.046	20.6%	0.047	20.6%	132.8	5.7%	0.097	19.8%	19.68%	22.3%	42.4%	35.3%	[1-0.43 0]
180	L	(3)	3663.02	0.050	20.5%	0.051	20.5%	142.6	5.7%	0.098	19.6%	19.64%	24.3%	38.0%	37.7%	[1-0.43 0]
181	L	(3)	3683.88	0.054	20.4%	0.055	20.4%	151.7	5.7%	0.099	19.6%	19.64%	26.7%	33.3%	40.0%	[1-0.43 0]
182	L	(3)	3703.58	0.056	20.5%	0.057	20.5%	157.6	5.7%	0.098	19.6%	19.64%	27.3%	31.2%	41.5%	[1-0.43 0]
183	L	(3)	3723.28	0.056	20.5%	0.058	20.5%	157.7	5.6%	0.098	19.7%	19.64%	27.3%	31.2%	41.5%	[1-0.43 0]
184	L	(3)	3744.14	0.055	20.3%	0.058	20.3%	156.6	5.6%	0.098	19.5%	19.55%	27.5%	31.4%	41.1%	[1-0.43 0]
185	L	(3)	3763.86	0.056	20.1%	0.058	20.1%	156.4	5.7%	0.099	19.3%	19.47%	27.6%	31.3%	41.1%	[1-0.43 0]
186	L	(3)	3783.56	0.056	19.9%	0.059	19.9%	156.5	5.8%	0.100	19.1%	19.28%	27.2%	31.6%	41.1%	[1-0.43 0]
187	L	(3)	3803.27	0.056	20.0%	0.059	20.0%	156.0	5.8%	0.100	19.2%	19.28%	27.3%	31.6%	41.1%	[1-0.43 0]
188	L	(3)	3824.16	0.057	20.1%	0.061	20.1%	160.1	6.1%	0.100	19.2%	19.25%	27.3%	30.5%	42.3%	[1-0.43 0]
189	L	(3)	3843.89	0.059	20.3%	0.063	20.3%	164.1	6.6%	0.100	19.2%	19.20%	27.3%	29.3%	43.4%	[1-0.43 0]
190	L	(3)	3863.60	0.059	20.3%	0.063	20.3%	163.8	6.5%	0.099	19.2%	19.20%	27.0%	29.7%	43.4%	[1-0.43 0]
191	L	(3)	3883.30	0.059	20.3%	0.063	20.3%	164.1	6.9%	0.099	19.1%	19.09%	26.8%	29.9%	43.4%	[1-0.43 0]
192	L	(3)	3904.18	0.057	20.3%	0.061	20.3%	159.4	6.6%	0.099	19.2%	19.09%	26.4%	31.5%	42.1%	[1-0.43 0]
193	L	(3)	3923.89	0.056	20.2%	0.061	20.2%	157.0	6.5%	0.098	19.1%	19.06%	26.0%	32.7%	41.4%	[1-0.43 0]
194	L	(3)	3943.59	0.055	20.0%	0.060	20.0%	154.3	6.1%	0.099	19.0%	19.01%	26.0%	33.4%	40.6%	[1-0.43 0]
195	L	(3)	3963.30	0.055	20.0%	0.060	20.0%	155.1	6.0%	0.098	19.1%	19.01%	26.0%	33.4%	40.6%	[1-0.43 0]
196	L	(3)	3984.16	0.055	19.5%	0.061	19.5%	153.0	5.5%	0.099	18.8%	18.80%	26.0%	33.8%	40.2%	[1-0.43 0]
197	L	(3)	4003.88	0.054	19.6%	0.060	19.6%	150.2	5.6%	0.099	18.7%	18.72%	24.1%	36.3%	39.6%	[1-0.43 0]
198	L	(3)	4023.59	0.056	19.8%	0.062	19.8%	155.5	6.1%	0.099	18.8%	18.66%	22.8%	36.0%	41.3%	[1-0.43 0]
199	L	(3)	4044.43	0.057	20.5%	0.064	20.5%	160.9	7.6%	0.098	19.0%	18.63%	20.8%	35.6%	43.6%	[1-0.43 0]
200	L	(3)	4064.14	0.058	20.9%	0.065	20.9%	162.7	8.6%	0.098	19.0%	18.50%	19.0%	36.6%	44.4%	[1-0.43 0]
201	L	(3)	4083.85	0.060	21.3%	0.068	21.3%	171.0	9.2%	0.098	19.2%	18.47%	17.8%	35.0%	47.2%	[1-0.43 0]
202	L	(3)	4103.57	0.063	21.4%	0.072	21.4%	180.1	9.1%	0.097	19.4%	18.47%	17.9%	32.4%	49.7%	[1-0.43 0]
203	L	(3)	4124.46	0.062	21.4%	0.071	21.4%	177.7	9.1%	0.097	19.4%	18.44%	17.6%	33.2%	49.2%	[1-0.43 0]
204	L	(3)	4144.18	0.062	21.0%	0.072	21.0%	177.8	8.3%	0.097	19.3%	18.44%	18.3%	32.8%	48.9%	[1-0.43 0]
205	L	(3)	4163.89	0.064	21.2%	0.074	21.2%	183.1	8.6%	0.097	19.4%	18.40%	18.2%	31.0%	50.9%	[1-0.43 0]
206	L	(3)	4183.58	0.064	21.3%	0.075	21.3%	183.6	8.8%	0.097	19.4%	18.37%	18.3%	29.9%	51.8%	[1-0.43 0]
207	L	(3)	4204.45	0.065	21.5%	0.076	21.5%	184.2	9.4%	0.098	19.3%	18.34%	20.0%	26.3%	53.6%	[1-0.43 0]
208	L	(3)	4224.14	0.066	21.8%	0.077	21.8%	187.1	10.2%	0.098	19.3%	18.34%	21.2%	24.1%	54.6%	[1-0.43 0]
209	L	(3)	4243.84	0.066	22.2%	0.078	22.2%	189.5	10.7%	0.097	19.5%	18.34%	20.4%	22.9%	56.7%	[1-0.43 0]
210	L	(3)	4264.72	0.067	22.0%	0.080	22.0%	189.4	10.9%	0.099	19.1%	18.18%	22.1%	20.8%	57.1%	[1-0.43 0]
211	L	(3)	4284.41	0.068	21.7%	0.081	21.7%	190.9	10.1%	0.099	19.1%	18.18%	22.7%	20.4%	56.8%	[1-0.43 0]
212	L	(3)	4304.11	0.068	21.6%	0.082	21.6%	193.3	9.8%	0.098	19.2%	18.18%	22.3%	21.7%	56.1%	[1-0.43 0]
213	L	(3)	4323.81	0.068	20.9%	0.081	20.9%	191.8	8.7%	0.098	19.0%	18.06%	21.7%	22.8%	55.5%	[1-0.43 0]
214	L	(3)	4344.68	0.067	21.1%	0.081	21.1%	187.4	9.7%	0.099	18.8%	18.01%	22.5%	23.3%	54.2%	[1-0.43 0]
215	L	(3)	4364.38	0.065	20.9%	0.079	20.9%	183.2	9.4%	0.099	18.7%	17.98%	22.8%	23.5%	53.7%	[1-0.43 0]
216	L	(3)	4384.09	0.063	21.8%	0.077	21.8%	176.9	11.2%	0.099	18.7%	17.98%	23.3%	23.7%	53.0%	[1-0.43 0]
217	L	(3)	4403.81	0.062	22.1%	0.075	22.1%	173.7	11.9%	0.099	18.7%	17.96%	22.6%	25.0%	52.4%	[1-0.43 0]
218	L	(3)	4424.69	0.061	22.8%	0.075	22.8%	171.5	13.2%	0.099	18.6%	17.94%	23.9%	22.9%	53.2%	[1-0.43 0]
219	L	(3)	4444.39	0.061	22.7%	0.075	22.7%	171.1	12.9%	0.099	18.6%	17.91%	23.3%	23.9%	52.8%	[1-0.43 0]
220	L	(3)	4464.11	0.061	22.7%	0.075	22.7%	172.1	12.9%	0.098	18.7%	17.91%	22.3%	24.2%	53.4%	[1-0.43 0]
221	L	(3)	4484.97	0.059	22.9%	0.074	22.9%	168.7	13.1%	0.098	18.8%	17.89%	21.2%	25.7%	53.1%	[1-0.43 0]
222	L	(3)	4504.67	0.059	23.5%	0.074	23.5%	168.4	14.1%	0.097	18.8%	17.84%	20.2%	26.1%	53.7%	[1-0.43 0]
223	L	(3)	4524.37	0.057	23.4%	0.072	23.4%	163.8	13.9%	0.097	18.9%	17.73%	18.5%	27.0%	54.5%	[1-0.43 0]
224	L	(3)	4544.09	0.058	23.1%	0.073	23.1%	164.4	13.4%	0.097	18.8%	17.56%	18.4%	27.2%	54.3%	[1-0.43 0]
225	L	(3)	4564.96	0.058	22.8%	0.073	22.8%	164.0	13.2%	0.098	18.7%	17.52%	19.1%	27.1%	53.9%	[1-0.43 0]
226	L	(3)	4584.65	0.060	22.2%	0.076	22.2%	170.2	12.0%	0.097	18.7%	17.49%	19.8%	25.0%	55.2%	[1-0.43 0]
227	L	(3)	4604.35	0.060	21.9%	0.077	21.9%	167.8	12.0%	0.099	18.4%	17.41%	21.6%	23.1%	55.3%	[1-0.43 0]
228	L	(3)	4624.06	0.062	22.1%	0.080	22.1%	173.8	12.5%	0.099	18.3%	17.41%	23.0%	21.8%	55.3%	[1-0.43 0]
229	L	(3)	4644.93	0.063	23.2%	0.081	23.2%	173.7	14.3%	0.100	18.2%	17.39%	23.9%	20.0%	56.1%	[1-0.43 0]
230	L	(3)	4664.65	0.062	23.3%	0.080	23.3%	171.5	14.5%	0.100	18.2%	17.32%	22.7%	21.1%	56.2%	[1-0.43 0]
231	L	(3)	4684.37	0.063	24.3%	0.082	24.3%	174.9	15.6%	0.100	18.6%	17.32%	21.2%	22.3%	56.5%	[1-0.43 0]
232	L	(3)	4705.22	0.064	24.8%	0.084	24.8%	180.5	15.9%	0.099	19.0%	17.32%	19.4%	23.7%	56.9%	[1-0.43 0]
233	L	(3)	4724.92	0.064	24.5%	0.084	24.5%	182.4	15.4%	0.098	19.1%	17.32%	18.4%	25.3%	56.3%	[1-0.43 0]
234	L	(3)	4744.64	0.065	23.6%	0.086	23.6%	184.9	13.9%	0.098	19.0%	17.21%	17.8%	26.3%	56.0%	[1-0.43 0]
235	L	(3)	4764.37	0.066	23.6%	0.087	23.6%	187.1	14.1%	0.098	18.9%	17.21%	18.1%	26.9%	55.0%	[1-0.43 0]
236	L	(3)	4785.23	0.065	22.4%	0.087	22.4%	181.7	13.1%	0.100	18.2%	17.06%	19.9%	25.2%	54.9%	[1-0.43 0]
237	L	(3)	4804.95	0.064	21.1%	0.086	21.1%	179.6	11.2%	0.099	17.9%	17.06%	21.1%	24.6%	54.2%	[1-0.43 0]
238	L	(3)	4824.66	0.062	21.8%	0.083	21.8%	173.8	12.4%	0.099	17.9%	17.06%	21.0%	26.2%	52.8%	[1-0.43 0]
239	L	(3)	4844.38	0.062	21.2%	0.083	21.2%	174.1	11.2%	0.099	17.9%	17.06%	21.1%	26.4%	52.6%	[1-0.43 0]
240	L	(3)	4865.26	0.064	20.6%	0.086	20.6%	179.2	10.1%	0.099	17.9%	16.96%	20.7%	25.7%	53.6%	[1-0.43 0]
241	L	(3)	4884.96	0.064	21.3%	0.087	21.3%	179.4	11.4%	0.099	18.0%	16.96%	20.3%	26.7%	53.0%	[1-0.43 0]
242	L	(3)	4904.67	0.065	21.2%	0.089	21.2%	184.4	11.1%	0.098	18.0%	16.89%	19.9%	25.4%	54.7%	[1-0.43 0]
243	L	(3)	4924.38	0.067	20.3%	0.091	20.3%	188.4	9.2%	0.098	18.0%	16.86%	21.0%	21.8%	57.1%	[1-0.43 0]
244	L	(3)	4945.23	0.066	20.7%	0.091	20.7%	186.8	10.1%	0.098	18.0%	16.86%	22.0%	20.1%	57.9%	[1-0.43 0]
245	L	(3)	4964.93	0.066	21.5%	0.091	21.5%	183.5	12.0%	0.100	17.8%	16.75%	23.1%	19.4%	57.5%	[1-0.43 0]
246	L	(3)	4984.63	0.068	21.2%	0.094	21.2%	190.2	10.8%	0.099	18.2%	16.75%	22.6%	18.5%	59.0%	[1-0.43 0]
247	L	(3)	5005.50	0.068	21.5%	0.094	21.5%	189.0	11.8%	0.100	17.9%	16.69%	23.5%	17.9%	58.5%	[1-0.43 0]
248	L	(3)	5025.19	0.069	22.2%	0.096	22.2%	191.4	13.1%	0.100	17.9%	16.64%	22.5%	19.9%	57.6%	[1-0.43 0]
249	L	(3)	5044.87	0.070	22.3%	0.097	22.3%	191.8	13.4%	0.101	17.8%	16.55%	22.6%	19.8%	57.6%	[1-0.43 0]
250	L	(3)	5064.60	0.069	22.1%	0.097	22.1%	190.6	13.0%	0.100	17.9%	16.51%	21.8%	20.2%	58.0%	[1-0.43 0]
251	L	(3)	5085.46	0.068	21.3%	0.096	21.3%	187.9	12.2%	0.101	17.4%	16.40%	22.3%	20.1%	57.5%	[1-0.43 0]
252	L	(3)	5105.19	0.065	20.9%	0.093	20.9%	179.6	11.6%	0.101	17.4%	16.40%	23.1%	19.9%	57.0%	[1-0.43 0]
253	L	(3)	5124.92	0.064	21.0%	0.091	21.0%	174.7	12.1%	0.101	17.2%	16.36%	24.4%	19.1%	56.6%	[1-0.43 0]
254	L	(3)	5144.64	0.063	20.9%	0.090	20.9%	172.5	11.9%	0.101	17.2%	16.36%	24.1%	20.1%	55.8%	[1-0.43 0]
255	L	(3)	5165.51	0.062	20.4%	0.089	20.4%	171.0	11.1%	0.101	17.1%	16.34%	24.4%	20.9%	54.7%	[1-0.43 0]
256	L	(3)	5185.20	0.060	21.0%	0.087	21.0%	165.1	12.4%	0.102	17.0%	16.30%	24.4%	22.4%	53.2%	[1-0.43 0]
257	L	(3)	5204.89	0.060	21.3%	0.086	21.3%	164.5	12.8%	0.101	17.0%	16.30%	24.1%	22.9%	53.0%	[1-0.43 0]
258	L	(3)	5225.75	0.059	20.2%	0.086	20.2%	163.1	11.0%	0.101	17.0%	16.28%	23.9%	22.4%	53.6%	[1-0.43 0]
259	L	(3)	5245.44	0.060	20.9%	0.087	20.9%	165.3	11.8%	0.100	17.2%	16.26%	22.6%	23.4%	54.0%	[1-0.43 0]
260	L	(3)	5265.13	0.060	22.0%	0.088	22.0%	164.4	13.9%	0.101	17.1%	16.23%	23.1%	22.1%	54.7%	[1-0.43 0]
261	L	(3)	5284.82	0.061	22.3%	0.090	22.3%	169.9	14.2%	0.101	17.2%	16.23%	22.0%	23.1%	54.9%	[1-0.43 0]
262	L	(3)	5305.68	0.060	21.9%	0.089	21.9%	164.3	13.8%	0.102	17.0%	16.14%	22.3%	23.8%	53.8%	[1-0.43 0]
263	L	(3)	5325.38	0.058	21.9%	0.085	21.9%	156.0	14.1%	0.103	16.8%	16.11%	22.3%	25.4%	52.3%	[1-0.43 0]
264	L	(3)	5345.07	0.057	21.6%	0.085	21.6%	154.2	13.8%	0.103	16.7%	16.08%	22.8%	25.1%	52.1%	[1-0.43 0]
265	L	(3)	5365.94	0.056	21.4%	0.083	21.4%	151.6	13.3%	0.102	16.7%	16.08%	22.6%	25.9%	51.5%	[1-0.43 0]
266	L	(3)	5385.65	0.052	19.9%	0.078	19.9%	140.5	11.4%	0.104	16.3%	15.99%	24.5%	24.6%	50.9%	[1-0.43 0]
267	L	(3)	5405.36	0.054	20.8%	0.081	20.8%	145.4	12.9%	0.103	16.3%	15.96%	24.3%	24.2%	51.5%	[1-0.43 0]
268	L	(3)	5425.08	0.056	20.7%	0.084	20.7%	150.7	12.6%	0.103	16.4%	15.96%	24.5%	23.0%	52.5%	[1-0.43 0]
269	L	(3)	5445.94	0.055	19.5%	0.083	19.5%	146.8	10.9%	0.104	16.2%	15.90%	26.5%	21.3%	52.1%	[1-0.43 0]
270	L	(3)	5465.65	0.054	18.1%	0.082	18.1%	144.4	8.2%	0.104	16.2%	15.90%	27.6%	20.2%	52.3%	[1-0.43 0]
271	L	(3)	5485.36	0.053	18.3%	0.081	18.3%	142.2	8.8%	0.104	16.1%	15.84%	27.9%	20.2%	51.9%	[1-0.43 0]
272	L	(3)	5506.23	0.056	18.1%	0.085	18.1%	149.8	8.2%	0.104	16.2%	15.81%	26.7%	20.2%	53.1%	[1-0.43 0]
273	L	(3)	5525.93	0.059	18.0%	0.090	18.0%	157.2	8.0%	0.104	16.1%	15.75%	26.9%	19.2%	53.8%	[1-0.43 0]
274	L	(3)	5545.65	0.060	18.0%	0.093	18.0%	161.1	8.0%	0.104	16.1%	15.72%	26.6%	19.9%	53.5%	[1-0.43 0]
275	L	(3)	5565.36	0.063	17.9%	0.097	17.9%	169.7	7.9%	0.103	16.1%	15.70%	26.2%	19.6%	54.3%	[1-0.43 0]
276	L	(3)	5586.22	0.067	17.7%	0.104	17.7%	182.5	7.3%	0.102	16.2%	15.68%	26.0%	18.0%	56.0%	[1-0.43 0]
277	L	(3)	5605.93	0.067	17.1%	0.104	17.1%	180.6	6.1%	0.103	16.0%	15.66%	27.5%	16.8%	55.7%	[1-0.43 0]
278	L	(3)	5625.65	0.067	18.0%	0.105	18.0%	181.7	8.3%	0.103	16.0%	15.61%	25.3%	19.1%	55.6%	[1-0.43 0]
279	L	(3)	5645.35	0.068	18.7%	0.107	18.7%	184.4	9.5%	0.102	16.1%	15.61%	24.0%	19.7%	56.3%	[1-0.43 0]
280	L	(3)	5666.23	0.069	18.5%	0.109	18.5%	185.7	9.3%	0.104	16.0%	15.58%	24.2%	19.5%	56.3%	[1-0.75 0]
281	L	(3)	5685.94	0.070	18.5%	0.110	18.5%	186.3	9.4%	0.104	15.9%	15.57%	24.6%	19.5%	55.9%	[1-0.83 0]
282	L	(3)	5705.64	0.071	18.5%	0.112	18.5%	189.2	9.3%	0.104	16.0%	15.55%	24.9%	19.0%	56.1%	[1-0.83 0]
283	L	(3)	5725.34	0.072	17.3%	0.114	17.3%	189.7	7.0%	0.105	15.8%	15.49%	27.4%	16.3%	56.4%	[1-0.83 0]
284	L	(3)	5746.26	0.073	17.2%	0.116	17.2%	192.2	6.7%	0.105	15.9%	15.44%	27.0%	15.8%	57.1%	[1-0.74 0]
285	L	(3)	5765.97	0.074	17.7%	0.118	17.7%	196.1	7.5%	0.105	16.0%	15.42%	25.2%	16.7%	58.0%	[1-0.74 0]
286	L	(3)	5785.68	0.073	17.9%	0.118	17.9%	198.2	7.5%	0.102	16.3%	15.39%	23.1%	18.4%	58.5%	[1-0.43 0]
287	L	(3)	5806.53	0.072	18.7%	0.116	18.7%	196.6	9.0%	0.102	16.4%	15.34%	20.3%	22.0%	57.7%	[1-0.43 0]
288	L	(3)	5826.23	0.071	19.0%	0.116	19.0%	197.2	9.6%	0.101	16.4%	15.32%	18.1%	24.4%	57.4%	[1-0.43 0]
289	L	(3)	5845.95	0.071	18.6%	0.115	18.6%	196.0	8.9%	0.101	16.3%	15.26%	18.5%	24.7%	56.8%	[1-0.43 0]
290	L	(3)	5865.65	0.071	18.7%	0.115	18.7%	195.3	9.4%	0.101	16.2%	15.23%	17.9%	25.8%	56.3%	[1-0.43 0]
291	L	(3)	5886.52	0.071	18.6%	0.117	18.6%	195.5	9.3%	0.101	16.1%	15.16%	18.1%	25.1%	56.8%	[1-0.43 0]
292	L	(3)	5906.23	0.073	18.6%	0.119	18.6%	199.7	9.2%	0.101	16.1%	15.16%	18.5%	23.7%	57.8%	[1-0.43 0]
293	L	(3)	5925.94	0.073	18.4%	0.120	18.4%	201.2	8.7%	0.101	16.2%	15.16%	19.0%	22.4%	58.6%	[1-0.43 0]
294	L	(3)	5945.62	0.072	18.7%	0.119	18.7%	197.0	9.5%	0.101	16.1%	15.11%	18.4%	24.5%	57.1%	[1-0.43 0]
295	L	(3)	5966.49	0.072	18.1%	0.119	18.1%	196.1	8.5%	0.101	16.0%	15.06%	19.0%	23.9%	57.1%	[1-0.43 0]
296	L	(3)	5986.19	0.071	18.1%	0.119	18.1%	194.0	8.9%	0.102	15.8%	15.04%	20.2%	24.3%	55.5%	[1-0.43 0]
297	L	(3)	6005.89	0.070	17.6%	0.116	17.6%	188.2	7.9%	0.103	15.7%	15.04%	22.2%	23.3%	54.5%	[1-0.43 0]
298	L	(3)	6026.75	0.069	17.5%	0.115	17.5%	185.7	8.0%	0.103	15.6%	15.04%	23.3%	24.0%	52.7%	[1-0.43 0]
299	L	(3)	6046.46	0.069	17.1%	0.116	17.1%	187.0	7.3%	0.103	15.5%	15.04%	25.4%	21.0%	53.6%	[1-0.43 0]
300	L	(3)	6066.18	0.068	17.1%	0.115	17.1%	183.2	7.5%	0.104	15.3%	15.02%	27.2%	19.9%	53.0%	[1-0.43 0]
301	L	(3)	6085.90	0.069	17.1%	0.117	17.1%	185.0	7.7%	0.104	15.3%	14.95%	25.3%	21.5%	53.2%	[1-0.43 0]
302	L	(3)	6106.78	0.068	16.8%	0.116	16.8%	182.9	7.2%	0.104	15.2%	14.93%	24.1%	24.4%	51.5%	[1-0.43 0]
303	L	(3)	6126.49	0.068	16.8%	0.115	16.8%	182.5	7.1%	0.103	15.3%	14.93%	23.3%	25.5%	51.2%	[1-0.43 0]
304	L	(3)	6146.19	0.068	16.6%	0.115	16.6%	183.6	6.3%	0.102	15.3%	14.91%	21.0%	28.6%	50.5%	[1-0.43 0]
305	L	(3)	6165.90	0.068	16.5%	0.117	16.5%	186.9	6.0%	0.101	15.4%	14.89%	18.8%	30.8%	50.5%	[1-0.43 0]
306	L	(3)	6186.75	0.069	16.2%	0.119	16.2%	187.3	5.4%	0.103	15.3%	14.83%	18.6%	31.2%	50.2%	[1-0.43 0]
307	L	(3)	6206.44	0.071	16.5%	0.122	16.5%	193.0	5.9%	0.102	15.4%	14.80%	17.1%	31.3%	51.7%	[1-0.43 0]
308	L	(3)	6226.15	0.070	17.1%	0.122	17.1%	192.2	7.1%	0.102	15.5%	14.78%	16.4%	31.5%	52.0%	[1-0.43 0]
309	L	(3)	6246.99	0.071	17.5%	0.123	17.5%	193.0	8.0%	0.102	15.5%	14.78%	16.7%	30.9%	52.5%	[1-0.43 0]
310	L	(3)	6266.70	0.070	17.4%	0.122	17.4%	190.9	8.0%	0.102	15.5%	14.77%	16.6%	31.6%	51.8%	[1-0.43 0]
311	L	(3)	6286.40	0.068	17.7%	0.120	17.7%	188.2	8.8%	0.101	15.4%	14.77%	17.1%	31.5%	51.4%	[1-0.43 0]
312	L	(3)	6306.08	0.067	17.9%	0.117	17.9%	184.6	9.1%	0.101	15.4%	14.77%	17.2%	32.1%	50.7%	[1-0.43 0]
313	L	(3)	6326.96	0.067	17.8%	0.118	17.8%	185.1	8.7%	0.101	15.5%	14.75%	16.5%	33.0%	50.5%	[1-0.43 0]
314	L	(3)	6346.67	0.066	17.6%	0.117	17.6%	182.6	8.4%	0.101	15.4%	14.73%	16.5%	33.3%	50.2%	[1-0.43 0]
315	L	(3)	6366.40	0.066	17.7%	0.116	17.7%	181.6	8.5%	0.101	15.5%	14.68%	16.4%	33.4%	50.1%	[1-0.43 0]
316	L	(3)	6386.12	0.066	17.9%	0.117	17.9%	182.5	9.0%	0.100	15.5%	14.67%	16.8%	32.0%	51.2%	[1-0.43 0]
317	L	(3)	6407.00	0.067	17.9%	0.119	17.9%	186.7	8.7%	0.100	15.6%	14.67%	16.7%	31.0%	52.2%	[1-0.43 0]
318	L	(3)	6426.70	0.068	17.6%	0.121	17.6%	188.3	8.1%	0.100	15.6%	14.62%	17.1%	29.8%	53.0%	[1-0.43 0]
319	L	(3)	6446.41	0.069	17.8%	0.123	17.8%	190.0	8.6%	0.101	15.5%	14.50%	17.7%	27.8%	54.6%	[1-0.43 0]
320	L	(3)	6466.11	0.070	18.0%	0.126	18.0%	191.8	8.9%	0.101	15.6%	14.45%	17.5%	27.8%	54.7%	[1-0.43 0]
321	L	(3)	6486.96	0.070	18.1%	0.126	18.1%	190.6	9.2%	0.102	15.6%	14.44%	17.8%	28.3%	53.9%	[1-0.43 0]
322	L	(3)	6506.66	0.068	18.3%	0.123	18.3%	185.5	9.9%	0.102	15.4%	14.44%	19.3%	27.9%	52.9%	[1-0.43 0]
323	L	(3)	6526.35	0.069	18.5%	0.125	18.5%	187.1	10.2%	0.103	15.4%	14.42%	19.3%	28.0%	52.7%	[1-0.43 0]
324	L	(3)	6547.20	0.070	18.0%	0.127	18.0%	189.8	9.5%	0.102	15.3%	14.42%	19.2%	28.3%	52.4%	[1-0.43 0]
325	L	(3)	6566.92	0.070	17.8%	0.128	17.8%	191.3	9.4%	0.102	15.1%	14.37%	19.9%	27.0%	53.1%	[1-0.43 0]
326	L	(3)	6586.62	0.071	17.4%	0.129	17.4%	193.1	8.6%	0.102	15.1%	14.33%	20.3%	25.8%	53.9%	[1-0.43 0]
327	L	(3)	6606.33	0.071	17.3%	0.129	17.3%	192.7	8.5%	0.102	15.0%	14.31%	20.2%	26.2%	53.5%	[1-0.43 0]
328	L	(3)	6627.20	0.071	17.4%	0.130	17.4%	191.6	9.0%	0.102	14.9%	14.27%	20.2%	26.8%	53.0%	[1-0.43 0]
329	L	(3)	6646.91	0.070	17.1%	0.129	17.1%	190.2	8.3%	0.102	14.9%	14.27%	20.5%	27.2%	52.4%	[1-0.43 0]
330	L	(3)	6666.63	0.068	17.5%	0.126	17.5%	185.8	9.1%	0.102	14.9%	14.26%	20.2%	28.3%	51.4%	[1-0.43 0]
331	L	(3)	6686.33	0.068	18.0%	0.127	18.0%	186.6	10.1%	0.102	14.9%	14.26%	19.5%	29.3%	51.2%	[1-0.43 0]
332	L	(3)	6707.21	0.070	17.6%	0.131	17.6%	191.4	9.3%	0.102	15.0%	14.26%	19.5%	28.3%	52.2%	[1-0.43 0]
333	L	(3)	6726.92	0.070	17.2%	0.131	17.2%	190.0	8.6%	0.103	14.9%	14.23%	19.7%	28.6%	51.7%	[1-0.43 0]
334	L	(3)	6746.62	0.071	17.4%	0.134	17.4%	192.1	9.1%	0.103	14.9%	14.21%	18.9%	29.4%	51.7%	[1-0.43 0]
335	L	(3)	6766.32	0.073	16.9%	0.137	16.9%	194.8	7.8%	0.104	15.0%	14.19%	18.7%	29.4%	52.0%	[1-0.43 0]
336	L	(3)	6787.19	0.074	16.4%	0.139	16.4%	195.9	6.6%	0.104	15.0%	14.19%	18.5%	29.8%	51.7%	[1-0.43 0]
337	L	(3)	6806.90	0.074	16.7%	0.139	16.7%	198.4	6.9%	0.103	15.3%	14.19%	17.3%	30.2%	52.5%	[1-0.43 0]
338	L	(3)	6826.62	0.073	16.8%	0.139	16.8%	199.1	7.1%	0.102	15.3%	14.17%	16.8%	30.3%	52.9%	[1-0.43 0]
339	L	(3)	6847.50	0.073	16.8%	0.138	16.8%	198.7	7.1%	0.102	15.3%	14.17%	17.1%	29.7%	53.2%	[1-0.43 0]
340	L	(3)	6867.21	0.071	16.9%	0.136	16.9%	194.6	7.6%	0.102	15.0%	14.13%	17.2%	30.7%	52.0%	[1-0.43 0]
341	L	(3)	6886.90	0.070	16.9%	0.134	16.9%	191.3	7.9%	0.102	14.9%	14.11%	17.8%	31.1%	51.1%	[1-0.43 0]
342	L	(3)	6906.59	0.069	16.8%	0.133	16.8%	189.5	8.0%	0.102	14.7%	14.11%	18.0%	31.5%	50.5%	[1-0.43 0]
343	L	(3)	6927.47	0.070	16.8%	0.134	16.8%	189.7	8.1%	0.102	14.7%	14.10%	18.1%	31.6%	50.4%	[1-0.43 0]
344	L	(3)	6947.16	0.069	16.7%	0.133	16.7%	187.5	7.9%	0.102	14.7%	14.10%	17.6%	32.8%	49.5%	[1-0.43 0]
345	L	(3)	6966.86	0.071	16.7%	0.137	16.7%	193.4	7.7%	0.102	14.9%	14.10%	17.4%	31.4%	51.1%	[1-0.43 0]
346	L	(3)	6987.73	0.071	16.5%	0.138	16.5%	196.6	6.9%	0.101	15.0%	14.10%	17.2%	30.4%	52.4%	[1-0.43 0]
347	L	(3)	7007.44	0.071	16.3%	0.138	16.3%	197.9	6.4%	0.100	15.0%	14.10%	17.0%	29.9%	53.1%	[1-0.43 0]
348	L	(3)	7027.14	0.071	16.2%	0.139	16.2%	199.0	6.0%	0.100	15.0%	14.10%	17.2%	29.5%	53.3%	[1-0.43 0]
349	L	(3)	7046.85	0.071	16.0%	0.139	16.0%	197.7	5.8%	0.100	15.0%	14.05%	16.7%	30.4%	52.8%	[1-0.43 0]
350	L	(3)	7067.73	0.069	15.9%	0.136	15.9%	192.8	5.7%	0.100	14.8%	14.03%	16.7%	31.8%	51.4%	[1-0.43 0]
